PeriodoNum;Administradora;CantidadPacientes
202201;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;20
202202;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;11
202203;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;10
202204;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;14
202205;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;11
202206;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;4
202205;14-4 - COLPATRIA;1
202206;14-4 - COLPATRIA;1
202201;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;1
202202;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;1
202201;25126 - DIRECCION MUNICIPAL DE SALUD DE CAJICA;1
202202;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;1
202205;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;2
202206;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;2
202201;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;1
202201;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;3
202202;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;1
202203;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;2
202204;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;3
202205;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;1
202206;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;1
202202;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;1
202201;CCF023 - COMFAGUAJIRA;5
202202;CCF023 - COMFAGUAJIRA;2
202203;CCF023 - COMFAGUAJIRA;4
202204;CCF023 - COMFAGUAJIRA;3
202205;CCF023 - COMFAGUAJIRA;9
202201;CCF024 - COMFAMILIAR HUILA;67
202202;CCF024 - COMFAMILIAR HUILA;62
202203;CCF024 - COMFAMILIAR HUILA;18
202204;CCF024 - COMFAMILIAR HUILA;50
202205;CCF024 - COMFAMILIAR HUILA;15
202206;CCF024 - COMFAMILIAR HUILA;42
202207;CCF024 - COMFAMILIAR HUILA;1
202201;CCF033 - COMFASUCRE;2
202205;CCF033 - COMFASUCRE;6
202206;CCF033 - COMFASUCRE;2
202201;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;7
202202;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;9
202204;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;8
202206;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;5
202201;CCF102 - COMFACHOCO;5
202202;CCF102 - COMFACHOCO;2
202203;CCF102 - COMFACHOCO;4
202205;CCF102 - COMFACHOCO;8
202206;CCF102 - COMFACHOCO;4
202201;EAS016 - EPM;3
202202;EAS016 - EPM;2
202204;EAS016 - EPM;3
202205;EAS016 - EPM;2
202201;EAS027 - FERROCARRILES NALES;8
202203;EAS027 - FERROCARRILES NALES;13
202205;EAS027 - FERROCARRILES NALES;16
202204;EMP002 - EMP CAFESALUD;2
202206;EMP002 - EMP CAFESALUD;1
202201;EMP017 - EMP COLMENA S.A;3
202202;EMP017 - EMP COLMENA S.A;2
202203;EMP017 - EMP COLMENA S.A;9
202204;EMP017 - EMP COLMENA S.A;4
202205;EMP017 - EMP COLMENA S.A;9
202201;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;24
202202;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;17
202203;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;7
202204;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;34
202205;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;2
202206;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;13
202201;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;2
202202;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;2
202203;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;4
202204;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
202205;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
202206;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;2
202201;EPS001 - ALIANSALUD;6
202202;EPS001 - ALIANSALUD;9
202203;EPS001 - ALIANSALUD;3
202201;EPS002 - SALUD TOTAL;135
202202;EPS002 - SALUD TOTAL;123
202203;EPS002 - SALUD TOTAL;34
202204;EPS002 - SALUD TOTAL;103
202205;EPS002 - SALUD TOTAL;35
202206;EPS002 - SALUD TOTAL;83
202201;EPS005 - SANITAS;174
202202;EPS005 - SANITAS;128
202203;EPS005 - SANITAS;128
202204;EPS005 - SANITAS;106
202205;EPS005 - SANITAS;123
202206;EPS005 - SANITAS;88
202201;EPS008 - COMPENSAR;98
202202;EPS008 - COMPENSAR;70
202203;EPS008 - COMPENSAR;63
202204;EPS008 - COMPENSAR;72
202205;EPS008 - COMPENSAR;48
202206;EPS008 - COMPENSAR;28
202201;EPS010 - EPS SURA;180
202202;EPS010 - EPS SURA;127
202203;EPS010 - EPS SURA;153
202204;EPS010 - EPS SURA;115
202205;EPS010 - EPS SURA;147
202206;EPS010 - EPS SURA;84
202201;EPS012 - COMFENALCO VALLE;36
202202;EPS012 - COMFENALCO VALLE;3
202203;EPS012 - COMFENALCO VALLE;63
202204;EPS012 - COMFENALCO VALLE;2
202205;EPS012 - COMFENALCO VALLE;43
202201;EPS017 - FAMISANAR;101
202202;EPS017 - FAMISANAR;59
202203;EPS017 - FAMISANAR;74
202204;EPS017 - FAMISANAR;68
202205;EPS017 - FAMISANAR;74
202206;EPS017 - FAMISANAR;9
202201;EPS018 - SOS;78
202202;EPS018 - SOS;29
202203;EPS018 - SOS;67
202204;EPS018 - SOS;28
202205;EPS018 - SOS;66
202206;EPS018 - SOS;12
202201;EPS022 - CONVIDA;37
202202;EPS022 - CONVIDA;17
202203;EPS022 - CONVIDA;37
202204;EPS022 - CONVIDA;13
202205;EPS022 - CONVIDA;20
202206;EPS022 - CONVIDA;1
202201;EPS025 - CAPRESOCA;8
202202;EPS025 - CAPRESOCA;9
202203;EPS025 - CAPRESOCA;15
202204;EPS025 - CAPRESOCA;5
202205;EPS025 - CAPRESOCA;8
202206;EPS025 - CAPRESOCA;3
202201;EPS037 - NUEVA EPS;62
202202;EPS037 - NUEVA EPS;3
202203;EPS037 - NUEVA EPS;83
202204;EPS037 - NUEVA EPS;246
202205;EPS037 - NUEVA EPS;566
202201;EPS040 - SAVIA SALUD EPS;4
202202;EPS040 - SAVIA SALUD EPS;4
202203;EPS040 - SAVIA SALUD EPS;5
202204;EPS040 - SAVIA SALUD EPS;3
202205;EPS040 - SAVIA SALUD EPS;5
202206;EPS040 - SAVIA SALUD EPS;1
202201;EPS044 - MEDIMAS Contributivo;84
202202;EPS044 - MEDIMAS Contributivo;2
202201;EPS046 - Fundación SALUD MIA_CONTRIBUTIVO;6
202202;EPS046 - Fundación SALUD MIA_CONTRIBUTIVO;2
202203;EPS046 - Fundación SALUD MIA_CONTRIBUTIVO;8
202204;EPS046 - Fundación SALUD MIA_CONTRIBUTIVO;6
202205;EPS046 - Fundación SALUD MIA_CONTRIBUTIVO;5
202202;EPS048 - MUTUAL SER;2
202203;EPS048 - MUTUAL SER;5
202204;EPS048 - MUTUAL SER;2
202205;EPS048 - MUTUAL SER;6
202201;EPSI01 - DUSAKAWI E.P.S.I.;1
202203;EPSI01 - DUSAKAWI E.P.S.I.;5
202204;EPSI01 - DUSAKAWI E.P.S.I.;1
202205;EPSI01 - DUSAKAWI E.P.S.I.;1
202204;EPSI03 -  AIC-EPSI-I;28
202206;EPSI03 -  AIC-EPSI-I;24
202201;EPSI04 - ANASWAYUU;5
202202;EPSI04 - ANASWAYUU;3
202203;EPSI04 - ANASWAYUU;4
202204;EPSI04 - ANASWAYUU;4
202205;EPSI04 - ANASWAYUU;9
202201;EPSI05 - MALLAMAS;13
202202;EPSI05 - MALLAMAS;7
202203;EPSI05 - MALLAMAS;21
202204;EPSI05 - MALLAMAS;5
202205;EPSI05 - MALLAMAS;21
202201;EPSS10 - SURA EPS;6
202202;EPSS10 - SURA EPS;2
202203;EPSS10 - SURA EPS;2
202204;EPSS10 - SURA EPS;1
202205;EPSS10 - SURA EPS;3
202206;EPSS12 - COMFENALCO VALLE EPS;1
202201;EPSS17 - EPS  FAMISANAR LTDA;16
202202;EPSS17 - EPS  FAMISANAR LTDA;6
202203;EPSS17 - EPS  FAMISANAR LTDA;18
202204;EPSS17 - EPS  FAMISANAR LTDA;7
202205;EPSS17 - EPS  FAMISANAR LTDA;10
202206;EPSS17 - EPS  FAMISANAR LTDA;4
202201;EPSS34 - CAPITAL SALUD;95
202202;EPSS34 - CAPITAL SALUD;1
202203;EPSS34 - CAPITAL SALUD;150
202205;EPSS34 - CAPITAL SALUD;87
202201;EPSS40 - Alianza Medellin -savia Salud;20
202202;EPSS40 - Alianza Medellin -savia Salud;11
202203;EPSS40 - Alianza Medellin -savia Salud;25
202204;EPSS40 - Alianza Medellin -savia Salud;42
202205;EPSS40 - Alianza Medellin -savia Salud;151
202206;EPSS40 - Alianza Medellin -savia Salud;29
202201;EPSS41 - NUEVA EPS SA;34
202202;EPSS41 - NUEVA EPS SA;14
202203;EPSS41 - NUEVA EPS SA;131
202204;EPSS41 - NUEVA EPS SA;281
202205;EPSS41 - NUEVA EPS SA;297
202201;EPSS45 - MEDIMAS Subsidiado;28
202202;EPSS45 - MEDIMAS Subsidiado;7
202203;EPSS48 - MUTUAL SER;1
202201;ESS024 - COOSALUD E.S.S.;256
202202;ESS024 - COOSALUD E.S.S.;58
202203;ESS024 - COOSALUD E.S.S.;281
202204;ESS024 - COOSALUD E.S.S.;61
202205;ESS024 - COOSALUD E.S.S.;240
202206;ESS024 - COOSALUD E.S.S.;2
202201;ESS062 - ASMET SALUD;115
202202;ESS062 - ASMET SALUD;97
202203;ESS062 - ASMET SALUD;79
202204;ESS062 - ASMET SALUD;94
202205;ESS062 - ASMET SALUD;65
202206;ESS062 - ASMET SALUD;62
202201;ESS091 -  ECOOPSOS;7
202202;ESS091 -  ECOOPSOS;2
202203;ESS091 -  ECOOPSOS;1
202204;ESS091 -  ECOOPSOS;4
202206;ESS091 -  ECOOPSOS;1
202201;ESS207 - MUTUAL SER;15
202202;ESS207 - MUTUAL SER;30
202203;ESS207 - MUTUAL SER;89
202204;ESS207 - MUTUAL SER;33
202205;ESS207 - MUTUAL SER;83
202206;ESS207 - MUTUAL SER;12
202201;ESSC07 - ASOCIACION MUTUAL SER EMPRESA SOLIDARIA;1
202202;ESSC07 - ASOCIACION MUTUAL SER EMPRESA SOLIDARIA;2
202203;ESSC07 - ASOCIACION MUTUAL SER EMPRESA SOLIDARIA;8
202205;ESSC07 - ASOCIACION MUTUAL SER EMPRESA SOLIDARIA;4
202201;ESSC62 - ASOCIACION MUTUAL LA ESPERANZA  ASMET  S;4
202202;ESSC62 - ASOCIACION MUTUAL LA ESPERANZA  ASMET  S;1
202203;ESSC62 - ASOCIACION MUTUAL LA ESPERANZA  ASMET  S;3
202204;ESSC62 - ASOCIACION MUTUAL LA ESPERANZA  ASMET  S;2
202205;ESSC62 - ASOCIACION MUTUAL LA ESPERANZA  ASMET  S;1
202206;ESSC62 - ASOCIACION MUTUAL LA ESPERANZA  ASMET  S;2
202202;RES001 - POLICIA NACIONAL;80
202204;RES001 - POLICIA NACIONAL;60
202205;RES001 - POLICIA NACIONAL;1
202206;RES001 - POLICIA NACIONAL;79
202201;RES002 - ECOPETROL;8
202202;RES002 - ECOPETROL;9
202204;RES002 - ECOPETROL;7
202206;RES002 - ECOPETROL;16
202201;RES007 - UVALLE;2
202202;RES007 - UVALLE;2
202204;RES007 - UVALLE;1
202205;RES007 - UVALLE;1
202206;RES007 - UVALLE;3
202201;RES008 - UNISALUD;7
202202;RES008 - UNISALUD;5
202203;RES008 - UNISALUD;3
202204;RES008 - UNISALUD;7
202205;RES008 - UNISALUD;8
202206;RES008 - UNISALUD;8
202201;RES014 - UPTC;1
202202;RES014 - UPTC;1
