PeriodoNum;Administradora;CantidadPacientes
201402;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;1
201403;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;2
201404;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;2
201405;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;1
201411;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;1
201401;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;1
201402;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;2
201403;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;4
201404;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;4
201405;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;4
201406;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;6
201407;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;2
201408;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;3
201409;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;3
201410;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;5
201411;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;3
201412;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;6
201401;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;10
201402;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;8
201403;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;6
201404;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;11
201405;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;3
201407;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201408;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;2
201410;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201411;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201412;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;2
201402;23000 - DIRECCION DEPARTAMENTAL DE SALUD DE CORD;1
201403;23000 - DIRECCION DEPARTAMENTAL DE SALUD DE CORD;1
201401;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;2
201402;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;2
201403;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;2
201406;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;1
201411;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;1
201412;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;2
201401;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;1
201402;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;1
201404;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;3
201405;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;1
201408;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;1
201403;47000 - DIRECCION DEPARTAMENTAL DE SALUD DE MAGD;2
201404;47000 - DIRECCION DEPARTAMENTAL DE SALUD DE MAGD;1
201401;50000 - DIRECCION DEPARTAMENTAL DE SALUD DE META;1
201403;50000 - DIRECCION DEPARTAMENTAL DE SALUD DE META;1
201404;50000 - DIRECCION DEPARTAMENTAL DE SALUD DE META;10
201406;50000 - DIRECCION DEPARTAMENTAL DE SALUD DE META;2
201407;50000 - DIRECCION DEPARTAMENTAL DE SALUD DE META;1
201408;50000 - DIRECCION DEPARTAMENTAL DE SALUD DE META;2
201401;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;3
201402;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;3
201403;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;5
201404;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;10
201405;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;8
201406;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;5
201407;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;6
201408;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;5
201409;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;4
201410;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;3
201411;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;4
201412;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;4
201402;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;1
201403;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;1
201404;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;1
201405;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;3
201406;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;1
201407;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;1
201408;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;2
201410;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;2
201404;63001 - DIRECCION MUNICIPAL DE SALUD DE ARMENIA;1
201401;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;25
201402;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;22
201403;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;27
201404;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;5
201405;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
201407;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
201408;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;2
201411;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
201409;66001 - DIRECCION LOCAL DE SALUD PEREIRA;1
201410;66001 - DIRECCION LOCAL DE SALUD PEREIRA;1
201401;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;2
201403;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;1
201404;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;2
201407;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;1
201408;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;2
201409;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;2
201410;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;2
201411;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;2
201412;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;1
201401;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;2
201402;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;3
201403;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;3
201404;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;1
201409;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;1
201412;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;2
201407;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;1
201401;86000 - DIRECCION DEPARTAMENTAL DE SALUD DE PUTU;2
201402;86000 - DIRECCION DEPARTAMENTAL DE SALUD DE PUTU;1
201404;86000 - DIRECCION DEPARTAMENTAL DE SALUD DE PUTU;2
201405;86000 - DIRECCION DEPARTAMENTAL DE SALUD DE PUTU;1
201412;86000 - DIRECCION DEPARTAMENTAL DE SALUD DE PUTU;1
201401;99000 - SECRETARIA SECCIONAL DE SALUD DEL VICHAD;1
201401;CCF002 - CONFAMA;77
201402;CCF002 - CONFAMA;49
201405;CCF007 - COMFAMILIAR CARTAGENA;1
201406;CCF007 - COMFAMILIAR CARTAGENA;1
201409;CCF007 - COMFAMILIAR CARTAGENA;1
201410;CCF007 - COMFAMILIAR CARTAGENA;4
201411;CCF007 - COMFAMILIAR CARTAGENA;5
201412;CCF007 - COMFAMILIAR CARTAGENA;5
201401;CCF009 - COMFABOY;12
201402;CCF009 - COMFABOY;6
201403;CCF009 - COMFABOY;8
201404;CCF009 - COMFABOY;11
201405;CCF009 - COMFABOY;9
201406;CCF009 - COMFABOY;10
201407;CCF009 - COMFABOY;10
201408;CCF009 - COMFABOY;13
201409;CCF009 - COMFABOY;9
201410;CCF009 - COMFABOY;10
201411;CCF009 - COMFABOY;6
201412;CCF009 - COMFABOY;6
201407;CCF015 - COMFACOR;12
201408;CCF015 - COMFACOR;9
201409;CCF015 - COMFACOR;4
201410;CCF015 - COMFACOR;12
201411;CCF015 - COMFACOR;7
201412;CCF015 - COMFACOR;10
201401;CCF018 - CAFAM;10
201402;CCF018 - CAFAM;5
201403;CCF018 - CAFAM;10
201404;CCF018 - CAFAM;16
201405;CCF018 - CAFAM;10
201406;CCF018 - CAFAM;12
201407;CCF018 - CAFAM;17
201408;CCF018 - CAFAM;8
201409;CCF018 - CAFAM;11
201410;CCF018 - CAFAM;24
201411;CCF018 - CAFAM;12
201412;CCF018 - CAFAM;17
201401;CCF023 - COMFAGUAJIRA;1
201402;CCF023 - COMFAGUAJIRA;2
201403;CCF023 - COMFAGUAJIRA;3
201405;CCF023 - COMFAGUAJIRA;1
201407;CCF023 - COMFAGUAJIRA;4
201408;CCF023 - COMFAGUAJIRA;2
201409;CCF023 - COMFAGUAJIRA;2
201410;CCF023 - COMFAGUAJIRA;2
201411;CCF023 - COMFAGUAJIRA;2
201401;CCF024 - COMFAMILIAR HUILA;1
201402;CCF024 - COMFAMILIAR HUILA;4
201403;CCF024 - COMFAMILIAR HUILA;34
201404;CCF024 - COMFAMILIAR HUILA;20
201405;CCF024 - COMFAMILIAR HUILA;19
201406;CCF024 - COMFAMILIAR HUILA;24
201407;CCF024 - COMFAMILIAR HUILA;16
201408;CCF024 - COMFAMILIAR HUILA;13
201409;CCF024 - COMFAMILIAR HUILA;15
201410;CCF024 - COMFAMILIAR HUILA;22
201411;CCF024 - COMFAMILIAR HUILA;21
201412;CCF024 - COMFAMILIAR HUILA;24
201407;CCF027 - COMFAMILIAR NARIÑO;1
201411;CCF027 - COMFAMILIAR NARIÑO;18
201412;CCF027 - COMFAMILIAR NARIÑO;12
201401;CCF045 - FAMISALUD COMFANORTE A.R.S;2
201402;CCF045 - FAMISALUD COMFANORTE A.R.S;2
201403;CCF045 - FAMISALUD COMFANORTE A.R.S;3
201404;CCF045 - FAMISALUD COMFANORTE A.R.S;1
201405;CCF045 - FAMISALUD COMFANORTE A.R.S;3
201406;CCF045 - FAMISALUD COMFANORTE A.R.S;6
201407;CCF045 - FAMISALUD COMFANORTE A.R.S;3
201408;CCF045 - FAMISALUD COMFANORTE A.R.S;3
201409;CCF045 - FAMISALUD COMFANORTE A.R.S;1
201410;CCF045 - FAMISALUD COMFANORTE A.R.S;1
201411;CCF045 - FAMISALUD COMFANORTE A.R.S;1
201401;CCF049 - COMFAORIENTE;8
201402;CCF049 - COMFAORIENTE;4
201403;CCF049 - COMFAORIENTE;4
201404;CCF049 - COMFAORIENTE;2
201405;CCF049 - COMFAORIENTE;8
201406;CCF049 - COMFAORIENTE;2
201407;CCF049 - COMFAORIENTE;2
201409;CCF049 - COMFAORIENTE;7
201410;CCF049 - COMFAORIENTE;4
201411;CCF049 - COMFAORIENTE;2
201412;CCF049 - COMFAORIENTE;3
201401;CCF053 - COMFACUNDI;7
201402;CCF053 - COMFACUNDI;5
201403;CCF053 - COMFACUNDI;7
201404;CCF053 - COMFACUNDI;6
201405;CCF053 - COMFACUNDI;2
201406;CCF053 - COMFACUNDI;8
201407;CCF053 - COMFACUNDI;4
201408;CCF053 - COMFACUNDI;4
201409;CCF053 - COMFACUNDI;15
201410;CCF053 - COMFACUNDI;11
201411;CCF053 - COMFACUNDI;8
201412;CCF053 - COMFACUNDI;4
201401;CCF101 - COLSUBSIDIO;6
201402;CCF101 - COLSUBSIDIO;5
201403;CCF101 - COLSUBSIDIO;4
201404;CCF101 - COLSUBSIDIO;2
201405;CCF101 - COLSUBSIDIO;5
201406;CCF101 - COLSUBSIDIO;8
201407;CCF101 - COLSUBSIDIO;6
201408;CCF101 - COLSUBSIDIO;7
201409;CCF101 - COLSUBSIDIO;6
201410;CCF101 - COLSUBSIDIO;14
201411;CCF101 - COLSUBSIDIO;6
201412;CCF101 - COLSUBSIDIO;4
201404;CCF102 - COMFACHOCO;1
201405;CCF102 - COMFACHOCO;1
201412;CCF102 - COMFACHOCO;1
201401;EAS016 - EPM;5
201402;EAS016 - EPM;1
201403;EAS016 - EPM;2
201405;EAS016 - EPM;1
201407;EAS016 - EPM;1
201409;EAS016 - EPM;1
201411;EAS016 - EPM;2
201412;EAS016 - EPM;1
201401;EAS027 - FERROCARRILES NALES;2
201402;EAS027 - FERROCARRILES NALES;2
201403;EAS027 - FERROCARRILES NALES;5
201404;EAS027 - FERROCARRILES NALES;6
201405;EAS027 - FERROCARRILES NALES;9
201406;EAS027 - FERROCARRILES NALES;5
201407;EAS027 - FERROCARRILES NALES;8
201408;EAS027 - FERROCARRILES NALES;3
201409;EAS027 - FERROCARRILES NALES;6
201410;EAS027 - FERROCARRILES NALES;3
201401;EMP002 - EMP CAFESALUD;2
201403;EMP002 - EMP CAFESALUD;3
201404;EMP002 - EMP CAFESALUD;4
201405;EMP002 - EMP CAFESALUD;3
201406;EMP002 - EMP CAFESALUD;5
201407;EMP002 - EMP CAFESALUD;6
201408;EMP002 - EMP CAFESALUD;8
201409;EMP002 - EMP CAFESALUD;4
201410;EMP002 - EMP CAFESALUD;9
201411;EMP002 - EMP CAFESALUD;7
201412;EMP002 - EMP CAFESALUD;5
201401;EMP015 - EMP MEDISANITAS S. A.;1
201402;EMP015 - EMP MEDISANITAS S. A.;1
201404;EMP015 - EMP MEDISANITAS S. A.;1
201405;EMP015 - EMP MEDISANITAS S. A.;1
201409;EMP015 - EMP MEDISANITAS S. A.;1
201410;EMP015 - EMP MEDISANITAS S. A.;1
201412;EMP015 - EMP MEDISANITAS S. A.;2
201401;EMP017 - EMP COLMENA S.A;20
201402;EMP017 - EMP COLMENA S.A;27
201403;EMP017 - EMP COLMENA S.A;19
201404;EMP017 - EMP COLMENA S.A;27
201405;EMP017 - EMP COLMENA S.A;35
201406;EMP017 - EMP COLMENA S.A;33
201407;EMP017 - EMP COLMENA S.A;34
201408;EMP017 - EMP COLMENA S.A;15
201409;EMP017 - EMP COLMENA S.A;33
201410;EMP017 - EMP COLMENA S.A;36
201411;EMP017 - EMP COLMENA S.A;32
201412;EMP017 - EMP COLMENA S.A;28
201404;EMP021 - EMP SUSALUD SA;1
201405;EMP021 - EMP SUSALUD SA;1
201411;EMP021 - EMP SUSALUD SA;1
201401;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;15
201402;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;3
201403;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;10
201405;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;5
201406;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;7
201407;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;10
201408;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;8
201409;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;5
201410;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;6
201411;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;4
201412;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;3
201401;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201402;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201403;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;3
201404;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201405;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;3
201406;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;5
201407;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;7
201408;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201412;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201401;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
201402;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
201403;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
201404;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;2
201405;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;2
201407;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;3
201408;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
201409;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;7
201410;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;4
201411;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;6
201412;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;6
201401;EPS001 - ALIANSALUD;18
201402;EPS001 - ALIANSALUD;27
201403;EPS001 - ALIANSALUD;14
201404;EPS001 - ALIANSALUD;24
201405;EPS001 - ALIANSALUD;19
201406;EPS001 - ALIANSALUD;17
201407;EPS001 - ALIANSALUD;8
201408;EPS001 - ALIANSALUD;18
201409;EPS001 - ALIANSALUD;15
201410;EPS001 - ALIANSALUD;15
201411;EPS001 - ALIANSALUD;15
201412;EPS001 - ALIANSALUD;19
201401;EPS002 - SALUD TOTAL;31
201402;EPS002 - SALUD TOTAL;37
201403;EPS002 - SALUD TOTAL;39
201404;EPS002 - SALUD TOTAL;56
201405;EPS002 - SALUD TOTAL;75
201406;EPS002 - SALUD TOTAL;77
201407;EPS002 - SALUD TOTAL;89
201408;EPS002 - SALUD TOTAL;83
201409;EPS002 - SALUD TOTAL;83
201410;EPS002 - SALUD TOTAL;96
201411;EPS002 - SALUD TOTAL;93
201412;EPS002 - SALUD TOTAL;75
201401;EPS003 - CAFESALUD;27
201402;EPS003 - CAFESALUD;37
201403;EPS003 - CAFESALUD;43
201404;EPS003 - CAFESALUD;53
201405;EPS003 - CAFESALUD;42
201406;EPS003 - CAFESALUD;31
201407;EPS003 - CAFESALUD;57
201408;EPS003 - CAFESALUD;46
201409;EPS003 - CAFESALUD;49
201410;EPS003 - CAFESALUD;38
201411;EPS003 - CAFESALUD;34
201412;EPS003 - CAFESALUD;72
201401;EPS005 - SANITAS;22
201402;EPS005 - SANITAS;15
201403;EPS005 - SANITAS;14
201404;EPS005 - SANITAS;18
201405;EPS005 - SANITAS;14
201406;EPS005 - SANITAS;16
201407;EPS005 - SANITAS;10
201408;EPS005 - SANITAS;7
201409;EPS005 - SANITAS;22
201410;EPS005 - SANITAS;24
201411;EPS005 - SANITAS;17
201412;EPS005 - SANITAS;20
201401;EPS008 - COMPENSAR;25
201402;EPS008 - COMPENSAR;28
201403;EPS008 - COMPENSAR;23
201404;EPS008 - COMPENSAR;28
201405;EPS008 - COMPENSAR;27
201406;EPS008 - COMPENSAR;24
201407;EPS008 - COMPENSAR;25
201408;EPS008 - COMPENSAR;28
201409;EPS008 - COMPENSAR;31
201410;EPS008 - COMPENSAR;42
201411;EPS008 - COMPENSAR;34
201412;EPS008 - COMPENSAR;39
201401;EPS010 - EPS SURA;132
201402;EPS010 - EPS SURA;100
201403;EPS010 - EPS SURA;127
201404;EPS010 - EPS SURA;120
201405;EPS010 - EPS SURA;120
201406;EPS010 - EPS SURA;118
201407;EPS010 - EPS SURA;139
201408;EPS010 - EPS SURA;119
201409;EPS010 - EPS SURA;131
201410;EPS010 - EPS SURA;148
201411;EPS010 - EPS SURA;125
201412;EPS010 - EPS SURA;147
201401;EPS012 - COMFENALCO VALLE;4
201402;EPS012 - COMFENALCO VALLE;9
201403;EPS012 - COMFENALCO VALLE;9
201404;EPS012 - COMFENALCO VALLE;9
201405;EPS012 - COMFENALCO VALLE;11
201406;EPS012 - COMFENALCO VALLE;11
201407;EPS012 - COMFENALCO VALLE;12
201408;EPS012 - COMFENALCO VALLE;10
201409;EPS012 - COMFENALCO VALLE;8
201410;EPS012 - COMFENALCO VALLE;10
