PeriodoNum;Administradora;CantidadPacientes
201204;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;8
201205;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;7
201206;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;3
201207;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;6
201208;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;1
201210;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;1
201211;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;1
201201;18000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAQU;2
201202;18000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAQU;3
201204;18000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAQU;1
201205;18000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAQU;3
201206;18000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAQU;2
201207;18000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAQU;2
201201;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;9
201202;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;8
201203;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;11
201204;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;9
201205;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;11
201206;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;9
201207;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;13
201208;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;9
201209;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;12
201210;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;11
201211;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;14
201212;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;11
201202;20000 - DIRECCION DEPARTAMENTAL DE SALUD DE CESA;2
201203;20000 - DIRECCION DEPARTAMENTAL DE SALUD DE CESA;1
201201;23000 - DIRECCION DEPARTAMENTAL DE SALUD DE CORD;8
201202;23000 - DIRECCION DEPARTAMENTAL DE SALUD DE CORD;14
201203;23000 - DIRECCION DEPARTAMENTAL DE SALUD DE CORD;4
201204;23000 - DIRECCION DEPARTAMENTAL DE SALUD DE CORD;4
201205;23000 - DIRECCION DEPARTAMENTAL DE SALUD DE CORD;7
201206;23000 - DIRECCION DEPARTAMENTAL DE SALUD DE CORD;10
201207;23000 - DIRECCION DEPARTAMENTAL DE SALUD DE CORD;5
201208;23000 - DIRECCION DEPARTAMENTAL DE SALUD DE CORD;2
201209;23000 - DIRECCION DEPARTAMENTAL DE SALUD DE CORD;1
201211;23000 - DIRECCION DEPARTAMENTAL DE SALUD DE CORD;2
201212;23000 - DIRECCION DEPARTAMENTAL DE SALUD DE CORD;1
201201;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;1
201202;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;2
201203;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;1
201204;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;2
201206;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;1
201207;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;1
201208;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;3
201209;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;1
201210;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;1
201201;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;5
201202;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;1
201203;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;1
201204;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;3
201205;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;3
201206;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;5
201207;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;2
201208;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;4
201210;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;1
201201;47000 - DIRECCION DEPARTAMENTAL DE SALUD DE MAGD;1
201202;47000 - DIRECCION DEPARTAMENTAL DE SALUD DE MAGD;3
201205;47000 - DIRECCION DEPARTAMENTAL DE SALUD DE MAGD;2
201206;47000 - DIRECCION DEPARTAMENTAL DE SALUD DE MAGD;1
201207;47000 - DIRECCION DEPARTAMENTAL DE SALUD DE MAGD;2
201209;47000 - DIRECCION DEPARTAMENTAL DE SALUD DE MAGD;2
201201;50000 - DIRECCION DEPARTAMENTAL DE SALUD DE META;3
201202;50000 - DIRECCION DEPARTAMENTAL DE SALUD DE META;2
201203;50000 - DIRECCION DEPARTAMENTAL DE SALUD DE META;1
201205;50000 - DIRECCION DEPARTAMENTAL DE SALUD DE META;1
201206;50000 - DIRECCION DEPARTAMENTAL DE SALUD DE META;1
201207;50000 - DIRECCION DEPARTAMENTAL DE SALUD DE META;1
201209;50000 - DIRECCION DEPARTAMENTAL DE SALUD DE META;1
201210;50000 - DIRECCION DEPARTAMENTAL DE SALUD DE META;1
201211;50000 - DIRECCION DEPARTAMENTAL DE SALUD DE META;2
201212;50000 - DIRECCION DEPARTAMENTAL DE SALUD DE META;1
201203;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;1
201204;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;2
201205;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;5
201206;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;1
201201;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;2
201202;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;4
201203;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;2
201204;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;2
201205;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;2
201206;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;5
201207;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;2
201208;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
201209;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;2
201210;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;4
201211;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;2
201212;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;2
201201;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;4
201202;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;2
201203;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;4
201204;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;7
201205;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;11
201206;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;8
201207;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;3
201208;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;4
201209;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;2
201210;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;4
201212;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;1
201202;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;2
201203;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;2
201204;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;3
201205;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;4
201206;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;2
201212;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;2
201201;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;14
201202;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;17
201203;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;16
201204;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;12
201205;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;16
201206;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;17
201207;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;10
201208;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;8
201209;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;3
201210;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;9
201211;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;10
201212;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;5
201203;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;2
201204;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;1
201205;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;1
201206;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;1
201207;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;1
201211;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;6
201212;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;2
201208;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;1
201209;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;1
201210;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;1
201211;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;1
201212;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;1
201204;86000 - DIRECCION DEPARTAMENTAL DE SALUD DE PUTU;1
201207;86000 - DIRECCION DEPARTAMENTAL DE SALUD DE PUTU;1
201208;86000 - DIRECCION DEPARTAMENTAL DE SALUD DE PUTU;1
201201;CCF002 - CONFAMA;30
201202;CCF002 - CONFAMA;36
201203;CCF002 - CONFAMA;31
201204;CCF002 - CONFAMA;47
201205;CCF002 - CONFAMA;50
201206;CCF002 - CONFAMA;29
201207;CCF002 - CONFAMA;53
201208;CCF002 - CONFAMA;84
201209;CCF002 - CONFAMA;97
201210;CCF002 - CONFAMA;127
201211;CCF002 - CONFAMA;38
201212;CCF002 - CONFAMA;7
201201;CCF009 - COMFABOY;3
201202;CCF009 - COMFABOY;3
201203;CCF009 - COMFABOY;17
201204;CCF009 - COMFABOY;2
201205;CCF009 - COMFABOY;18
201206;CCF009 - COMFABOY;3
201207;CCF009 - COMFABOY;7
201208;CCF009 - COMFABOY;7
201209;CCF009 - COMFABOY;5
201210;CCF009 - COMFABOY;5
201211;CCF009 - COMFABOY;4
201212;CCF009 - COMFABOY;5
201201;CCF015 - COMFACOR;3
201202;CCF015 - COMFACOR;7
201203;CCF015 - COMFACOR;6
201204;CCF015 - COMFACOR;3
201205;CCF015 - COMFACOR;3
201206;CCF015 - COMFACOR;2
201207;CCF015 - COMFACOR;4
201208;CCF015 - COMFACOR;3
201209;CCF015 - COMFACOR;2
201210;CCF015 - COMFACOR;8
201211;CCF015 - COMFACOR;5
201212;CCF015 - COMFACOR;3
201201;CCF018 - CAFAM;6
201202;CCF018 - CAFAM;8
201203;CCF018 - CAFAM;7
201204;CCF018 - CAFAM;4
201205;CCF018 - CAFAM;11
201206;CCF018 - CAFAM;5
201207;CCF018 - CAFAM;8
201208;CCF018 - CAFAM;17
201209;CCF018 - CAFAM;3
201210;CCF018 - CAFAM;8
201211;CCF018 - CAFAM;12
201212;CCF018 - CAFAM;7
201202;CCF023 - COMFAGUAJIRA;1
201204;CCF023 - COMFAGUAJIRA;1
201205;CCF023 - COMFAGUAJIRA;1
201207;CCF023 - COMFAGUAJIRA;2
201211;CCF023 - COMFAGUAJIRA;1
201201;CCF024 - COMFAMILIAR HUILA;12
201202;CCF024 - COMFAMILIAR HUILA;12
201203;CCF024 - COMFAMILIAR HUILA;8
201204;CCF024 - COMFAMILIAR HUILA;16
201205;CCF024 - COMFAMILIAR HUILA;12
201207;CCF024 - COMFAMILIAR HUILA;3
201208;CCF024 - COMFAMILIAR HUILA;8
201209;CCF024 - COMFAMILIAR HUILA;18
201210;CCF024 - COMFAMILIAR HUILA;15
201211;CCF024 - COMFAMILIAR HUILA;7
201212;CCF024 - COMFAMILIAR HUILA;2
201201;CCF031 - CAJASAN;1
201201;CCF037 - COMFENALCO;1
201202;CCF037 - COMFENALCO;4
201203;CCF037 - COMFENALCO;10
201204;CCF037 - COMFENALCO;1
201205;CCF037 - COMFENALCO;2
201206;CCF037 - COMFENALCO;1
201207;CCF037 - COMFENALCO;4
201208;CCF037 - COMFENALCO;3
201209;CCF037 - COMFENALCO;6
201201;CCF045 - FAMISALUD COMFANORTE A.R.S;6
201204;CCF045 - FAMISALUD COMFANORTE A.R.S;1
201209;CCF045 - FAMISALUD COMFANORTE A.R.S;1
201210;CCF045 - FAMISALUD COMFANORTE A.R.S;1
201211;CCF045 - FAMISALUD COMFANORTE A.R.S;1
201202;CCF053 - COMFACUNDI;3
201203;CCF053 - COMFACUNDI;5
201204;CCF053 - COMFACUNDI;1
201205;CCF053 - COMFACUNDI;2
201206;CCF053 - COMFACUNDI;1
201207;CCF053 - COMFACUNDI;1
201208;CCF053 - COMFACUNDI;2
201201;CCF101 - COLSUBSIDIO;6
201202;CCF101 - COLSUBSIDIO;2
201203;CCF101 - COLSUBSIDIO;12
201204;CCF101 - COLSUBSIDIO;14
201205;CCF101 - COLSUBSIDIO;6
201206;CCF101 - COLSUBSIDIO;3
201207;CCF101 - COLSUBSIDIO;2
201208;CCF101 - COLSUBSIDIO;15
201209;CCF101 - COLSUBSIDIO;16
201210;CCF101 - COLSUBSIDIO;8
201211;CCF101 - COLSUBSIDIO;1
201203;EAS016 - EPM;2
201204;EAS016 - EPM;1
201205;EAS016 - EPM;2
201206;EAS016 - EPM;1
201202;EAS027 - FERROCARRILES NALES;1
201203;EAS027 - FERROCARRILES NALES;2
201208;EAS027 - FERROCARRILES NALES;2
201210;EAS027 - FERROCARRILES NALES;4
201201;EMP002 - EMP CAFESALUD;6
201202;EMP002 - EMP CAFESALUD;7
201203;EMP002 - EMP CAFESALUD;11
201204;EMP002 - EMP CAFESALUD;7
201205;EMP002 - EMP CAFESALUD;6
201207;EMP002 - EMP CAFESALUD;1
201208;EMP002 - EMP CAFESALUD;1
201209;EMP002 - EMP CAFESALUD;1
201210;EMP002 - EMP CAFESALUD;1
201202;EMP015 - EMP MEDISANITAS S. A.;3
201203;EMP015 - EMP MEDISANITAS S. A.;2
201204;EMP015 - EMP MEDISANITAS S. A.;1
201206;EMP015 - EMP MEDISANITAS S. A.;1
201208;EMP015 - EMP MEDISANITAS S. A.;2
201209;EMP015 - EMP MEDISANITAS S. A.;1
201210;EMP015 - EMP MEDISANITAS S. A.;1
201212;EMP015 - EMP MEDISANITAS S. A.;3
201201;EMP017 - EMP COLMENA S.A;21
201202;EMP017 - EMP COLMENA S.A;27
201203;EMP017 - EMP COLMENA S.A;25
201204;EMP017 - EMP COLMENA S.A;21
201205;EMP017 - EMP COLMENA S.A;28
201206;EMP017 - EMP COLMENA S.A;13
201207;EMP017 - EMP COLMENA S.A;19
201208;EMP017 - EMP COLMENA S.A;26
201209;EMP017 - EMP COLMENA S.A;14
201210;EMP017 - EMP COLMENA S.A;13
201211;EMP017 - EMP COLMENA S.A;25
201212;EMP017 - EMP COLMENA S.A;1
201201;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;13
201202;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;2
201203;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;9
201204;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;2
201205;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;11
201206;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;12
201207;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;9
201208;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;5
201209;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;6
201210;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;7
201211;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;4
201212;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;10
201211;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201201;EPS001 - ALIANSALUD;15
201202;EPS001 - ALIANSALUD;33
201203;EPS001 - ALIANSALUD;25
201204;EPS001 - ALIANSALUD;29
201205;EPS001 - ALIANSALUD;30
201206;EPS001 - ALIANSALUD;19
201207;EPS001 - ALIANSALUD;18
201208;EPS001 - ALIANSALUD;21
201209;EPS001 - ALIANSALUD;20
201210;EPS001 - ALIANSALUD;25
201211;EPS001 - ALIANSALUD;16
201212;EPS001 - ALIANSALUD;21
201201;EPS002 - SALUD TOTAL;52
201202;EPS002 - SALUD TOTAL;49
201203;EPS002 - SALUD TOTAL;57
201204;EPS002 - SALUD TOTAL;54
201205;EPS002 - SALUD TOTAL;51
201206;EPS002 - SALUD TOTAL;57
201207;EPS002 - SALUD TOTAL;55
201208;EPS002 - SALUD TOTAL;15
201209;EPS002 - SALUD TOTAL;69
201210;EPS002 - SALUD TOTAL;70
201211;EPS002 - SALUD TOTAL;101
201212;EPS002 - SALUD TOTAL;75
201201;EPS003 - CAFESALUD;49
201202;EPS003 - CAFESALUD;37
201203;EPS003 - CAFESALUD;22
201204;EPS003 - CAFESALUD;26
201205;EPS003 - CAFESALUD;43
201206;EPS003 - CAFESALUD;33
201210;EPS003 - CAFESALUD;12
201211;EPS003 - CAFESALUD;10
201212;EPS003 - CAFESALUD;7
201201;EPS005 - SANITAS;32
201202;EPS005 - SANITAS;21
201203;EPS005 - SANITAS;22
201204;EPS005 - SANITAS;13
201205;EPS005 - SANITAS;14
201206;EPS005 - SANITAS;20
201207;EPS005 - SANITAS;23
201208;EPS005 - SANITAS;22
201209;EPS005 - SANITAS;21
201210;EPS005 - SANITAS;19
201211;EPS005 - SANITAS;17
201212;EPS005 - SANITAS;22
201201;EPS008 - COMPENSAR;15
201202;EPS008 - COMPENSAR;4
201203;EPS008 - COMPENSAR;1
201204;EPS008 - COMPENSAR;1
201205;EPS008 - COMPENSAR;4
201206;EPS008 - COMPENSAR;8
201207;EPS008 - COMPENSAR;5
201208;EPS008 - COMPENSAR;1
201209;EPS008 - COMPENSAR;1
201211;EPS008 - COMPENSAR;4
201212;EPS008 - COMPENSAR;23
201201;EPS010 - EPS SURA;69
201202;EPS010 - EPS SURA;72
201203;EPS010 - EPS SURA;64
201204;EPS010 - EPS SURA;80
201205;EPS010 - EPS SURA;68
201206;EPS010 - EPS SURA;83
201207;EPS010 - EPS SURA;77
201208;EPS010 - EPS SURA;86
201209;EPS010 - EPS SURA;102
201210;EPS010 - EPS SURA;100
201211;EPS010 - EPS SURA;108
201212;EPS010 - EPS SURA;95
201201;EPS012 - COMFENALCO VALLE;3
201202;EPS012 - COMFENALCO VALLE;4
201203;EPS012 - COMFENALCO VALLE;5
201204;EPS012 - COMFENALCO VALLE;3
201205;EPS012 - COMFENALCO VALLE;2
201206;EPS012 - COMFENALCO VALLE;10
201207;EPS012 - COMFENALCO VALLE;8
201208;EPS012 - COMFENALCO VALLE;3
201209;EPS012 - COMFENALCO VALLE;9
201210;EPS012 - COMFENALCO VALLE;11
201211;EPS012 - COMFENALCO VALLE;8
201212;EPS012 - COMFENALCO VALLE;16
201201;EPS013 - SALUDCOOP;233
201202;EPS013 - SALUDCOOP;174
201203;EPS013 - SALUDCOOP;181
201204;EPS013 - SALUDCOOP;154
201205;EPS013 - SALUDCOOP;200
201206;EPS013 - SALUDCOOP;144
201207;EPS013 - SALUDCOOP;249
201208;EPS013 - SALUDCOOP;287
201209;EPS013 - SALUDCOOP;249
201210;EPS013 - SALUDCOOP;238
201211;EPS013 - SALUDCOOP;234
201212;EPS013 - SALUDCOOP;223
201201;EPS014 - HUMANA VIVIR;12
201202;EPS014 - HUMANA VIVIR;17
201203;EPS014 - HUMANA VIVIR;1
201204;EPS014 - HUMANA VIVIR;1
201205;EPS014 - HUMANA VIVIR;4
201206;EPS014 - HUMANA VIVIR;2
201207;EPS014 - HUMANA VIVIR;20
201208;EPS014 - HUMANA VIVIR;33
201209;EPS014 - HUMANA VIVIR;19
201210;EPS014 - HUMANA VIVIR;22
201211;EPS014 - HUMANA VIVIR;23
201212;EPS014 - HUMANA VIVIR;19
201212;EPS015 - COLPATRIA;1
201201;EPS016 - COOMEVA;150
201202;EPS016 - COOMEVA;169
201203;EPS016 - COOMEVA;135
201204;EPS016 - COOMEVA;104
201205;EPS016 - COOMEVA;120
201206;EPS016 - COOMEVA;78
201207;EPS016 - COOMEVA;10
201208;EPS016 - COOMEVA;3
201209;EPS016 - COOMEVA;3
201210;EPS016 - COOMEVA;118
201211;EPS016 - COOMEVA;71
201212;EPS016 - COOMEVA;66
201201;EPS017 - FAMISANAR;85
201202;EPS017 - FAMISANAR;80
201203;EPS017 - FAMISANAR;101
201204;EPS017 - FAMISANAR;78
201205;EPS017 - FAMISANAR;126
201206;EPS017 - FAMISANAR;107
201207;EPS017 - FAMISANAR;114
201208;EPS017 - FAMISANAR;124
201209;EPS017 - FAMISANAR;100
201210;EPS017 - FAMISANAR;96
201211;EPS017 - FAMISANAR;107
201212;EPS017 - FAMISANAR;96
201201;EPS018 - SOS;9
201202;EPS018 - SOS;4
201203;EPS018 - SOS;3
201204;EPS018 - SOS;4
201205;EPS018 - SOS;6
201206;EPS018 - SOS;4
201207;EPS018 - SOS;4
201208;EPS018 - SOS;6
201209;EPS018 - SOS;8
201210;EPS018 - SOS;8
201211;EPS018 - SOS;12
201212;EPS018 - SOS;26
201201;EPS020 - CAPRECOM;135
201202;EPS020 - CAPRECOM;107
201203;EPS020 - CAPRECOM;84
201204;EPS020 - CAPRECOM;56
201205;EPS020 - CAPRECOM;67
201206;EPS020 - CAPRECOM;47
201207;EPS020 - CAPRECOM;47
201208;EPS020 - CAPRECOM;48
201209;EPS020 - CAPRECOM;40
201210;EPS020 - CAPRECOM;44
201211;EPS020 - CAPRECOM;63
201212;EPS020 - CAPRECOM;68
201201;EPS022 - CONVIDA;14
201202;EPS022 - CONVIDA;12
201203;EPS022 - CONVIDA;12
201204;EPS022 - CONVIDA;16
201205;EPS022 - CONVIDA;11
201206;EPS022 - CONVIDA;13
