PeriodoNum;Administradora;CantidadPacientes
201508;11001 - DIRECCIÓN DISTRITAL DE SALUD DE BOGOTÁ;10
201509;11001 - DIRECCIÓN DISTRITAL DE SALUD DE BOGOTÁ;11
201510;11001 - DIRECCIÓN DISTRITAL DE SALUD DE BOGOTÁ;1
201502;13-1 - COLSEGUROS S. A.;1
201508;13-1 - COLSEGUROS S. A.;1
201509;13-1 - COLSEGUROS S. A.;1
201501;13-17 - ASEG COMPAÑÍA MUNDIAL DE SEGUROS S.A.;4
201502;13-17 - ASEG COMPAÑÍA MUNDIAL DE SEGUROS S.A.;2
201503;13-17 - ASEG COMPAÑÍA MUNDIAL DE SEGUROS S.A.;2
201504;13-17 - ASEG COMPAÑÍA MUNDIAL DE SEGUROS S.A.;1
201505;13-17 - ASEG COMPAÑÍA MUNDIAL DE SEGUROS S.A.;5
201506;13-17 - ASEG COMPAÑÍA MUNDIAL DE SEGUROS S.A.;6
201507;13-17 - ASEG COMPAÑÍA MUNDIAL DE SEGUROS S.A.;1
201508;13-17 - ASEG COMPAÑÍA MUNDIAL DE SEGUROS S.A.;6
201512;13-17 - ASEG COMPAÑÍA MUNDIAL DE SEGUROS S.A.;4
201502;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;1
201503;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;1
201504;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;2
201505;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;1
201506;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;3
201507;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;1
201508;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;2
201509;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;2
201510;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;1
201511;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;3
201512;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;2
201504;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;1
201505;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;3
201506;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;1
201507;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;1
201510;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;1
201511;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;3
201512;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;2
201501;13-29 - SEGUROS DEL ESTADO S.A.;2
201502;13-29 - SEGUROS DEL ESTADO S.A.;8
201503;13-29 - SEGUROS DEL ESTADO S.A.;3
201504;13-29 - SEGUROS DEL ESTADO S.A.;5
201505;13-29 - SEGUROS DEL ESTADO S.A.;5
201506;13-29 - SEGUROS DEL ESTADO S.A.;2
201507;13-29 - SEGUROS DEL ESTADO S.A.;1
201508;13-29 - SEGUROS DEL ESTADO S.A.;2
201509;13-29 - SEGUROS DEL ESTADO S.A.;2
201510;13-29 - SEGUROS DEL ESTADO S.A.;2
201511;13-29 - SEGUROS DEL ESTADO S.A.;2
201512;13-29 - SEGUROS DEL ESTADO S.A.;1
201502;13-33 - LIBERTY SEGUROS S.A.;1
201504;13-33 - LIBERTY SEGUROS S.A.;1
201505;13-33 - LIBERTY SEGUROS S.A.;1
201505;13-44 - CARDIF COLOMBIA SEGUROS GENERALES S.A.;1
201501;13-6 - SEGUROS COLPATRIA S.A.;1
201502;13-6 - SEGUROS COLPATRIA S.A.;1
201503;13-6 - SEGUROS COLPATRIA S.A.;1
201504;13-6 - SEGUROS COLPATRIA S.A.;4
201505;13-6 - SEGUROS COLPATRIA S.A.;2
201506;13-6 - SEGUROS COLPATRIA S.A.;4
201507;13-6 - SEGUROS COLPATRIA S.A.;4
201508;13-6 - SEGUROS COLPATRIA S.A.;4
201509;13-6 - SEGUROS COLPATRIA S.A.;3
201510;13-6 - SEGUROS COLPATRIA S.A.;2
201511;13-6 - SEGUROS COLPATRIA S.A.;3
201512;13-6 - SEGUROS COLPATRIA S.A.;3
201504;13-9 - CENTRAL DE SEGUROS;1
201509;13-9 - CENTRAL DE SEGUROS;1
201502;14-1 - COLSEGUROS;2
201503;14-1 - COLSEGUROS;2
201504;14-1 - COLSEGUROS;4
201505;14-1 - COLSEGUROS;1
201506;14-1 - COLSEGUROS;4
201507;14-1 - COLSEGUROS;1
201508;14-1 - COLSEGUROS;7
201509;14-1 - COLSEGUROS;1
201511;14-1 - COLSEGUROS;4
201512;14-1 - COLSEGUROS;3
201504;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;2
201505;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;3
201506;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;2
201507;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;1
201508;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;1
201508;14-16 - PAN AMERICAN DE COLOMBIA COMPAÑIA DE SEG;2
201502;14-23 - POSITIVA;1
201512;14-23 - POSITIVA;1
201509;14-28 - SURAMERICANA;2
201511;14-28 - SURAMERICANA;1
201507;14-29 - LA EQUIDAD;1
201509;14-29 - LA EQUIDAD;1
201512;14-29 - LA EQUIDAD;1
201509;14-30 - MAPFRE;1
201503;14-4 - COLPATRIA;1
201504;14-4 - COLPATRIA;1
201509;14-4 - COLPATRIA;1
201502;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;1
201507;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;1
201508;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;1
201509;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;1
201511;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;2
201512;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;1
201501;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;1
201502;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;3
201503;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;4
201504;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;3
201505;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;6
201506;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;2
201508;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;2
201509;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;2
201511;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;3
201512;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;2
201501;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;2
201502;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;3
201503;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201504;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201505;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;2
201506;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201507;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201508;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;2
201509;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;2
201510;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;2
201512;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201502;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;1
201503;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;4
201508;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;1
201501;47000 - DIRECCION DEPARTAMENTAL DE SALUD DE MAGD;1
201506;47000 - DIRECCION DEPARTAMENTAL DE SALUD DE MAGD;1
201510;47000 - DIRECCION DEPARTAMENTAL DE SALUD DE MAGD;1
201504;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;1
201506;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;2
201507;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;6
201508;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;1
201509;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;1
201510;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;4
201511;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;3
201512;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;2
201502;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;8
201503;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;3
201504;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;5
201505;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;4
201506;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;4
201507;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;2
201508;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;3
201509;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;3
201512;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;1
201501;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
201506;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
201504;66001 - DIRECCION LOCAL DE SALUD PEREIRA;1
201505;66001 - DIRECCION LOCAL DE SALUD PEREIRA;1
201501;66170 - DIRECCION MUNICIPAL DE SALUD DE DOS QUEB;1
201512;66400 - DIRECCION LOCAL DE SALUD LA VIRGINIA;1
201501;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;3
201502;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;1
201503;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;2
201504;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;4
201505;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;1
201506;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;2
201507;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;3
201512;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;1
201501;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;1
201502;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;2
201504;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;2
201505;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;1
201508;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;2
201509;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;1
201511;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;1
201503;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;1
201506;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;1
201508;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;2
201509;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;1
201504;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;1
201505;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;1
201502;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;1
201512;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;2
201510;86000 - DIRECCION DEPARTAMENTAL DE SALUD DE PUTU;1
201512;86000 - DIRECCION DEPARTAMENTAL DE SALUD DE PUTU;1
201511;94000 - DIRECCION DEPARTAMENTAL DE SALUD DE GUAI;1
201511;95000 - DIRECCION DEPARTAMENTAL DE SALUD DE GUAV;1
201501;CCF009 - COMFABOY;7
201502;CCF009 - COMFABOY;7
201503;CCF009 - COMFABOY;6
201504;CCF009 - COMFABOY;6
201505;CCF009 - COMFABOY;8
201501;CCF015 - COMFACOR;9
201502;CCF015 - COMFACOR;5
201503;CCF015 - COMFACOR;12
201504;CCF015 - COMFACOR;14
201505;CCF015 - COMFACOR;17
201506;CCF015 - COMFACOR;16
201507;CCF015 - COMFACOR;10
201508;CCF015 - COMFACOR;12
201509;CCF015 - COMFACOR;10
201510;CCF015 - COMFACOR;11
201511;CCF015 - COMFACOR;10
201512;CCF015 - COMFACOR;7
201501;CCF018 - CAFAM;23
201502;CCF018 - CAFAM;14
201503;CCF018 - CAFAM;8
201504;CCF018 - CAFAM;9
201505;CCF018 - CAFAM;6
201501;CCF023 - COMFAGUAJIRA;3
201502;CCF023 - COMFAGUAJIRA;1
201503;CCF023 - COMFAGUAJIRA;3
201504;CCF023 - COMFAGUAJIRA;1
201505;CCF023 - COMFAGUAJIRA;1
201507;CCF023 - COMFAGUAJIRA;1
201508;CCF023 - COMFAGUAJIRA;2
201510;CCF023 - COMFAGUAJIRA;3
201511;CCF023 - COMFAGUAJIRA;2
201512;CCF023 - COMFAGUAJIRA;6
201501;CCF024 - COMFAMILIAR HUILA;23
201502;CCF024 - COMFAMILIAR HUILA;18
201503;CCF024 - COMFAMILIAR HUILA;10
201504;CCF024 - COMFAMILIAR HUILA;22
201505;CCF024 - COMFAMILIAR HUILA;23
201506;CCF024 - COMFAMILIAR HUILA;17
201507;CCF024 - COMFAMILIAR HUILA;24
201508;CCF024 - COMFAMILIAR HUILA;27
201509;CCF024 - COMFAMILIAR HUILA;17
201510;CCF024 - COMFAMILIAR HUILA;3
201512;CCF024 - COMFAMILIAR HUILA;2
201501;CCF027 - COMFAMILIAR NARIÑO;14
201502;CCF027 - COMFAMILIAR NARIÑO;1
201503;CCF027 - COMFAMILIAR NARIÑO;1
201501;CCF049 - COMFAORIENTE;3
201502;CCF049 - COMFAORIENTE;2
201507;CCF049 - COMFAORIENTE;4
201512;CCF049 - COMFAORIENTE;2
201501;CCF053 - COMFACUNDI;6
201502;CCF053 - COMFACUNDI;4
201503;CCF053 - COMFACUNDI;8
201504;CCF053 - COMFACUNDI;2
201505;CCF053 - COMFACUNDI;5
201506;CCF053 - COMFACUNDI;7
201507;CCF053 - COMFACUNDI;1
201511;CCF053 - COMFACUNDI;1
201512;CCF053 - COMFACUNDI;6
201501;CCF101 - COLSUBSIDIO;4
201502;CCF101 - COLSUBSIDIO;4
201503;CCF101 - COLSUBSIDIO;6
201504;CCF101 - COLSUBSIDIO;3
201506;CCF101 - COLSUBSIDIO;5
201507;CCF101 - COLSUBSIDIO;3
201508;CCF101 - COLSUBSIDIO;2
201501;CCF102 - COMFACHOCO;1
201503;CCF102 - COMFACHOCO;1
201504;CCF102 - COMFACHOCO;5
201505;CCF102 - COMFACHOCO;3
201506;CCF102 - COMFACHOCO;4
201507;CCF102 - COMFACHOCO;1
201508;CCF102 - COMFACHOCO;1
201509;CCF102 - COMFACHOCO;2
201512;CCF102 - COMFACHOCO;4
201503;EAS016 - EPM;1
201506;EAS016 - EPM;1
201507;EAS016 - EPM;1
201508;EAS016 - EPM;1
201509;EAS016 - EPM;2
201510;EAS016 - EPM;1
201511;EAS016 - EPM;1
201501;EAS027 - FERROCARRILES NALES;6
201502;EAS027 - FERROCARRILES NALES;2
201504;EAS027 - FERROCARRILES NALES;3
201505;EAS027 - FERROCARRILES NALES;3
201506;EAS027 - FERROCARRILES NALES;1
201508;EAS027 - FERROCARRILES NALES;1
201511;EAS027 - FERROCARRILES NALES;1
201501;EMP002 - EMP CAFESALUD;4
201505;EMP002 - EMP CAFESALUD;1
201506;EMP002 - EMP CAFESALUD;1
201508;EMP002 - EMP CAFESALUD;1
201511;EMP002 - EMP CAFESALUD;2
201512;EMP002 - EMP CAFESALUD;2
201502;EMP015 - EMP MEDISANITAS S. A.;1
201503;EMP015 - EMP MEDISANITAS S. A.;1
201507;EMP015 - EMP MEDISANITAS S. A.;1
201509;EMP015 - EMP MEDISANITAS S. A.;1
201512;EMP015 - EMP MEDISANITAS S. A.;1
201501;EMP017 - EMP COLMENA S.A;39
201502;EMP017 - EMP COLMENA S.A;35
201503;EMP017 - EMP COLMENA S.A;38
201504;EMP017 - EMP COLMENA S.A;31
201505;EMP017 - EMP COLMENA S.A;35
201506;EMP017 - EMP COLMENA S.A;12
201507;EMP017 - EMP COLMENA S.A;32
201508;EMP017 - EMP COLMENA S.A;38
201509;EMP017 - EMP COLMENA S.A;31
201510;EMP017 - EMP COLMENA S.A;9
201511;EMP017 - EMP COLMENA S.A;24
201512;EMP017 - EMP COLMENA S.A;37
201501;EMP021 - EMP SUSALUD SA;2
201501;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;8
201502;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;8
201503;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;4
201504;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;8
201505;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;6
201506;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;3
201507;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;6
201508;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;3
201511;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;4
201512;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;7
201501;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201502;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;2
201503;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;3
201504;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201505;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;2
201508;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201510;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201511;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;2
201501;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;4
201502;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;4
201503;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;13
201504;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;8
201505;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;3
201506;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;8
201507;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;4
201508;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;12
201509;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;7
201510;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;5
201511;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;3
201512;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
201501;EPS001 - ALIANSALUD;15
201502;EPS001 - ALIANSALUD;15
201503;EPS001 - ALIANSALUD;19
201504;EPS001 - ALIANSALUD;15
201505;EPS001 - ALIANSALUD;11
201506;EPS001 - ALIANSALUD;17
201507;EPS001 - ALIANSALUD;21
201508;EPS001 - ALIANSALUD;12
201509;EPS001 - ALIANSALUD;14
201510;EPS001 - ALIANSALUD;1
201511;EPS001 - ALIANSALUD;2
201512;EPS001 - ALIANSALUD;3
201501;EPS002 - SALUD TOTAL;96
201502;EPS002 - SALUD TOTAL;107
201503;EPS002 - SALUD TOTAL;78
201504;EPS002 - SALUD TOTAL;86
201505;EPS002 - SALUD TOTAL;49
201506;EPS002 - SALUD TOTAL;72
201507;EPS002 - SALUD TOTAL;105
201508;EPS002 - SALUD TOTAL;91
201509;EPS002 - SALUD TOTAL;63
201510;EPS002 - SALUD TOTAL;2
201511;EPS002 - SALUD TOTAL;10
201512;EPS002 - SALUD TOTAL;26
201501;EPS003 - CAFESALUD;54
201503;EPS003 - CAFESALUD;58
201504;EPS003 - CAFESALUD;85
201505;EPS003 - CAFESALUD;59
201506;EPS003 - CAFESALUD;43
201507;EPS003 - CAFESALUD;49
201508;EPS003 - CAFESALUD;40
201509;EPS003 - CAFESALUD;41
201510;EPS003 - CAFESALUD;33
201511;EPS003 - CAFESALUD;36
201512;EPS003 - CAFESALUD;163
201501;EPS005 - SANITAS;31
201502;EPS005 - SANITAS;19
201503;EPS005 - SANITAS;11
201504;EPS005 - SANITAS;6
201505;EPS005 - SANITAS;10
201506;EPS005 - SANITAS;18
201507;EPS005 - SANITAS;11
201508;EPS005 - SANITAS;12
201509;EPS005 - SANITAS;7
201510;EPS005 - SANITAS;1
201511;EPS005 - SANITAS;1
201512;EPS005 - SANITAS;18
201501;EPS008 - COMPENSAR;31
201502;EPS008 - COMPENSAR;32
201503;EPS008 - COMPENSAR;26
201504;EPS008 - COMPENSAR;17
201505;EPS008 - COMPENSAR;21
201506;EPS008 - COMPENSAR;16
201507;EPS008 - COMPENSAR;20
201508;EPS008 - COMPENSAR;34
201509;EPS008 - COMPENSAR;21
201510;EPS008 - COMPENSAR;23
201511;EPS008 - COMPENSAR;17
201512;EPS008 - COMPENSAR;9
201501;EPS010 - EPS SURA;142
201502;EPS010 - EPS SURA;134
201503;EPS010 - EPS SURA;159
201504;EPS010 - EPS SURA;163
201505;EPS010 - EPS SURA;145
201506;EPS010 - EPS SURA;137
201507;EPS010 - EPS SURA;156
201508;EPS010 - EPS SURA;110
201509;EPS010 - EPS SURA;103
201510;EPS010 - EPS SURA;99
201511;EPS010 - EPS SURA;70
201512;EPS010 - EPS SURA;74
201501;EPS012 - COMFENALCO VALLE;11
201502;EPS012 - COMFENALCO VALLE;13
201503;EPS012 - COMFENALCO VALLE;6
201504;EPS012 - COMFENALCO VALLE;9
201505;EPS012 - COMFENALCO VALLE;6
201506;EPS012 - COMFENALCO VALLE;5
201507;EPS012 - COMFENALCO VALLE;5
201508;EPS012 - COMFENALCO VALLE;2
201509;EPS012 - COMFENALCO VALLE;2
201510;EPS012 - COMFENALCO VALLE;4
201511;EPS012 - COMFENALCO VALLE;1
201512;EPS012 - COMFENALCO VALLE;1
201501;EPS013 - SALUDCOOP;434
201503;EPS013 - SALUDCOOP;395
201504;EPS013 - SALUDCOOP;488
201505;EPS013 - SALUDCOOP;358
201506;EPS013 - SALUDCOOP;210
201507;EPS013 - SALUDCOOP;219
201508;EPS013 - SALUDCOOP;9
201501;EPS016 - COOMEVA;161
201502;EPS016 - COOMEVA;139
201503;EPS016 - COOMEVA;228
201504;EPS016 - COOMEVA;227
201505;EPS016 - COOMEVA;217
201506;EPS016 - COOMEVA;217
201507;EPS016 - COOMEVA;222
201508;EPS016 - COOMEVA;170
201509;EPS016 - COOMEVA;163
201510;EPS016 - COOMEVA;109
201511;EPS016 - COOMEVA;158
201512;EPS016 - COOMEVA;152
201501;EPS017 - FAMISANAR;103
201502;EPS017 - FAMISANAR;134
201503;EPS017 - FAMISANAR;142
201504;EPS017 - FAMISANAR;129
201505;EPS017 - FAMISANAR;138
201506;EPS017 - FAMISANAR;132
201507;EPS017 - FAMISANAR;141
201508;EPS017 - FAMISANAR;106
201509;EPS017 - FAMISANAR;124
201510;EPS017 - FAMISANAR;143
201511;EPS017 - FAMISANAR;126
201512;EPS017 - FAMISANAR;111
201501;EPS018 - SOS;39
201502;EPS018 - SOS;21
201503;EPS018 - SOS;22
201504;EPS018 - SOS;26
201505;EPS018 - SOS;28
201506;EPS018 - SOS;27
201507;EPS018 - SOS;41
201508;EPS018 - SOS;38
201509;EPS018 - SOS;54
201510;EPS018 - SOS;34
201511;EPS018 - SOS;32
201512;EPS018 - SOS;41
201501;EPS020 - CAPRECOM;101
201502;EPS020 - CAPRECOM;100
201503;EPS020 - CAPRECOM;47
201504;EPS020 - CAPRECOM;112
201505;EPS020 - CAPRECOM;128
201506;EPS020 - CAPRECOM;102
201507;EPS020 - CAPRECOM;119
201508;EPS020 - CAPRECOM;90
201509;EPS020 - CAPRECOM;23
201501;EPS022 - CONVIDA;22
201502;EPS022 - CONVIDA;14
201503;EPS022 - CONVIDA;2
201504;EPS022 - CONVIDA;6
201505;EPS022 - CONVIDA;27
201506;EPS022 - CONVIDA;21
201507;EPS022 - CONVIDA;19
201508;EPS022 - CONVIDA;33
201509;EPS022 - CONVIDA;55
201510;EPS022 - CONVIDA;43
201511;EPS022 - CONVIDA;50
201512;EPS022 - CONVIDA;38
201501;EPS023 - CRUZ BLANCA;54
201503;EPS023 - CRUZ BLANCA;57
201504;EPS023 - CRUZ BLANCA;50
201505;EPS023 - CRUZ BLANCA;61
201506;EPS023 - CRUZ BLANCA;24
201507;EPS023 - CRUZ BLANCA;24
201509;EPS023 - CRUZ BLANCA;5
201510;EPS023 - CRUZ BLANCA;2
201511;EPS023 - CRUZ BLANCA;6
201512;EPS023 - CRUZ BLANCA;24
201501;EPS025 - CAPRESOCA;7
201502;EPS025 - CAPRESOCA;3
201503;EPS025 - CAPRESOCA;2
201504;EPS025 - CAPRESOCA;5
201505;EPS025 - CAPRESOCA;7
201506;EPS025 - CAPRESOCA;2
201507;EPS025 - CAPRESOCA;5
201508;EPS025 - CAPRESOCA;2
201509;EPS025 - CAPRESOCA;4
201510;EPS025 - CAPRESOCA;5
201511;EPS025 - CAPRESOCA;6
