PeriodoNum;Administradora;CantidadPacientes
201904;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;3
201905;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;4
201906;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;3
201907;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;2
201908;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;5
201909;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;3
201910;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;2
201911;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;1
201912;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;4
201902;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;1
201904;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;4
201905;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;2
201906;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;1
201907;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;2
201908;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;3
201909;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;4
201910;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;6
201911;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;4
201912;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;2
201901;13-26 - MAPFRE SEGUROS GENERALES DE COLOMBIA S.A;1
201902;13-26 - MAPFRE SEGUROS GENERALES DE COLOMBIA S.A;2
201903;13-26 - MAPFRE SEGUROS GENERALES DE COLOMBIA S.A;2
201904;13-26 - MAPFRE SEGUROS GENERALES DE COLOMBIA S.A;1
201906;13-26 - MAPFRE SEGUROS GENERALES DE COLOMBIA S.A;2
201907;13-26 - MAPFRE SEGUROS GENERALES DE COLOMBIA S.A;2
201902;13-27 - ASEG SEGUROS COMERCIALES BOLÍVAR S.A.;1
201911;13-27 - ASEG SEGUROS COMERCIALES BOLÍVAR S.A.;1
201901;13-29 - SEGUROS DEL ESTADO S.A.;7
201902;13-29 - SEGUROS DEL ESTADO S.A.;23
201903;13-29 - SEGUROS DEL ESTADO S.A.;36
201904;13-29 - SEGUROS DEL ESTADO S.A.;14
201905;13-29 - SEGUROS DEL ESTADO S.A.;30
201906;13-29 - SEGUROS DEL ESTADO S.A.;48
201907;13-29 - SEGUROS DEL ESTADO S.A.;26
201908;13-29 - SEGUROS DEL ESTADO S.A.;22
201909;13-29 - SEGUROS DEL ESTADO S.A.;22
201910;13-29 - SEGUROS DEL ESTADO S.A.;13
201911;13-29 - SEGUROS DEL ESTADO S.A.;5
201912;13-29 - SEGUROS DEL ESTADO S.A.;13
201902;13-6 - SEGUROS COLPATRIA S.A.;2
201905;13-6 - SEGUROS COLPATRIA S.A.;1
201906;13-6 - SEGUROS COLPATRIA S.A.;1
201907;13-6 - SEGUROS COLPATRIA S.A.;2
201908;13-6 - SEGUROS COLPATRIA S.A.;3
201909;13-6 - SEGUROS COLPATRIA S.A.;3
201912;13-6 - SEGUROS COLPATRIA S.A.;2
201901;14-1 - COLSEGUROS;7
201902;14-1 - COLSEGUROS;5
201903;14-1 - COLSEGUROS;3
201904;14-1 - COLSEGUROS;3
201905;14-1 - COLSEGUROS;5
201906;14-1 - COLSEGUROS;2
201907;14-1 - COLSEGUROS;3
201908;14-1 - COLSEGUROS;4
201909;14-1 - COLSEGUROS;8
201910;14-1 - COLSEGUROS;4
201911;14-1 - COLSEGUROS;3
201903;14-10 - GENERALI COLOMBIA VIDA COMPAÑIA DE SEGUR;1
201904;14-10 - GENERALI COLOMBIA VIDA COMPAÑIA DE SEGUR;1
201906;14-10 - GENERALI COLOMBIA VIDA COMPAÑIA DE SEGUR;1
201907;14-10 - GENERALI COLOMBIA VIDA COMPAÑIA DE SEGUR;2
201910;14-10 - GENERALI COLOMBIA VIDA COMPAÑIA DE SEGUR;1
201901;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;11
201902;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;10
201903;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;14
201904;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;12
201905;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;16
201906;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;7
201907;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;13
201908;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;7
201909;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;14
201910;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;13
201911;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;8
201912;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;13
201901;14-16 - PAN AMERICAN DE COLOMBIA COMPAÑIA DE SEG;1
201902;14-16 - PAN AMERICAN DE COLOMBIA COMPAÑIA DE SEG;1
201903;14-23 - POSITIVA;1
201904;14-23 - POSITIVA;1
201905;14-23 - POSITIVA;1
201908;14-23 - POSITIVA;1
201909;14-23 - POSITIVA;1
201910;14-23 - POSITIVA;2
201911;14-23 - POSITIVA;1
201902;14-29 - LA EQUIDAD;1
201907;14-30 - MAPFRE;1
201908;14-4 - COLPATRIA;1
201909;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;1
201910;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;1
201911;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;1
201912;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;2
201901;15-1 - LA EQUIDAD SEGUROS GENERALES ORGANISMO C;2
201904;15-1 - LA EQUIDAD SEGUROS GENERALES ORGANISMO C;3
201905;15-1 - LA EQUIDAD SEGUROS GENERALES ORGANISMO C;1
201906;15-1 - LA EQUIDAD SEGUROS GENERALES ORGANISMO C;1
201907;15-1 - LA EQUIDAD SEGUROS GENERALES ORGANISMO C;2
201908;15-1 - LA EQUIDAD SEGUROS GENERALES ORGANISMO C;3
201911;15-1 - LA EQUIDAD SEGUROS GENERALES ORGANISMO C;1
201912;15-1 - LA EQUIDAD SEGUROS GENERALES ORGANISMO C;1
201901;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;1
201902;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;1
201903;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;1
201904;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;2
201905;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;1
201907;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;2
201901;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201903;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;5
201904;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201906;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201907;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201908;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;2
201909;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201910;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;2
201911;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;2
201912;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;4
201902;20000 - DIRECCION DEPARTAMENTAL DE SALUD DE CESA;1
201906;20000 - DIRECCION DEPARTAMENTAL DE SALUD DE CESA;1
201905;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;1
201907;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;2
201908;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;1
201909;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;1
201910;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;2
201905;50000 - DIRECCION DEPARTAMENTAL DE SALUD DE META;1
201901;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;1
201902;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;2
201904;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;4
201905;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;3
201906;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;2
201907;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;4
201908;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;3
201909;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;2
201912;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;1
201901;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;5
201902;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;10
201903;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;11
201904;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;5
201905;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;3
201906;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;10
201907;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;8
201908;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;6
201909;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;3
201910;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;3
201911;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;4
201912;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;2
201901;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;1
201902;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;1
201907;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;2
201908;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;4
201909;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;4
201910;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;4
201911;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;1
201901;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
201903;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
201904;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
201905;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
201906;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;2
201907;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
201909;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;2
201910;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;2
201911;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
201912;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
201901;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;2
201903;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;1
201904;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;1
201901;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;2
201908;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;1
201901;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;1
201902;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;2
201903;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;1
201904;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;2
201905;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;2
201906;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;6
201908;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;4
201909;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;2
201910;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;2
201911;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;1
201912;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;19
201901;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;1
201902;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;1
201908;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;2
201902;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;1
201907;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;3
201908;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;2
201910;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;1
201901;CCF015 - COMFACOR;14
201902;CCF015 - COMFACOR;4
201901;CCF023 - COMFAGUAJIRA;7
201902;CCF023 - COMFAGUAJIRA;8
201903;CCF023 - COMFAGUAJIRA;8
201904;CCF023 - COMFAGUAJIRA;5
201905;CCF023 - COMFAGUAJIRA;5
201906;CCF023 - COMFAGUAJIRA;10
201907;CCF023 - COMFAGUAJIRA;3
201908;CCF023 - COMFAGUAJIRA;8
201909;CCF023 - COMFAGUAJIRA;4
201910;CCF023 - COMFAGUAJIRA;6
201911;CCF023 - COMFAGUAJIRA;5
201912;CCF023 - COMFAGUAJIRA;6
201901;CCF024 - COMFAMILIAR HUILA;49
201902;CCF024 - COMFAMILIAR HUILA;40
201903;CCF024 - COMFAMILIAR HUILA;41
201904;CCF024 - COMFAMILIAR HUILA;45
201905;CCF024 - COMFAMILIAR HUILA;41
201906;CCF024 - COMFAMILIAR HUILA;38
201907;CCF024 - COMFAMILIAR HUILA;39
201908;CCF024 - COMFAMILIAR HUILA;34
201909;CCF024 - COMFAMILIAR HUILA;42
201910;CCF024 - COMFAMILIAR HUILA;42
201911;CCF024 - COMFAMILIAR HUILA;57
201912;CCF024 - COMFAMILIAR HUILA;44
201901;CCF027 - COMFAMILIAR NARIÑO;23
201902;CCF027 - COMFAMILIAR NARIÑO;26
201903;CCF027 - COMFAMILIAR NARIÑO;24
201904;CCF027 - COMFAMILIAR NARIÑO;26
201905;CCF027 - COMFAMILIAR NARIÑO;24
201906;CCF027 - COMFAMILIAR NARIÑO;32
201907;CCF027 - COMFAMILIAR NARIÑO;30
201908;CCF027 - COMFAMILIAR NARIÑO;43
201909;CCF027 - COMFAMILIAR NARIÑO;31
201910;CCF027 - COMFAMILIAR NARIÑO;25
201911;CCF027 - COMFAMILIAR NARIÑO;20
201912;CCF027 - COMFAMILIAR NARIÑO;23
201902;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;14
201903;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;18
201904;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;12
201905;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;15
201906;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;6
201907;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;16
201908;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;9
201909;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;13
201910;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;15
201911;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;17
201912;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;4
201901;CCF053 - COMFACUNDI;5
201902;CCF053 - COMFACUNDI;5
201903;CCF053 - COMFACUNDI;4
201904;CCF053 - COMFACUNDI;10
201905;CCF053 - COMFACUNDI;15
201906;CCF053 - COMFACUNDI;6
201907;CCF053 - COMFACUNDI;11
201908;CCF053 - COMFACUNDI;11
201909;CCF053 - COMFACUNDI;10
201910;CCF053 - COMFACUNDI;7
201911;CCF053 - COMFACUNDI;7
201912;CCF053 - COMFACUNDI;15
201901;CCF055 - CAJACOPI;32
201902;CCF055 - CAJACOPI;45
201903;CCF055 - CAJACOPI;32
201904;CCF055 - CAJACOPI;41
201905;CCF055 - CAJACOPI;36
201906;CCF055 - CAJACOPI;37
201907;CCF055 - CAJACOPI;44
201908;CCF055 - CAJACOPI;70
201909;CCF055 - CAJACOPI;37
201910;CCF055 - CAJACOPI;46
201911;CCF055 - CAJACOPI;39
201912;CCF055 - CAJACOPI;29
201901;CCF102 - COMFACHOCO;8
201902;CCF102 - COMFACHOCO;6
201903;CCF102 - COMFACHOCO;7
201904;CCF102 - COMFACHOCO;4
201905;CCF102 - COMFACHOCO;5
201906;CCF102 - COMFACHOCO;7
201907;CCF102 - COMFACHOCO;2
201908;CCF102 - COMFACHOCO;4
201909;CCF102 - COMFACHOCO;5
201910;CCF102 - COMFACHOCO;7
201911;CCF102 - COMFACHOCO;6
201912;CCF102 - COMFACHOCO;5
201901;"CCFC27 - COMFAMILIAR NARI&#209;O EPS -CCF";1
201902;"CCFC27 - COMFAMILIAR NARI&#209;O EPS -CCF";1
201903;"CCFC27 - COMFAMILIAR NARI&#209;O EPS -CCF";2
201904;"CCFC27 - COMFAMILIAR NARI&#209;O EPS -CCF";2
201911;"CCFC27 - COMFAMILIAR NARI&#209;O EPS -CCF";1
201912;"CCFC27 - COMFAMILIAR NARI&#209;O EPS -CCF";3
201901;CCFC55 - CAJACOPI ATLANTICO - CCF;1
201902;CCFC55 - CAJACOPI ATLANTICO - CCF;2
201903;CCFC55 - CAJACOPI ATLANTICO - CCF;1
201904;CCFC55 - CAJACOPI ATLANTICO - CCF;3
201905;CCFC55 - CAJACOPI ATLANTICO - CCF;1
201906;CCFC55 - CAJACOPI ATLANTICO - CCF;1
201908;CCFC55 - CAJACOPI ATLANTICO - CCF;4
201909;CCFC55 - CAJACOPI ATLANTICO - CCF;2
201910;CCFC55 - CAJACOPI ATLANTICO - CCF;2
201912;CCFC55 - CAJACOPI ATLANTICO - CCF;2
201901;EAS016 - EPM;3
201902;EAS016 - EPM;2
201903;EAS016 - EPM;3
201904;EAS016 - EPM;1
201905;EAS016 - EPM;2
201906;EAS016 - EPM;2
201907;EAS016 - EPM;4
201908;EAS016 - EPM;3
201909;EAS016 - EPM;5
201910;EAS016 - EPM;8
201911;EAS016 - EPM;2
201912;EAS016 - EPM;2
201901;EAS027 - FERROCARRILES NALES;17
201902;EAS027 - FERROCARRILES NALES;13
201903;EAS027 - FERROCARRILES NALES;7
201904;EAS027 - FERROCARRILES NALES;10
201905;EAS027 - FERROCARRILES NALES;8
201907;EAS027 - FERROCARRILES NALES;1
201908;EAS027 - FERROCARRILES NALES;11
201909;EAS027 - FERROCARRILES NALES;9
201910;EAS027 - FERROCARRILES NALES;5
201911;EAS027 - FERROCARRILES NALES;6
201912;EAS027 - FERROCARRILES NALES;7
201901;EMP002 - EMP CAFESALUD;4
201902;EMP002 - EMP CAFESALUD;7
201903;EMP002 - EMP CAFESALUD;2
201904;EMP002 - EMP CAFESALUD;5
201905;EMP002 - EMP CAFESALUD;3
201906;EMP002 - EMP CAFESALUD;1
201907;EMP002 - EMP CAFESALUD;1
201908;EMP002 - EMP CAFESALUD;3
201909;EMP002 - EMP CAFESALUD;4
201910;EMP002 - EMP CAFESALUD;3
201911;EMP002 - EMP CAFESALUD;4
201912;EMP002 - EMP CAFESALUD;6
201901;EMP017 - EMP COLMENA S.A;18
201902;EMP017 - EMP COLMENA S.A;16
201903;EMP017 - EMP COLMENA S.A;20
201904;EMP017 - EMP COLMENA S.A;21
201905;EMP017 - EMP COLMENA S.A;17
201906;EMP017 - EMP COLMENA S.A;8
201907;EMP017 - EMP COLMENA S.A;17
201908;EMP017 - EMP COLMENA S.A;12
201909;EMP017 - EMP COLMENA S.A;10
201910;EMP017 - EMP COLMENA S.A;20
201911;EMP017 - EMP COLMENA S.A;12
201912;EMP017 - EMP COLMENA S.A;12
201910;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;1
201911;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;3
201912;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;3
201901;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201905;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201906;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201907;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;4
201909;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;3
201910;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;4
201911;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;3
201912;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201902;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;2
201903;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;2
201904;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
201905;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;4
201906;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
201907;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
201908;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
201911;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;3
201912;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;2
201901;EPS001 - ALIANSALUD;10
201902;EPS001 - ALIANSALUD;10
201903;EPS001 - ALIANSALUD;5
201904;EPS001 - ALIANSALUD;4
201905;EPS001 - ALIANSALUD;5
201906;EPS001 - ALIANSALUD;6
201907;EPS001 - ALIANSALUD;5
201908;EPS001 - ALIANSALUD;6
201909;EPS001 - ALIANSALUD;8
201910;EPS001 - ALIANSALUD;8
201911;EPS001 - ALIANSALUD;7
201912;EPS001 - ALIANSALUD;8
201901;EPS002 - SALUD TOTAL;148
201902;EPS002 - SALUD TOTAL;117
201903;EPS002 - SALUD TOTAL;125
201904;EPS002 - SALUD TOTAL;126
201905;EPS002 - SALUD TOTAL;138
201906;EPS002 - SALUD TOTAL;126
201907;EPS002 - SALUD TOTAL;177
201908;EPS002 - SALUD TOTAL;170
201909;EPS002 - SALUD TOTAL;150
201910;EPS002 - SALUD TOTAL;166
201911;EPS002 - SALUD TOTAL;152
201912;EPS002 - SALUD TOTAL;143
201901;EPS005 - SANITAS;101
201902;EPS005 - SANITAS;115
201903;EPS005 - SANITAS;76
201904;EPS005 - SANITAS;79
201905;EPS005 - SANITAS;119
201906;EPS005 - SANITAS;89
201907;EPS005 - SANITAS;136
201908;EPS005 - SANITAS;128
201909;EPS005 - SANITAS;148
201910;EPS005 - SANITAS;128
201911;EPS005 - SANITAS;135
201912;EPS005 - SANITAS;119
201901;EPS008 - COMPENSAR;93
201902;EPS008 - COMPENSAR;116
201903;EPS008 - COMPENSAR;96
201904;EPS008 - COMPENSAR;105
