PeriodoNum;Procedimiento;CantidadPacientes
201312;012401 - DRENAJE DE ESPACIO EPIDURAL SUPRATENTORIAL, POR CRANEOTOMIA;2
201303;012402 - DRENAJE DE ESPACIO EPIDURAL FOSA POSTERIOR, POR CRANEOTOMIA;1
201308;012402 - DRENAJE DE ESPACIO EPIDURAL FOSA POSTERIOR, POR CRANEOTOMIA;1
201309;012402 - DRENAJE DE ESPACIO EPIDURAL FOSA POSTERIOR, POR CRANEOTOMIA;2
201311;012402 - DRENAJE DE ESPACIO EPIDURAL FOSA POSTERIOR, POR CRANEOTOMIA;2
201312;012402 - DRENAJE DE ESPACIO EPIDURAL FOSA POSTERIOR, POR CRANEOTOMIA;1
201303;012410 - EXTRACCIÓN DE CUERPO EXTRAÑO INTRACRANEAL, POR CRANEOTOMIA SimultAneo: CUALQUIER ESQUIRLECTOMIA (02.0.2);1
201306;012410 - EXTRACCIÓN DE CUERPO EXTRAÑO INTRACRANEAL, POR CRANEOTOMIA SimultAneo: CUALQUIER ESQUIRLECTOMIA (02.0.2);2
201308;012410 - EXTRACCIÓN DE CUERPO EXTRAÑO INTRACRANEAL, POR CRANEOTOMIA SimultAneo: CUALQUIER ESQUIRLECTOMIA (02.0.2);1
201309;012410 - EXTRACCIÓN DE CUERPO EXTRAÑO INTRACRANEAL, POR CRANEOTOMIA SimultAneo: CUALQUIER ESQUIRLECTOMIA (02.0.2);1
201310;012410 - EXTRACCIÓN DE CUERPO EXTRAÑO INTRACRANEAL, POR CRANEOTOMIA SimultAneo: CUALQUIER ESQUIRLECTOMIA (02.0.2);1
201301;012501 - SECUESTRECTOMIA DE CRANEO, POR CRANIECTOMIA INCLUYE: DESBRIDAMIENTO O CURETAJE (LIMPIEZA) CRANEAL;1
201301;012502 - DRENAJE DE COLECCIÓN EPIDURAL SUPRATENTORIAL, POR CRANIECTOMIA +;3
201303;012502 - DRENAJE DE COLECCIÓN EPIDURAL SUPRATENTORIAL, POR CRANIECTOMIA +;2
201304;012502 - DRENAJE DE COLECCIÓN EPIDURAL SUPRATENTORIAL, POR CRANIECTOMIA +;3
201306;012502 - DRENAJE DE COLECCIÓN EPIDURAL SUPRATENTORIAL, POR CRANIECTOMIA +;2
201307;012502 - DRENAJE DE COLECCIÓN EPIDURAL SUPRATENTORIAL, POR CRANIECTOMIA +;1
201310;012502 - DRENAJE DE COLECCIÓN EPIDURAL SUPRATENTORIAL, POR CRANIECTOMIA +;2
201311;012502 - DRENAJE DE COLECCIÓN EPIDURAL SUPRATENTORIAL, POR CRANIECTOMIA +;1
201312;012502 - DRENAJE DE COLECCIÓN EPIDURAL SUPRATENTORIAL, POR CRANIECTOMIA +;1
201302;012503 - DRENAJE DE COLECCIÓN EPIDURAL FOSA POSTERIOR, POR CRANIECTOMIA +;1
201306;012503 - DRENAJE DE COLECCIÓN EPIDURAL FOSA POSTERIOR, POR CRANIECTOMIA +;1
201311;012503 - DRENAJE DE COLECCIÓN EPIDURAL FOSA POSTERIOR, POR CRANIECTOMIA +;1
201301;013100 - INCISIÓN DE MENINGES CEREBRALES SOD §;1
201301;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;7
201302;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;7
201303;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;4
201304;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;7
201305;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;5
201306;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;4
201307;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;3
201308;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;9
201309;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;13
201310;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;7
201311;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;4
201312;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;8
201301;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;1
201302;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;4
201304;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;1
201305;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;1
201306;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;2
201307;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;1
201308;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;2
201309;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;3
201310;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;3
201311;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;4
201312;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;3
201303;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;2
201304;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;2
201306;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;1
201309;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;1
201310;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;1
201301;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201302;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201303;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201306;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201308;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201309;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201310;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201312;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;2
201302;013105 - DRENAJE DE ESPACIO SUBARACNOIDEO, POR DERIVACIÓN CISTO PERITONEAL;1
201309;013105 - DRENAJE DE ESPACIO SUBARACNOIDEO, POR DERIVACIÓN CISTO PERITONEAL;1
201303;013106 - DRENAJE DE ESPACIO SUBDURAL, POR DERIVACIÓN SUBDURO PERITONEAL;1
201304;013106 - DRENAJE DE ESPACIO SUBDURAL, POR DERIVACIÓN SUBDURO PERITONEAL;1
201305;013106 - DRENAJE DE ESPACIO SUBDURAL, POR DERIVACIÓN SUBDURO PERITONEAL;1
201306;013106 - DRENAJE DE ESPACIO SUBDURAL, POR DERIVACIÓN SUBDURO PERITONEAL;2
201311;013106 - DRENAJE DE ESPACIO SUBDURAL, POR DERIVACIÓN SUBDURO PERITONEAL;2
201312;013106 - DRENAJE DE ESPACIO SUBDURAL, POR DERIVACIÓN SUBDURO PERITONEAL;2
201301;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;2
201302;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;4
201303;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;3
201304;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;2
201305;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;2
201306;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;2
201307;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;1
201308;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;4
201309;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;6
201310;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;4
201311;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;2
201312;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;2
201307;013202 - SECCIÓN DE TEJIDO CEREBRAL (TRACTOS CEREBRALES), POR CRANEOTOMIA + INCLUYE: TEJIDO CEREBRAL CONVULSIVOGENO;1
201312;013202 - SECCIÓN DE TEJIDO CEREBRAL (TRACTOS CEREBRALES), POR CRANEOTOMIA + INCLUYE: TEJIDO CEREBRAL CONVULSIVOGENO;1
201310;015104 - CORRECCIÓN DE DISPLASIA FIBROSA DEL CRANEO POR CRANIECTOMIA +;1
201305;015404 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VÍA TRANSORAL+;1
201309;015407 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VÍA TRANSCOCLEAR +;1
201311;015407 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VÍA TRANSCOCLEAR +;1
201302;015409 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VÍA SUBOCCIPITAL RETROMASTOIDEA +;1
201302;017000 - DRENAJE DE COLECCIONES INTRACEREBRALES SOD §;1
201307;017000 - DRENAJE DE COLECCIONES INTRACEREBRALES SOD §;1
201310;017000 - DRENAJE DE COLECCIONES INTRACEREBRALES SOD §;1
201312;017000 - DRENAJE DE COLECCIONES INTRACEREBRALES SOD §;1
201301;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;9
201302;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;17
201303;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;12
201304;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;7
201305;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;11
201306;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;9
201307;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;14
201308;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;18
201309;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;19
201310;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;15
201311;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;15
201312;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;21
201301;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;2
201302;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201303;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;2
201304;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201305;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;2
201306;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201307;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201309;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201310;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;2
201311;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201307;017200 - RESECCIÓN DE TUMORES SUPRATENTORIALES HEMISFERICOS SOD §;1
201301;017202 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA OSTEOPLASTICA +;1
201302;017303 - DRENAJE DE QUISTE TUMORAL INFRATENTORIAL;1
201301;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
201305;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
201307;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
201312;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
201312;017601 - RESECCIÓN DE LESIONES VENTRICULARES SUPRATENTORIALES, POR CRANEOTOMIA;1
201310;017701 - RESECCIÓN DE LESIONES VENTRICULARES INFRATENTORIALES, POR CRANEOTOMIA SUBOCCIPITAL;1
201305;018201 - HEMISFERECTOMIA CEREBELOSA POR CRANEOTOMIA SUBOCCIPITAL;1
201302;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;3
201303;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;1
201305;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;1
201306;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;1
201307;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;3
201308;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;4
201309;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;1
201310;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;2
201311;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;1
201308;019200 - LOBECTOMIA POR CRANIECTOMIA SOD +;1
201311;019200 - LOBECTOMIA POR CRANIECTOMIA SOD +;1
201310;020201 - ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION;1
201302;020203 - REDUCCIÓN DE FRACTURA CRANEAL (HUNDIMIENTO SIN COMPROMISO DE DURA) CON ESQUIRLECTOMIA Y CRANEOPLASTIA;1
201310;020203 - REDUCCIÓN DE FRACTURA CRANEAL (HUNDIMIENTO SIN COMPROMISO DE DURA) CON ESQUIRLECTOMIA Y CRANEOPLASTIA;1
201302;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;1
201303;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;1
201304;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;1
201307;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;2
201310;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;1
201312;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;2
201301;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;3
201302;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;1
201305;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;1
201309;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;2
201310;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;1
201312;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;1
201301;020500 - INSERCIÓN O SUSTITUCION DE PLACA O MALLA CRANEAL (METALICA, ACRILICA) SOD +;2
201302;020500 - INSERCIÓN O SUSTITUCION DE PLACA O MALLA CRANEAL (METALICA, ACRILICA) SOD +;1
201306;020500 - INSERCIÓN O SUSTITUCION DE PLACA O MALLA CRANEAL (METALICA, ACRILICA) SOD +;1
201309;020500 - INSERCIÓN O SUSTITUCION DE PLACA O MALLA CRANEAL (METALICA, ACRILICA) SOD +;2
201312;020500 - INSERCIÓN O SUSTITUCION DE PLACA O MALLA CRANEAL (METALICA, ACRILICA) SOD +;1
201305;020600 - OSTEOPLASTIA CRANEAL SOD §;1
201303;021100 - SUTURA SIMPLE DE DURAMADRE CEREBRAL SOD §;1
201301;021101 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA;2
201303;021101 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA;1
201305;021101 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA;1
201312;021101 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA;1
201301;021102 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL;2
201303;021102 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL;3
201306;021102 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL;1
201308;021102 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL;2
201310;021102 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL;1
201311;021102 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL;2
201312;021102 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL;2
201304;021103 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, POR CRANEOTOMIA;1
201309;021103 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, POR CRANEOTOMIA;1
201304;021104 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, CON PLASTIA AUTOLOGA O HETEROLOGA, POR CRANEOTOMIA +;1
201309;021104 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, CON PLASTIA AUTOLOGA O HETEROLOGA, POR CRANEOTOMIA +;1
201310;021104 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, CON PLASTIA AUTOLOGA O HETEROLOGA, POR CRANEOTOMIA +;1
201311;021104 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, CON PLASTIA AUTOLOGA O HETEROLOGA, POR CRANEOTOMIA +;1
201301;021201 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA;1
201302;021201 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA;1
201307;021201 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA;1
201308;021201 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA;1
201310;021201 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA;2
201301;021202 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR DUROPLASTIA;1
201309;021202 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR DUROPLASTIA;1
201310;021202 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR DUROPLASTIA;1
201312;021203 - CORRECCIÓN FÍSTULA LCR EN BASE DE CRANEO ANTERIOR, VÍA SUBFRONTAL;1
201302;021208 - CORRECCIÓN FÍSTULA LCR EN BASE DE CRANEO POSTERIOR, VÍA SUBOCCIPITAL;1
201305;021208 - CORRECCIÓN FÍSTULA LCR EN BASE DE CRANEO POSTERIOR, VÍA SUBOCCIPITAL;1
201306;022100 - VENTRICULOSTOMIA INTERNA SOD §;1
201301;022101 - DERIVACIÓN DE VENTRICULO A CISTERNA MAGNA;2
201302;022101 - DERIVACIÓN DE VENTRICULO A CISTERNA MAGNA;1
201304;022101 - DERIVACIÓN DE VENTRICULO A CISTERNA MAGNA;2
201306;022101 - DERIVACIÓN DE VENTRICULO A CISTERNA MAGNA;2
201310;022101 - DERIVACIÓN DE VENTRICULO A CISTERNA MAGNA;1
201312;022101 - DERIVACIÓN DE VENTRICULO A CISTERNA MAGNA;1
201301;022200 - VENTRICULOSTOMIA EXTERNA SOD §;1
201302;022200 - VENTRICULOSTOMIA EXTERNA SOD §;3
201304;022200 - VENTRICULOSTOMIA EXTERNA SOD §;2
201305;022200 - VENTRICULOSTOMIA EXTERNA SOD §;5
201306;022200 - VENTRICULOSTOMIA EXTERNA SOD §;1
201307;022200 - VENTRICULOSTOMIA EXTERNA SOD §;6
201308;022200 - VENTRICULOSTOMIA EXTERNA SOD §;6
201309;022200 - VENTRICULOSTOMIA EXTERNA SOD §;6
201310;022200 - VENTRICULOSTOMIA EXTERNA SOD §;4
201311;022200 - VENTRICULOSTOMIA EXTERNA SOD §;1
201312;022200 - VENTRICULOSTOMIA EXTERNA SOD §;5
201301;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;5
201302;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;5
201304;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;4
201305;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;4
201306;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;2
201307;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;6
201308;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;8
201309;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;6
201310;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;3
201311;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;3
201312;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;14
201301;022300 - COLOCACION DE CATETER VENTRICULO PERITONEAL, SIN VALVULA SOD +;1
201303;022300 - COLOCACION DE CATETER VENTRICULO PERITONEAL, SIN VALVULA SOD +;1
201308;023201 - DERIVACIÓN VENTRICULOATRIAL;1
201303;023400 - DERIVACIÓN VENTRICULAR A CAVIDAD Y ORGANOS ABDOMINALES SOD §;1
201306;023400 - DERIVACIÓN VENTRICULAR A CAVIDAD Y ORGANOS ABDOMINALES SOD §;1
201301;023401 - VENTRICULOPERITONEOSTOMIA;1
201302;023401 - VENTRICULOPERITONEOSTOMIA;1
201303;023401 - VENTRICULOPERITONEOSTOMIA;1
201311;023401 - VENTRICULOPERITONEOSTOMIA;1
201310;023500 - DERIVACIÓN VENTRICULAR AL APARATO URINARIO SOD +;1
201312;024100 - IRRIGACION DE DERIVACIÓN VENTRICULAR SOD;1
