PeriodoNum;Procedimiento;CantidadPacientes
201610;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;1
201602;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201603;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201606;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;5
201608;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201609;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201612;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201603;013106 - DRENAJE DE ESPACIO SUBDURAL, POR DERIVACIÓN SUBDURO PERITONEAL;1
201604;013106 - DRENAJE DE ESPACIO SUBDURAL, POR DERIVACIÓN SUBDURO PERITONEAL;1
201601;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;3
201602;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;3
201603;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;7
201604;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;2
201605;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;2
201606;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;9
201607;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;6
201608;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;7
201609;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;8
201610;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;4
201611;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;8
201612;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;2
201603;015101 - RESECCIÓN TUMOR OSEO, POR CRANEOTOMIA +;1
201608;015101 - RESECCIÓN TUMOR OSEO, POR CRANEOTOMIA +;1
201609;015301 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA MEDIA, POR CRANEOTOMIA FRONTAL Y OSTEOTOMIA FRONTO ETMOIDAL +;1
201611;015401 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VÍA EXTREMO LATERAL +;1
201606;015501 - TOMA DE INJERTO ÓSEO  DE CRANEO;1
201601;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;5
201602;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;2
201603;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;13
201604;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;9
201605;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;17
201606;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;6
201607;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;12
201608;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;14
201609;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;10
201610;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;11
201611;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;5
201612;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;11
201608;017002 - DRENAJE DE COLECCIONES INTRACEREBRALES, GUIADO POR ESTEREOTAXIA;1
201608;017003 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR PUNCIÓN DIRIGIDA;1
201601;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201603;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201604;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201605;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;2
201610;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201611;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;2
201612;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;2
201608;017006 - DRENAJE DE COLECCIONES INTRACEREBRALES;1
201605;017201 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA +;1
201606;017201 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA +;1
201610;017201 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA +;1
201611;017201 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA +;1
201602;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
201607;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
201611;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
201605;017508 - RESECCIÓN DE LESIONES SOLIDAS O QUISTICAS INTRAAXIALES (TRONCO CEREBRAL), POR CRANEOTOMIA SUBOCCIPITAL +;1
201605;017701 - RESECCIÓN DE LESIONES VENTRICULARES INFRATENTORIALES, POR CRANEOTOMIA SUBOCCIPITAL;1
201602;017801 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LINEA MEDIA, POR CRANEOTOMIA;1
201611;017801 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LINEA MEDIA, POR CRANEOTOMIA;1
201612;017801 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LINEA MEDIA, POR CRANEOTOMIA;1
201610;018201 - HEMISFERECTOMIA CEREBELOSA POR CRANEOTOMIA SUBOCCIPITAL;1
201603;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;2
201607;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;1
201609;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;1
201610;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;1
201604;020201 - ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION;2
201609;020201 - ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION;1
201611;020201 - ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION;3
201609;020203 - REDUCCIÓN DE FRACTURA CRANEAL (HUNDIMIENTO SIN COMPROMISO DE DURA) CON ESQUIRLECTOMIA Y CRANEOPLASTIA;1
201610;020203 - REDUCCIÓN DE FRACTURA CRANEAL (HUNDIMIENTO SIN COMPROMISO DE DURA) CON ESQUIRLECTOMIA Y CRANEOPLASTIA;1
201612;020203 - REDUCCIÓN DE FRACTURA CRANEAL (HUNDIMIENTO SIN COMPROMISO DE DURA) CON ESQUIRLECTOMIA Y CRANEOPLASTIA;1
201605;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;2
201608;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;1
201609;020205 - ELEVACIÓN DE FRAGMENTOS DE FRACTURA DE CRÁNEO;1
201601;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;1
201602;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;1
201604;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;3
201605;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;1
201606;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;1
201608;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;4
201609;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;1
201610;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;1
201611;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;2
201612;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;1
201604;021101 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA;1
201605;021101 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA;1
201608;021101 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA;1
201609;021101 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA;2
201606;021102 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL;1
201605;021103 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, POR CRANEOTOMIA;1
201607;021103 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, POR CRANEOTOMIA;1
201609;021103 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, POR CRANEOTOMIA;1
201611;021103 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, POR CRANEOTOMIA;2
201603;021104 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, CON PLASTIA AUTOLOGA O HETEROLOGA, POR CRANEOTOMIA +;1
201604;021104 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, CON PLASTIA AUTOLOGA O HETEROLOGA, POR CRANEOTOMIA +;1
201605;021104 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, CON PLASTIA AUTOLOGA O HETEROLOGA, POR CRANEOTOMIA +;2
201610;021104 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, CON PLASTIA AUTOLOGA O HETEROLOGA, POR CRANEOTOMIA +;1
201611;021104 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, CON PLASTIA AUTOLOGA O HETEROLOGA, POR CRANEOTOMIA +;4
201601;021201 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA;1
201602;021201 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA;1
201604;021201 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA;2
201605;021201 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA;2
201606;021201 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA;1
201608;021201 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA;1
201609;021201 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA;1
201610;021201 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA;2
201611;021201 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA;2
201601;021202 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR DUROPLASTIA;1
201604;021202 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR DUROPLASTIA;1
201605;021202 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR DUROPLASTIA;2
201606;021202 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR DUROPLASTIA;2
201607;021202 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR DUROPLASTIA;1
201608;021202 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR DUROPLASTIA;3
201609;021202 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR DUROPLASTIA;3
201610;021202 - CORRECCIÓN FÍSTULA LCR EN BOVEDA CRANEANA, POR DUROPLASTIA;4
201605;021203 - CORRECCIÓN FÍSTULA LCR EN BASE DE CRANEO ANTERIOR, VÍA SUBFRONTAL;1
201605;021208 - CORRECCIÓN FÍSTULA LCR EN BASE DE CRANEO POSTERIOR, VÍA SUBOCCIPITAL;1
201611;021208 - CORRECCIÓN FÍSTULA LCR EN BASE DE CRANEO POSTERIOR, VÍA SUBOCCIPITAL;1
201608;021209 - CORRECCIÓN DE MENINGOCELE, POR CRANIECTOMIA;1
201609;021209 - CORRECCIÓN DE MENINGOCELE, POR CRANIECTOMIA;1
201604;022100 - VENTRICULOSTOMIA INTERNA SOD §;1
201608;022101 - DERIVACIÓN DE VENTRICULO A CISTERNA MAGNA;2
201608;022104 - VENTRICULOSTOMÍA INTERNA;1
201603;022200 - VENTRICULOSTOMIA EXTERNA SOD §;2
201604;022200 - VENTRICULOSTOMIA EXTERNA SOD §;1
201605;022200 - VENTRICULOSTOMIA EXTERNA SOD §;1
201607;022200 - VENTRICULOSTOMIA EXTERNA SOD §;4
201608;022200 - VENTRICULOSTOMIA EXTERNA SOD §;1
201610;022200 - VENTRICULOSTOMIA EXTERNA SOD §;1
201611;022200 - VENTRICULOSTOMIA EXTERNA SOD §;1
201612;022200 - VENTRICULOSTOMIA EXTERNA SOD §;1
201601;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;2
201602;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;7
201603;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;7
201604;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;7
201605;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;9
201606;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;13
201607;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;7
201608;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;10
201609;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;3
201610;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;13
201611;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;8
201612;022201 - COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;4
201612;022202 - DERIVACIÓN VENTRICULAR A ESPACIO SUBARACNOIDEO CERVICAL [TORKILSEN];1
201601;022203 - VENTRICULOSTOMÍA EXTERNA;1
201607;022203 - VENTRICULOSTOMÍA EXTERNA;1
201608;022203 - VENTRICULOSTOMÍA EXTERNA;1
201610;022203 - VENTRICULOSTOMÍA EXTERNA;4
201611;022203 - VENTRICULOSTOMÍA EXTERNA;1
201612;022203 - VENTRICULOSTOMÍA EXTERNA;1
201603;022300 - COLOCACION DE CATETER VENTRICULO PERITONEAL, SIN VALVULA SOD +;1
201604;022300 - COLOCACION DE CATETER VENTRICULO PERITONEAL, SIN VALVULA SOD +;1
201608;022300 - COLOCACION DE CATETER VENTRICULO PERITONEAL, SIN VALVULA SOD +;1
201609;022300 - COLOCACION DE CATETER VENTRICULO PERITONEAL, SIN VALVULA SOD +;1
201607;023401 - VENTRICULOPERITONEOSTOMIA;1
201608;024100 - IRRIGACION DE DERIVACIÓN VENTRICULAR SOD;2
201610;024100 - IRRIGACION DE DERIVACIÓN VENTRICULAR SOD;1
201611;024201 - REEMPLAZO PARCIAL DE DERIVACIÓN;1
201605;024202 - REEMPLAZO TOTAL DE DERIVACIÓN;1
201604;024300 - RETIRO DE DERIVACIÓN SOD +;1
201608;024300 - RETIRO DE DERIVACIÓN SOD +;2
201610;024300 - RETIRO DE DERIVACIÓN SOD +;1
201605;025000 - IMPLANTE DE CATETER (INTRAVENTRICULAR, INTRACISTICO) CON RESERVORIO SUBCUTANEO SOD +;1
201604;028200 - IMPLANTACION DE DISPOSITIVO DE MONITORIA PARA PRESION INTRACRANEANA SOD §;1
201609;028200 - IMPLANTACION DE DISPOSITIVO DE MONITORIA PARA PRESION INTRACRANEANA SOD §;1
201606;028201 - IMPLANTACION DE CATETER INTRACEREBRAL;1
201609;028201 - IMPLANTACION DE CATETER INTRACEREBRAL;1
201610;028201 - IMPLANTACION DE CATETER INTRACEREBRAL;1
201604;028203 - IMPLANTACION DE DISPOSITIVO INTRACEREBRAL (ELECTRODOS, TRASDUCTORES DE PIC);1
201610;028203 - IMPLANTACION DE DISPOSITIVO INTRACEREBRAL (ELECTRODOS, TRASDUCTORES DE PIC);1
201605;028204 - IMPLANTACIÓN DE DISPOSITIVO PARA MONITORIA DE PRESIÓN INTRACRANEANA;2
201610;028204 - IMPLANTACIÓN DE DISPOSITIVO PARA MONITORIA DE PRESIÓN INTRACRANEANA;1
201611;028601 - INJERTO INTRACEREBRAL DE TEJIDO SUPRARRENAL;1
201602;030201 - EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR LAMINECTOMIA;1
201602;030207 - EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO (EXCEPTO SEGMENTO CERVICAL) Y RAICES ESPINALES, POR FORAMINOTOMIA POSTERIOR;1
201612;030300 - EXPLORACION Y DESCOMPRESION DE RAIZ DE NERVIO ESPINAL SOD +;1
201601;033100 - PUNCIÓN LUMBAR SOD +;2
201602;033100 - PUNCIÓN LUMBAR SOD +;3
201603;033100 - PUNCIÓN LUMBAR SOD +;2
201604;033100 - PUNCIÓN LUMBAR SOD +;3
201605;033100 - PUNCIÓN LUMBAR SOD +;3
201606;033100 - PUNCIÓN LUMBAR SOD +;3
