PeriodoNum;Procedimiento;CantidadPacientes
201910;012503 - DRENAJE DE COLECCIÓN EPIDURAL FOSA POSTERIOR, POR CRANIECTOMIA +;1
201911;012506 - CRANIECTOMÍA DESCOMPRESIVA HEMISFÉRICA;1
201912;012506 - CRANIECTOMÍA DESCOMPRESIVA HEMISFÉRICA;1
201901;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;15
201902;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;15
201903;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;21
201904;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;23
201905;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;19
201906;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;10
201907;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;19
201908;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;20
201909;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;30
201910;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;23
201911;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;19
201912;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;27
201901;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;4
201902;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;6
201903;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;5
201904;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;7
201905;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;6
201906;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;6
201907;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;7
201908;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;5
201909;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;7
201910;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;6
201911;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;5
201912;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;4
201903;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;1
201904;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;1
201905;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;2
201907;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;1
201908;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;2
201911;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;1
201901;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;4
201902;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;4
201903;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;3
201904;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;7
201905;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;5
201906;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;3
201907;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;5
201908;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;3
201909;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;4
201910;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;2
201911;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;3
201912;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;7
201909;013105 - DRENAJE DE ESPACIO SUBARACNOIDEO, POR DERIVACIÓN CISTO PERITONEAL;1
201910;013106 - DRENAJE DE ESPACIO SUBDURAL, POR DERIVACIÓN SUBDURO PERITONEAL;1
201911;013106 - DRENAJE DE ESPACIO SUBDURAL, POR DERIVACIÓN SUBDURO PERITONEAL;1
201908;013107 - INCISIÓN DE MENINGES CEREBRALES;1
201909;013107 - INCISIÓN DE MENINGES CEREBRALES;2
201910;013107 - INCISIÓN DE MENINGES CEREBRALES;4
201911;013107 - INCISIÓN DE MENINGES CEREBRALES;2
201912;013107 - INCISIÓN DE MENINGES CEREBRALES;2
201901;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;17
201902;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;12
201903;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;4
201904;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;13
201905;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;18
201906;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;10
201907;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;11
201908;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;17
201909;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;16
201910;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;5
201911;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;10
201912;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;16
201910;013202 - SECCIÓN DE TEJIDO CEREBRAL (TRACTOS CEREBRALES), POR CRANEOTOMIA + INCLUYE: TEJIDO CEREBRAL CONVULSIVOGENO;1
201911;013202 - SECCIÓN DE TEJIDO CEREBRAL (TRACTOS CEREBRALES), POR CRANEOTOMIA + INCLUYE: TEJIDO CEREBRAL CONVULSIVOGENO;1
201912;013202 - SECCIÓN DE TEJIDO CEREBRAL (TRACTOS CEREBRALES), POR CRANEOTOMIA + INCLUYE: TEJIDO CEREBRAL CONVULSIVOGENO;1
201905;015101 - RESECCIÓN TUMOR OSEO, POR CRANEOTOMIA +;1
201906;015101 - RESECCIÓN TUMOR OSEO, POR CRANEOTOMIA +;1
201912;015104 - CORRECCIÓN DE DISPLASIA FIBROSA DEL CRANEO POR CRANIECTOMIA +;1
201901;015201 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA ANTERIOR, VÍA CRANEOFACIAL ANTERIOR +;1
201912;015203 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA ANTERIOR, VÍA ANTEROLATERAL Y RINOTOMIA LATERAL +;1
201904;015301 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA MEDIA, POR CRANEOTOMIA FRONTAL Y OSTEOTOMIA FRONTO ETMOIDAL +;1
201908;015301 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA MEDIA, POR CRANEOTOMIA FRONTAL Y OSTEOTOMIA FRONTO ETMOIDAL +;1
201912;015301 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA MEDIA, POR CRANEOTOMIA FRONTAL Y OSTEOTOMIA FRONTO ETMOIDAL +;1
201908;015306 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA MEDIA, VÍA SUBTEMPORAL +;1
201909;015306 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA MEDIA, VÍA SUBTEMPORAL +;1
201910;015401 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VÍA EXTREMO LATERAL +;1
201909;015404 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VÍA TRANSORAL+;1
201905;015406 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VÍA TRANSLABERINTICA +;1
201905;015409 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VÍA SUBOCCIPITAL RETROMASTOIDEA +;1
201905;015501 - TOMA DE INJERTO ÓSEO  DE CRANEO;1
201903;016102 - RESECCIÓN TUMOR DE MENINGE CEREBRAL, POR CRANIECTOMIA CON DUROPLASTIA Y CRANEOPLASTIA +;1
201909;016401 - DRENAJE DE QUISTE ARACNOIDEO GUIADO POR ESTEREOTAXIA;1
201907;016402 - RESECCIÓN DE OTRA LESIÓN DE MENINGE CEREBRAL;1
201901;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;30
201902;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;25
201903;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;25
201904;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;28
201905;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;35
201906;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;26
201907;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;32
201908;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;33
201909;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;28
201910;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;26
201911;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;31
201912;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;25
201901;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;2
201903;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201904;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201905;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;4
201907;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;2
201908;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201909;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;2
201910;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;2
201911;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;3
201912;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;2
201906;017005 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, GUIADO POR ESTEREOTAXIA;2
201903;017006 - DRENAJE DE COLECCIONES INTRACEREBRALES;2
201904;017006 - DRENAJE DE COLECCIONES INTRACEREBRALES;2
201905;017006 - DRENAJE DE COLECCIONES INTRACEREBRALES;1
201907;017006 - DRENAJE DE COLECCIONES INTRACEREBRALES;1
201910;017006 - DRENAJE DE COLECCIONES INTRACEREBRALES;2
201911;017006 - DRENAJE DE COLECCIONES INTRACEREBRALES;1
201912;017006 - DRENAJE DE COLECCIONES INTRACEREBRALES;2
201911;017201 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA +;1
201901;017202 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA OSTEOPLASTICA +;1
201909;017202 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA OSTEOPLASTICA +;1
201912;017202 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA OSTEOPLASTICA +;1
201911;017205 - RESECCIÓN VOLUMETRICA DE TUMOR SUPRATENTORIAL HEMISFERICO,CON ESTEREOTAXIA +;1
201908;017301 - RESECCIÓN TUMOR INTRACEREBELOSO, POR CRANEOTOMIA SUBOCCIPITAL +;1
201906;017303 - DRENAJE DE QUISTE TUMORAL INFRATENTORIAL;1
201902;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
201905;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
201908;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;2
201909;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
201910;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
201911;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;2
201909;017403 - RESECCIÓN DE LESIÓN O TUMOR DE LÍNEA MEDIA SUPRATENTORIALES VÍA ENDOSCÓPICA;1
201910;017501 - RESECCIÓN DE TUMOR DE LINEA MEDIA INFRATENTORIAL, EXTRA AXIAL, POR CRANEOTOMIA SUBOCCIPITAL +;1
201912;017501 - RESECCIÓN DE TUMOR DE LINEA MEDIA INFRATENTORIAL, EXTRA AXIAL, POR CRANEOTOMIA SUBOCCIPITAL +;1
201905;017601 - RESECCIÓN DE LESIONES VENTRICULARES SUPRATENTORIALES, POR CRANEOTOMIA;1
201909;017601 - RESECCIÓN DE LESIONES VENTRICULARES SUPRATENTORIALES, POR CRANEOTOMIA;1
201912;017603 - RESECCIÓN DE LESIONES VENTRICULARES SUPRATENTORIALES, POR ENDOSCOPIA;1
201902;017801 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LINEA MEDIA, POR CRANEOTOMIA;1
201903;017801 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LINEA MEDIA, POR CRANEOTOMIA;1
201909;017801 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LINEA MEDIA, POR CRANEOTOMIA;2
201911;017801 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LINEA MEDIA, POR CRANEOTOMIA;1
201912;017801 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LINEA MEDIA, POR CRANEOTOMIA;1
201907;017802 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LÍNEA MEDIA;1
201909;017803 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LINEA MEDIA, POR ENDOSCOPIA;1
201901;017805 - DRENAJE DE QUISTE TUMORAL DE LINEA MEDIA INTRAVENTICULAR;1
201911;018100 - HEMISFERECTOMIA CEREBRAL SOD §;1
201910;018106 - HEMISFEROTOMÍA CEREBRAL POR CRANEOTOMÍA;1
201906;018201 - HEMISFERECTOMIA CEREBELOSA POR CRANEOTOMIA SUBOCCIPITAL;1
201909;018201 - HEMISFERECTOMIA CEREBELOSA POR CRANEOTOMIA SUBOCCIPITAL;1
201911;018201 - HEMISFERECTOMIA CEREBELOSA POR CRANEOTOMIA SUBOCCIPITAL;1
201902;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;1
201904;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;1
201908;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;1
201911;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;1
201901;019101 - LOBECTOMÍA POR CRANEOTOMÍA;2
201903;019101 - LOBECTOMÍA POR CRANEOTOMÍA;2
201904;019101 - LOBECTOMÍA POR CRANEOTOMÍA;2
201905;019101 - LOBECTOMÍA POR CRANEOTOMÍA;2
201906;019101 - LOBECTOMÍA POR CRANEOTOMÍA;1
201909;019101 - LOBECTOMÍA POR CRANEOTOMÍA;1
201910;019101 - LOBECTOMÍA POR CRANEOTOMÍA;1
201906;019201 - LOBECTOMÍA POR CRANIECTOMÍA;1
201908;019201 - LOBECTOMÍA POR CRANIECTOMÍA;1
201912;019201 - LOBECTOMÍA POR CRANIECTOMÍA;1
201909;020102 - CORRECCIÓN DE CRANEO SINOSTOSIS, POR CRANIECTOMIA CON AVANCE FRONTAL;1
201902;020112 - CORRECCIÓN DE ASIMETRÍA CRANEANA;1
201901;020201 - ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION;2
201905;020201 - ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION;3
201912;020201 - ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION;1
201907;020203 - REDUCCIÓN DE FRACTURA CRANEAL (HUNDIMIENTO SIN COMPROMISO DE DURA) CON ESQUIRLECTOMIA Y CRANEOPLASTIA;1
201908;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;1
201909;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;1
201910;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;1
201912;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;1
201901;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;3
201902;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;1
201903;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;3
201904;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;3
201905;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;1
201906;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;4
201907;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;2
201908;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;4
