PeriodoNum;Procedimiento;CantidadPacientes
201410;012502 - DRENAJE DE COLECCIÓN EPIDURAL SUPRATENTORIAL, POR CRANIECTOMIA +;2
201411;012502 - DRENAJE DE COLECCIÓN EPIDURAL SUPRATENTORIAL, POR CRANIECTOMIA +;2
201412;012502 - DRENAJE DE COLECCIÓN EPIDURAL SUPRATENTORIAL, POR CRANIECTOMIA +;1
201408;012503 - DRENAJE DE COLECCIÓN EPIDURAL FOSA POSTERIOR, POR CRANIECTOMIA +;1
201409;012503 - DRENAJE DE COLECCIÓN EPIDURAL FOSA POSTERIOR, POR CRANIECTOMIA +;1
201411;012503 - DRENAJE DE COLECCIÓN EPIDURAL FOSA POSTERIOR, POR CRANIECTOMIA +;2
201401;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;10
201402;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;6
201403;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;9
201404;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;6
201405;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;5
201406;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;10
201407;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;9
201408;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;6
201409;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;11
201410;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;13
201411;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;8
201412;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;10
201401;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;2
201402;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;2
201404;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;1
201405;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;1
201407;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;2
201408;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;2
201409;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;2
201410;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;1
201411;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;1
201412;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;3
201402;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;1
201403;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;1
201406;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;2
201411;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;2
201412;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;2
201401;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201402;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;2
201404;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201409;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;4
201410;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201412;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201407;013105 - DRENAJE DE ESPACIO SUBARACNOIDEO, POR DERIVACIÓN CISTO PERITONEAL;1
201410;013105 - DRENAJE DE ESPACIO SUBARACNOIDEO, POR DERIVACIÓN CISTO PERITONEAL;1
201411;013105 - DRENAJE DE ESPACIO SUBARACNOIDEO, POR DERIVACIÓN CISTO PERITONEAL;1
201403;013106 - DRENAJE DE ESPACIO SUBDURAL, POR DERIVACIÓN SUBDURO PERITONEAL;1
201406;013106 - DRENAJE DE ESPACIO SUBDURAL, POR DERIVACIÓN SUBDURO PERITONEAL;1
201409;013106 - DRENAJE DE ESPACIO SUBDURAL, POR DERIVACIÓN SUBDURO PERITONEAL;1
201411;013106 - DRENAJE DE ESPACIO SUBDURAL, POR DERIVACIÓN SUBDURO PERITONEAL;1
201412;013106 - DRENAJE DE ESPACIO SUBDURAL, POR DERIVACIÓN SUBDURO PERITONEAL;1
201402;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;6
201403;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;6
201404;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;6
201405;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;5
201406;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;2
201407;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;2
201408;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;4
201409;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;8
201410;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;3
201411;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;6
201412;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;11
201403;013202 - SECCIÓN DE TEJIDO CEREBRAL (TRACTOS CEREBRALES), POR CRANEOTOMIA + INCLUYE: TEJIDO CEREBRAL CONVULSIVOGENO;1
201406;015101 - RESECCIÓN TUMOR OSEO, POR CRANEOTOMIA +;1
201412;015101 - RESECCIÓN TUMOR OSEO, POR CRANEOTOMIA +;1
201408;015102 - RESECCIÓN TUMOR OSEO, POR CRANIECTOMIA +;1
201402;015104 - CORRECCIÓN DE DISPLASIA FIBROSA DEL CRANEO POR CRANIECTOMIA +;1
201409;015104 - CORRECCIÓN DE DISPLASIA FIBROSA DEL CRANEO POR CRANIECTOMIA +;1
201409;015201 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA ANTERIOR, VÍA CRANEOFACIAL ANTERIOR +;1
201408;015300 - RESECCIÓN DE TUMORES DE LA BASE DEL CRANEO, FOSA MEDIA SOD §;1
201410;015300 - RESECCIÓN DE TUMORES DE LA BASE DEL CRANEO, FOSA MEDIA SOD §;1
201402;015311 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA MEDIA, VÍA TRANSESFENOIDAL ENDOSCÓPICA +;1
201412;015311 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA MEDIA, VÍA TRANSESFENOIDAL ENDOSCÓPICA +;1
201408;015400 - RESECCIÓN DE TUMORES DE LA BASE DEL CRANEO, FOSA POSTERIOR SOD §;1
201404;015401 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VÍA EXTREMO LATERAL +;1
201410;015409 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VÍA SUBOCCIPITAL RETROMASTOIDEA +;1
201403;015500 - RESECCIÓN DE TEJIDO CRANEAL SOD §;1
201408;016102 - RESECCIÓN TUMOR DE MENINGE CEREBRAL, POR CRANIECTOMIA CON DUROPLASTIA Y CRANEOPLASTIA +;1
201403;017000 - DRENAJE DE COLECCIONES INTRACEREBRALES SOD §;1
201404;017000 - DRENAJE DE COLECCIONES INTRACEREBRALES SOD §;1
201408;017000 - DRENAJE DE COLECCIONES INTRACEREBRALES SOD §;1
201401;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;15
201402;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;10
201403;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;15
201404;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;10
201405;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;17
201406;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;25
201407;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;20
201408;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;21
201409;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;22
201410;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;17
201411;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;23
201412;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;18
201408;017003 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR PUNCIÓN DIRIGIDA;2
201401;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;4
201404;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201405;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201406;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;3
201407;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201408;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201409;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201412;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201404;017005 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, GUIADO POR ESTEREOTAXIA;1
201411;017201 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA +;1
201411;017202 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA OSTEOPLASTICA +;2
201410;017301 - RESECCIÓN TUMOR INTRACEREBELOSO, POR CRANEOTOMIA SUBOCCIPITAL +;1
201406;017303 - DRENAJE DE QUISTE TUMORAL INFRATENTORIAL;1
201407;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
201411;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
201406;017509 - RESECCIÓN DE LESIONES SOLIDAS O QUISTICAS INTRAAXIALES (TRONCO CEREBRAL), POR CRANEOTOMIA SUBTEMPORAL +;1
201403;017600 - RESECCIÓN DE LESIONES VENTRICULARES SUPRATENTORIALES SOD §;1
201405;017600 - RESECCIÓN DE LESIONES VENTRICULARES SUPRATENTORIALES SOD §;1
201408;017600 - RESECCIÓN DE LESIONES VENTRICULARES SUPRATENTORIALES SOD §;1
201404;017601 - RESECCIÓN DE LESIONES VENTRICULARES SUPRATENTORIALES, POR CRANEOTOMIA;1
201409;017601 - RESECCIÓN DE LESIONES VENTRICULARES SUPRATENTORIALES, POR CRANEOTOMIA;1
201406;017603 - RESECCIÓN DE LESIONES VENTRICULARES SUPRATENTORIALES, POR ENDOSCOPIA;1
201406;017801 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LINEA MEDIA, POR CRANEOTOMIA;1
201409;017805 - DRENAJE DE QUISTE TUMORAL DE LINEA MEDIA INTRAVENTICULAR;1
201408;018101 - HEMISFERECTOMIA CEREBRAL POR CRANEOTOMIA;1
201404;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;1
201406;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;1
201407;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;2
201409;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;2
201411;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;3
201404;019200 - LOBECTOMIA POR CRANIECTOMIA SOD +;1
201406;019200 - LOBECTOMIA POR CRANIECTOMIA SOD +;1
201409;019200 - LOBECTOMIA POR CRANIECTOMIA SOD +;1
201411;019200 - LOBECTOMIA POR CRANIECTOMIA SOD +;1
201412;019200 - LOBECTOMIA POR CRANIECTOMIA SOD +;1
201406;020103 - CORRECCIÓN DE CRANEO ESTENOSIS MULTIPLE CON BRAQUICEFALIA, POR CRANIECTOMIA MULTIPLE;1
201404;020105 - CORRECCIÓN DE CRANEO ESTENOSIS CON ALTERACIÓN CRANEO FACIAL COMPLEJA, POR CRANEOTOMIA;1
201403;020200 - ELEVACION DE FRAGMENTOS DE FRACTURA DE CRANEO (ESQUIRLECTOMIA) SOD §;2
201406;020200 - ELEVACION DE FRAGMENTOS DE FRACTURA DE CRANEO (ESQUIRLECTOMIA) SOD §;1
201401;020201 - ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION;1
201402;020201 - ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION;2
201404;020201 - ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION;1
201406;020201 - ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION;1
201406;020202 - DESBRIDAMIENTO DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO;1
201406;020203 - REDUCCIÓN DE FRACTURA CRANEAL (HUNDIMIENTO SIN COMPROMISO DE DURA) CON ESQUIRLECTOMIA Y CRANEOPLASTIA;1
201409;020203 - REDUCCIÓN DE FRACTURA CRANEAL (HUNDIMIENTO SIN COMPROMISO DE DURA) CON ESQUIRLECTOMIA Y CRANEOPLASTIA;1
201412;020203 - REDUCCIÓN DE FRACTURA CRANEAL (HUNDIMIENTO SIN COMPROMISO DE DURA) CON ESQUIRLECTOMIA Y CRANEOPLASTIA;1
201401;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;1
201403;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;3
201404;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;1
201405;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;3
201407;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;1
201409;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;4
201411;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;1
201412;020204 - REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO;2
201401;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;3
201403;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;4
201405;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;2
201406;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;2
201407;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;3
201409;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;1
201410;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;3
201411;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;1
201412;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;2
201405;020500 - INSERCIÓN O SUSTITUCION DE PLACA O MALLA CRANEAL (METALICA, ACRILICA) SOD +;1
201407;020500 - INSERCIÓN O SUSTITUCION DE PLACA O MALLA CRANEAL (METALICA, ACRILICA) SOD +;1
201408;020500 - INSERCIÓN O SUSTITUCION DE PLACA O MALLA CRANEAL (METALICA, ACRILICA) SOD +;2
201409;020500 - INSERCIÓN O SUSTITUCION DE PLACA O MALLA CRANEAL (METALICA, ACRILICA) SOD +;1
201410;020500 - INSERCIÓN O SUSTITUCION DE PLACA O MALLA CRANEAL (METALICA, ACRILICA) SOD +;1
201411;020500 - INSERCIÓN O SUSTITUCION DE PLACA O MALLA CRANEAL (METALICA, ACRILICA) SOD +;3
201401;020600 - OSTEOPLASTIA CRANEAL SOD §;1
201405;020600 - OSTEOPLASTIA CRANEAL SOD §;1
201403;021101 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA;1
201406;021101 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA;3
201408;021101 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA;1
201410;021101 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA;1
201411;021101 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA;1
201412;021101 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA;1
201401;021102 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL;2
201403;021102 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL;1
201404;021102 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL;1
201406;021102 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL;3
201407;021102 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL;1
201410;021102 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL;3
201411;021102 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL;1
201412;021102 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL;1
201406;021103 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, POR CRANEOTOMIA;1
201411;021103 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, POR CRANEOTOMIA;1
201412;021103 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, POR CRANEOTOMIA;1
201401;021104 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, CON PLASTIA AUTOLOGA O HETEROLOGA, POR CRANEOTOMIA +;2
201402;021104 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, CON PLASTIA AUTOLOGA O HETEROLOGA, POR CRANEOTOMIA +;2
201404;021104 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, CON PLASTIA AUTOLOGA O HETEROLOGA, POR CRANEOTOMIA +;1
201405;021104 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, CON PLASTIA AUTOLOGA O HETEROLOGA, POR CRANEOTOMIA +;3
201407;021104 - CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRANEO, CON PLASTIA AUTOLOGA O HETEROLOGA, POR CRANEOTOMIA +;3
