PeriodoNum;Procedimiento;CantidadPacientes
202107;012503 - DRENAJE DE COLECCIÓN EPIDURAL FOSA POSTERIOR, POR CRANIECTOMIA +;1
202112;012504 - CRANIECTOMÍA;1
202105;012505 - CRANIECTOMÍA DESCOMPRESIVA BIFRONTAL;1
202110;012505 - CRANIECTOMÍA DESCOMPRESIVA BIFRONTAL;1
202101;012506 - CRANIECTOMÍA DESCOMPRESIVA HEMISFÉRICA;1
202102;012506 - CRANIECTOMÍA DESCOMPRESIVA HEMISFÉRICA;1
202105;012506 - CRANIECTOMÍA DESCOMPRESIVA HEMISFÉRICA;1
202107;012506 - CRANIECTOMÍA DESCOMPRESIVA HEMISFÉRICA;1
202109;012506 - CRANIECTOMÍA DESCOMPRESIVA HEMISFÉRICA;1
202110;012506 - CRANIECTOMÍA DESCOMPRESIVA HEMISFÉRICA;1
202110;012507 - CRANIECTOMÍA DESCOMPRESIVA EN FOSA POSTERIOR;1
202111;012507 - CRANIECTOMÍA DESCOMPRESIVA EN FOSA POSTERIOR;1
202101;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;12
202102;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;14
202103;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;18
202104;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;18
202105;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;16
202106;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;14
202107;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;23
202108;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;15
202109;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;24
202110;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;22
202111;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;14
202112;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;17
202101;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;1
202102;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;3
202103;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;6
202104;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;3
202105;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;2
202106;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;8
202107;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;9
202108;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;6
202109;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;5
202110;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;2
202111;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;1
202112;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;2
202105;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;2
202106;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;2
202101;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;4
202102;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;2
202103;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;6
202104;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;2
202105;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;11
202106;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;6
202107;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;3
202108;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;6
202109;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;5
202110;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;3
202111;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
202112;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;3
202106;013105 - DRENAJE DE ESPACIO SUBARACNOIDEO, POR DERIVACIÓN CISTO PERITONEAL;1
202103;013106 - DRENAJE DE ESPACIO SUBDURAL, POR DERIVACIÓN SUBDURO PERITONEAL;1
202107;013106 - DRENAJE DE ESPACIO SUBDURAL, POR DERIVACIÓN SUBDURO PERITONEAL;1
202104;013107 - INCISIÓN DE MENINGES CEREBRALES;1
202107;013107 - INCISIÓN DE MENINGES CEREBRALES;1
202108;013107 - INCISIÓN DE MENINGES CEREBRALES;3
202101;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;13
202102;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;14
202103;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;15
202104;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;12
202105;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;17
202106;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;7
202107;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;14
202108;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;22
202109;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;17
202110;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;16
202111;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;9
202112;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;12
202104;013202 - SECCIÓN DE TEJIDO CEREBRAL (TRACTOS CEREBRALES), POR CRANEOTOMIA + INCLUYE: TEJIDO CEREBRAL CONVULSIVOGENO;1
202105;015102 - RESECCIÓN TUMOR OSEO, POR CRANIECTOMIA +;1
202103;015310 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA MEDIA, VÍA TRANSESFENOIDAL +;1
202101;016402 - RESECCIÓN DE OTRA LESIÓN DE MENINGE CEREBRAL;1
202107;016402 - RESECCIÓN DE OTRA LESIÓN DE MENINGE CEREBRAL;1
202110;016402 - RESECCIÓN DE OTRA LESIÓN DE MENINGE CEREBRAL;1
202112;016402 - RESECCIÓN DE OTRA LESIÓN DE MENINGE CEREBRAL;1
202101;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;32
202102;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;30
202103;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;25
202104;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;29
202105;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;38
202106;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;16
202107;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;31
202108;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;35
202109;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;25
202110;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;15
202111;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;21
202112;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;13
202104;017002 - DRENAJE DE COLECCIONES INTRACEREBRALES, GUIADO POR ESTEREOTAXIA;1
202103;017003 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR PUNCIÓN DIRIGIDA;1
202101;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;3
202103;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;2
202104;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
202105;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
202106;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
202107;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;6
202108;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
202109;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;2
202110;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
202111;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
202112;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
202106;017005 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, GUIADO POR ESTEREOTAXIA;1
202102;017006 - DRENAJE DE COLECCIONES INTRACEREBRALES;2
202103;017006 - DRENAJE DE COLECCIONES INTRACEREBRALES;4
202104;017006 - DRENAJE DE COLECCIONES INTRACEREBRALES;4
202105;017006 - DRENAJE DE COLECCIONES INTRACEREBRALES;1
202106;017006 - DRENAJE DE COLECCIONES INTRACEREBRALES;1
202107;017006 - DRENAJE DE COLECCIONES INTRACEREBRALES;2
202109;017006 - DRENAJE DE COLECCIONES INTRACEREBRALES;1
202110;017006 - DRENAJE DE COLECCIONES INTRACEREBRALES;1
202111;017006 - DRENAJE DE COLECCIONES INTRACEREBRALES;1
202110;017201 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA +;1
202111;017201 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA +;2
202112;017201 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA +;1
202102;017202 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA OSTEOPLASTICA +;1
202106;017202 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA OSTEOPLASTICA +;1
202108;017202 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA OSTEOPLASTICA +;2
202111;017202 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA OSTEOPLASTICA +;2
202104;017203 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA GUIADA POR ESTEREOTAXIA +;1
202111;017205 - RESECCIÓN VOLUMETRICA DE TUMOR SUPRATENTORIAL HEMISFERICO,CON ESTEREOTAXIA +;1
202104;017209 - DRENAJE DE QUISTE TUMORAL SUPRATENTORIAL;2
202105;017209 - DRENAJE DE QUISTE TUMORAL SUPRATENTORIAL;1
202101;017302 - RESECCIÓN TUMORES INFRATENTORIALES HEMISFÉRICOS;1
202101;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;3
202102;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
202103;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;2
202104;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
202105;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;4
202106;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;2
202107;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
202108;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;4
202109;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
202110;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
202111;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;3
202102;017501 - RESECCIÓN DE TUMOR DE LINEA MEDIA INFRATENTORIAL, EXTRA AXIAL, POR CRANEOTOMIA SUBOCCIPITAL +;1
202104;017505 - RESECCIÓN DE LESIONES EXOFITICAS SOLIDAS EN TRONCO CEREBRAL (EXTRA AXIALES), POR CRANEOTOMIA DE FOSA MEDIA +;1
202102;017601 - RESECCIÓN DE LESIONES VENTRICULARES SUPRATENTORIALES, POR CRANEOTOMIA;1
202103;017601 - RESECCIÓN DE LESIONES VENTRICULARES SUPRATENTORIALES, POR CRANEOTOMIA;1
202106;017601 - RESECCIÓN DE LESIONES VENTRICULARES SUPRATENTORIALES, POR CRANEOTOMIA;1
202108;017601 - RESECCIÓN DE LESIONES VENTRICULARES SUPRATENTORIALES, POR CRANEOTOMIA;1
202101;017701 - RESECCIÓN DE LESIONES VENTRICULARES INFRATENTORIALES, POR CRANEOTOMIA SUBOCCIPITAL;1
202101;017801 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LINEA MEDIA, POR CRANEOTOMIA;2
202105;017801 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LINEA MEDIA, POR CRANEOTOMIA;1
202106;017801 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LINEA MEDIA, POR CRANEOTOMIA;1
202108;017801 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LINEA MEDIA, POR CRANEOTOMIA;1
202109;017801 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LINEA MEDIA, POR CRANEOTOMIA;1
202111;017801 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LINEA MEDIA, POR CRANEOTOMIA;2
202112;017801 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LINEA MEDIA, POR CRANEOTOMIA;1
202103;017802 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LÍNEA MEDIA;1
202111;017802 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LÍNEA MEDIA;1
202104;017806 - DRENAJE DE QUISTE TUMORAL DE LÍNEA MEDIA INTRAVENTRICULAR POR CRANEOTOMÍA;1
202107;018103 - HEMISFERECTOMÍA CEREBRAL ANATÓMICA POR CRANEOTOMÍA;1
202112;018106 - HEMISFEROTOMÍA CEREBRAL POR CRANEOTOMÍA;1
202104;018201 - HEMISFERECTOMIA CEREBELOSA POR CRANEOTOMIA SUBOCCIPITAL;1
202112;018201 - HEMISFERECTOMIA CEREBELOSA POR CRANEOTOMIA SUBOCCIPITAL;1
202101;019101 - LOBECTOMÍA POR CRANEOTOMÍA;1
202104;019101 - LOBECTOMÍA POR CRANEOTOMÍA;2
202105;019101 - LOBECTOMÍA POR CRANEOTOMÍA;1
202106;019101 - LOBECTOMÍA POR CRANEOTOMÍA;1
202108;019101 - LOBECTOMÍA POR CRANEOTOMÍA;1
202112;019101 - LOBECTOMÍA POR CRANEOTOMÍA;1
202102;019201 - LOBECTOMÍA POR CRANIECTOMÍA;1
202103;019201 - LOBECTOMÍA POR CRANIECTOMÍA;2
202104;019201 - LOBECTOMÍA POR CRANIECTOMÍA;1
202105;019201 - LOBECTOMÍA POR CRANIECTOMÍA;1
202106;019201 - LOBECTOMÍA POR CRANIECTOMÍA;1
202108;019201 - LOBECTOMÍA POR CRANIECTOMÍA;1
202109;019201 - LOBECTOMÍA POR CRANIECTOMÍA;1
202112;019201 - LOBECTOMÍA POR CRANIECTOMÍA;1
202102;020105 - CORRECCIÓN DE CRANEO ESTENOSIS CON ALTERACIÓN CRANEO FACIAL COMPLEJA, POR CRANEOTOMIA;1
202102;020106 - CORRECCIÓN DE CRANEO ESTENOSIS CON ALTERACIÓN CRANEO FACIAL COMPLEJA, CON AVANCE FRONTO-ORBITARIO;1
202102;020107 - CORRECCIÓN DE CRANEO ESTENOSIS CON ALTERACIÓN CRANEO FACIAL COMPLEJA, CON AVANCE FRONTO NASAL (LEFORT III);1
202101;020201 - ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION;2
202103;020202 - DESBRIDAMIENTO DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO;1
202107;020202 - DESBRIDAMIENTO DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO;1
202108;020202 - DESBRIDAMIENTO DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO;1
202101;020203 - REDUCCIÓN DE FRACTURA CRANEAL (HUNDIMIENTO SIN COMPROMISO DE DURA) CON ESQUIRLECTOMIA Y CRANEOPLASTIA;2
202103;020203 - REDUCCIÓN DE FRACTURA CRANEAL (HUNDIMIENTO SIN COMPROMISO DE DURA) CON ESQUIRLECTOMIA Y CRANEOPLASTIA;1
202105;020203 - REDUCCIÓN DE FRACTURA CRANEAL (HUNDIMIENTO SIN COMPROMISO DE DURA) CON ESQUIRLECTOMIA Y CRANEOPLASTIA;1
202108;020203 - REDUCCIÓN DE FRACTURA CRANEAL (HUNDIMIENTO SIN COMPROMISO DE DURA) CON ESQUIRLECTOMIA Y CRANEOPLASTIA;1
202101;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;3
202102;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;2
202103;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;5
202104;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;1
202105;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;5
202106;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;2
202107;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;5
202108;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;4
202109;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;1
202110;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;4
202111;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;2
202112;020401 - CORRECCIÓN DE DEFECTO ÓSEO  PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO +;3
202106;020402 - INJERTO ÓSEO EN CRÁNEO;1
202112;020402 - INJERTO ÓSEO EN CRÁNEO;1
202104;020501 - INSERCIÓN O SUSTITUCIÓN DE DISPOSITIVO DE FIJACIÓN U OSTEOSÍNTESIS EN CRÁNEO;2
202102;020602 - OSTEOPLASTIA CRANEAL;1
202104;020602 - OSTEOPLASTIA CRANEAL;1
202112;020602 - OSTEOPLASTIA CRANEAL;1
202101;021101 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA;2
202102;021101 - CORRECCIÓN DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA;2
