PeriodoNum;Prestadores_basicos;CantidadPacientes
201303;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;1
201306;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;1
201307;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;1
201308;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;3
201310;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;1
201311;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;2
201301;0500102104 - HOSPITAL PABLO TOBON URIBE;2
201302;0500102104 - HOSPITAL PABLO TOBON URIBE;1
201301;050010210401 - HOSPITAL PABLO TOBON URIBE;2
201302;050010210401 - HOSPITAL PABLO TOBON URIBE;3
201303;050010210401 - HOSPITAL PABLO TOBON URIBE;6
201304;050010210401 - HOSPITAL PABLO TOBON URIBE;2
201305;050010210401 - HOSPITAL PABLO TOBON URIBE;4
201307;050010210401 - HOSPITAL PABLO TOBON URIBE;5
201308;050010210401 - HOSPITAL PABLO TOBON URIBE;9
201309;050010210401 - HOSPITAL PABLO TOBON URIBE;4
201310;050010210401 - HOSPITAL PABLO TOBON URIBE;3
201311;050010210401 - HOSPITAL PABLO TOBON URIBE;4
201312;050010210401 - HOSPITAL PABLO TOBON URIBE;12
201303;0500102110 - CLINICA CARDIO VID;1
201304;0500102110 - CLINICA CARDIO VID;1
201308;0500102110 - CLINICA CARDIO VID;1
201301;050010211001 - CLINICA CARDIO VID;10
201302;050010211001 - CLINICA CARDIO VID;8
201303;050010211001 - CLINICA CARDIO VID;4
201304;050010211001 - CLINICA CARDIO VID;5
201305;050010211001 - CLINICA CARDIO VID;5
201306;050010211001 - CLINICA CARDIO VID;1
201307;050010211001 - CLINICA CARDIO VID;3
201308;050010211001 - CLINICA CARDIO VID;5
201309;050010211001 - CLINICA CARDIO VID;8
201310;050010211001 - CLINICA CARDIO VID;7
201311;050010211001 - CLINICA CARDIO VID;7
201312;050010211001 - CLINICA CARDIO VID;3
201302;0500102120 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;1
201301;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;2
201302;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;3
201303;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;3
201304;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;4
201305;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;1
201306;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;2
201308;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;2
201310;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;2
201311;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;3
201304;050010212002 - TOMA DE MUESTRAS;1
201305;050010212002 - TOMA DE MUESTRAS;1
201301;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;8
201302;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;7
201303;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;3
201304;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;1
201305;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;5
201306;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;4
201307;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;9
201308;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;11
201309;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;13
201310;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;12
201311;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;13
201312;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;6
201304;0500102126 - PROMOTORA MEDICA LAS AMERICAS S.A;1
201301;050010212601 - CLÍNICA LAS AMERICAS;3
201302;050010212601 - CLÍNICA LAS AMERICAS;3
201303;050010212601 - CLÍNICA LAS AMERICAS;3
201304;050010212601 - CLÍNICA LAS AMERICAS;1
201305;050010212601 - CLÍNICA LAS AMERICAS;1
201306;050010212601 - CLÍNICA LAS AMERICAS;2
201308;050010212601 - CLÍNICA LAS AMERICAS;1
201309;050010212601 - CLÍNICA LAS AMERICAS;2
201310;050010212601 - CLÍNICA LAS AMERICAS;1
201311;050010212601 - CLÍNICA LAS AMERICAS;3
201301;0500102144 - HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;1
201309;0500102144 - HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;1
201310;0500102144 - HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;1
201311;0500102144 - HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;1
201312;0500102144 - HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;1
201301;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;7
201302;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;10
201303;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;5
201304;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;4
201305;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;6
201306;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;12
201307;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;13
201308;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;7
201309;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;10
201310;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;6
201311;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;10
201312;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;18
201301;050010216901 - SALUD TOTAL EPS S.A. POBLADO;2
201303;050010216901 - SALUD TOTAL EPS S.A. POBLADO;1
201301;050010216907 - SALUD TOTAL ENTIDAD PROMOTORA DE SALUD DEL REGIMEN CONTRIBUTIVO Y SUBSIDIADO EPS-S S A SAN DIEGO;2
201301;050010217201 - CLINICA MEDELLIN S.A;3
201302;050010217201 - CLINICA MEDELLIN S.A;9
201303;050010217201 - CLINICA MEDELLIN S.A;5
201304;050010217201 - CLINICA MEDELLIN S.A;1
201305;050010217201 - CLINICA MEDELLIN S.A;3
201306;050010217201 - CLINICA MEDELLIN S.A;3
201307;050010217201 - CLINICA MEDELLIN S.A;9
201308;050010217201 - CLINICA MEDELLIN S.A;19
201309;050010217201 - CLINICA MEDELLIN S.A;19
201310;050010217201 - CLINICA MEDELLIN S.A;8
201311;050010217201 - CLINICA MEDELLIN S.A;7
201312;050010217201 - CLINICA MEDELLIN S.A;4
201305;050010217202 - CLINICA MEDELLIN POBLADO;1
201301;0500102175 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;1
201305;0500102175 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;1
201307;0500102175 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;1
201309;0500102175 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;4
201310;0500102175 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;1
201311;0500102175 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;2
201312;0500102175 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;3
201301;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;16
201302;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;9
201303;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;7
201304;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;6
201305;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;7
201306;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;10
201307;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;10
201308;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;16
201309;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;22
201310;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;16
201311;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;22
201312;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;11
201304;050010217601 - SANDRA LILIANA VALENCIA ZULUAGA;2
201305;050010217601 - SANDRA LILIANA VALENCIA ZULUAGA;1
201306;050010217601 - SANDRA LILIANA VALENCIA ZULUAGA;1
201307;050010217601 - SANDRA LILIANA VALENCIA ZULUAGA;1
201308;050010217601 - SANDRA LILIANA VALENCIA ZULUAGA;1
201301;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;1
201306;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;6
201307;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;8
201308;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;7
201309;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;4
201310;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;5
201311;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;6
201307;050010217803 - UNIDAD PRESTADORA DE SERVICIOS DE SALUD BUENOS AIRES  BRAULIO HENAO;2
201308;050010217803 - UNIDAD PRESTADORA DE SERVICIOS DE SALUD BUENOS AIRES  BRAULIO HENAO;3
201309;050010217857 - UNIDAD HOSPITALARIA SANTA CRUZ VÍCTOR CÁRDENAS JARAMILLO;1
201309;050010242101 - DEPARTAMENTO DE RADIOLOGIA S.A;2
201305;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;1
201309;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;1
201311;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;1
201302;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;1
201303;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;2
201305;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;2
201306;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;1
201309;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;1
201312;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;2
201306;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;1
201311;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;1
201312;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;1
201301;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;2
201302;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;1
201303;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;2
201304;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;1
201305;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;4
201306;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;2
201308;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;1
201311;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;2
201301;0500103448 - universidad Pontificia Bolivariana;1
201302;0500103448 - universidad Pontificia Bolivariana;1
201303;0500103448 - universidad Pontificia Bolivariana;2
201301;050010344801 - CENTRO DE FAMILIA - UPB;1
201310;050010344801 - CENTRO DE FAMILIA - UPB;1
201312;050010344801 - CENTRO DE FAMILIA - UPB;1
201302;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;1
201305;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;1
201308;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;3
201309;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;3
201310;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;3
201311;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;3
201312;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;2
201302;0500103468 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
201303;0500103468 - ESCANOGRAFÍA NEUROLÓGICA S.A;3
201304;0500103468 - ESCANOGRAFÍA NEUROLÓGICA S.A;5
201305;0500103468 - ESCANOGRAFÍA NEUROLÓGICA S.A;2
201303;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
201304;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
201306;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;2
201308;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
201310;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
201303;050010379501 - INSTITUTO CARDIOVASCULAR Y DE ESTUDIOS ESPECIALES LAS VEGAS;1
201308;050010379501 - INSTITUTO CARDIOVASCULAR Y DE ESTUDIOS ESPECIALES LAS VEGAS;2
201302;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;1
201305;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;1
201306;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;2
201311;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;1
201304;050010391701 - LABORATORIO MEDICO LAS AMERICAS S.A.S;1
201303;050010392301 - CLINICA DE FRACTURAS DE MEDELLÍN LTDA;1
201304;050010392301 - CLINICA DE FRACTURAS DE MEDELLÍN LTDA;2
201308;050010392301 - CLINICA DE FRACTURAS DE MEDELLÍN LTDA;1
201301;050010397801 - SALUD MENTAL INTEGRAL SOCIEDAD POR ACCIONES SIMPLIFICADA;1
201308;050010397801 - SALUD MENTAL INTEGRAL SOCIEDAD POR ACCIONES SIMPLIFICADA;1
201301;050010421001 - CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A;1
201302;050010421001 - CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A;1
201305;050010421001 - CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A;1
201310;050010421001 - CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A;1
201311;050010421001 - CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A;2
201303;050010425902 - IPS SURA ALMACENTRO MEDELLIN;1
201305;050010425902 - IPS SURA ALMACENTRO MEDELLIN;2
201302;050010425911 - IPS SURA AGUACATALA MEDELLIN;1
201304;050010425911 - IPS SURA AGUACATALA MEDELLIN;1
201305;050010425911 - IPS SURA AGUACATALA MEDELLIN;1
201309;050010425911 - IPS SURA AGUACATALA MEDELLIN;1
201311;050010425911 - IPS SURA AGUACATALA MEDELLIN;1
201310;050010425912 - IPS SURA MONTERREY MEDELLIN;1
201312;050010425912 - IPS SURA MONTERREY MEDELLIN;2
201301;050010425913 - IPS SURA  CORDOBA MEDELLIN;2
201302;050010425913 - IPS SURA  CORDOBA MEDELLIN;2
201303;050010425913 - IPS SURA  CORDOBA MEDELLIN;1
201304;050010425913 - IPS SURA  CORDOBA MEDELLIN;1
201305;050010425913 - IPS SURA  CORDOBA MEDELLIN;1
201306;050010425913 - IPS SURA  CORDOBA MEDELLIN;1
201309;050010425913 - IPS SURA  CORDOBA MEDELLIN;2
201310;050010425913 - IPS SURA  CORDOBA MEDELLIN;2
201312;050010425913 - IPS SURA  CORDOBA MEDELLIN;1
201301;050010425914 - I.P.S.  SURA ITAGUI;2
201302;050010425914 - I.P.S.  SURA ITAGUI;1
201304;050010425914 - I.P.S.  SURA ITAGUI;1
201305;050010425914 - I.P.S.  SURA ITAGUI;1
201306;050010425914 - I.P.S.  SURA ITAGUI;1
201310;050010425914 - I.P.S.  SURA ITAGUI;1
201312;050010425914 - I.P.S.  SURA ITAGUI;1
201301;050010425917 - IPS SURA SAMAN MEDELLIN;3
201302;050010425917 - IPS SURA SAMAN MEDELLIN;2
201303;050010425917 - IPS SURA SAMAN MEDELLIN;2
201304;050010425917 - IPS SURA SAMAN MEDELLIN;2
201305;050010425917 - IPS SURA SAMAN MEDELLIN;2
201309;050010425917 - IPS SURA SAMAN MEDELLIN;1
201310;050010425917 - IPS SURA SAMAN MEDELLIN;1
201301;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;8
201302;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;6
201303;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;5
201304;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;8
201305;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;4
201306;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;6
201309;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;3
201310;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;2
201311;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;4
201312;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;6
201301;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;3
201302;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;2
201303;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;1
201304;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;2
201305;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;2
201306;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;2
201309;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;8
201310;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;3
201311;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;4
201312;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;3
201301;050010425923 - IPS SURA CENTRO MEDELLIN;1
201302;050010425923 - IPS SURA CENTRO MEDELLIN;2
201303;050010425923 - IPS SURA CENTRO MEDELLIN;1
201304;050010425923 - IPS SURA CENTRO MEDELLIN;2
201306;050010425923 - IPS SURA CENTRO MEDELLIN;1
201309;050010425923 - IPS SURA CENTRO MEDELLIN;2
201301;050010425925 - IPS SURA LOS MOLINOS MEDELLIN;6
201302;050010425925 - IPS SURA LOS MOLINOS MEDELLIN;4
201303;050010425925 - IPS SURA LOS MOLINOS MEDELLIN;5
201302;050010426202 - COOMEVA EPS IPS INTEGRADOS;1
201303;050010426202 - COOMEVA EPS IPS INTEGRADOS;3
201304;050010426202 - COOMEVA EPS IPS INTEGRADOS;2
201305;050010426202 - COOMEVA EPS IPS INTEGRADOS;1
201307;050010426202 - COOMEVA EPS IPS INTEGRADOS;2
201308;050010426202 - COOMEVA EPS IPS INTEGRADOS;1
201301;050010433601 - CEDIMED POBLADO;1
201307;050010433601 - CEDIMED POBLADO;1
201308;050010433601 - CEDIMED POBLADO;4
201309;050010433601 - CEDIMED POBLADO;4
201310;050010433601 - CEDIMED POBLADO;4
201311;050010433601 - CEDIMED POBLADO;2
201312;050010433601 - CEDIMED POBLADO;2
201301;050010434701 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE CENTRO;3
201302;050010434701 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE CENTRO;2
201305;050010434701 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE CENTRO;1
201306;050010434701 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE CENTRO;2
201307;050010434701 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE CENTRO;1
201308;050010434701 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE CENTRO;1
201309;050010434701 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE CENTRO;3
201310;050010434701 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE CENTRO;3
201311;050010434701 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE CENTRO;5
201309;050010434703 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE NORTE;2
201310;050010434703 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE NORTE;1
201301;050010483001 - CARDIOESTUDIO SAS;2
201305;050010483001 - CARDIOESTUDIO SAS;2
201307;050010483001 - CARDIOESTUDIO SAS;2
201308;050010483001 - CARDIOESTUDIO SAS;3
201309;050010483001 - CARDIOESTUDIO SAS;1
201310;050010483001 - CARDIOESTUDIO SAS;3
201311;050010483001 - CARDIOESTUDIO SAS;1
201312;050010483001 - CARDIOESTUDIO SAS;1
