PeriodoNum;Prestadores_basicos;CantidadPacientes
201203;050010115001 - FUNDACIÓN INSTITUTO NEUROLOGICO DE COLOMBIA;43
201204;050010115001 - FUNDACIÓN INSTITUTO NEUROLOGICO DE COLOMBIA;44
201205;050010115001 - FUNDACIÓN INSTITUTO NEUROLOGICO DE COLOMBIA;39
201206;050010115001 - FUNDACIÓN INSTITUTO NEUROLOGICO DE COLOMBIA;28
201207;050010115001 - FUNDACIÓN INSTITUTO NEUROLOGICO DE COLOMBIA;31
201208;050010115001 - FUNDACIÓN INSTITUTO NEUROLOGICO DE COLOMBIA;37
201209;050010115001 - FUNDACIÓN INSTITUTO NEUROLOGICO DE COLOMBIA;33
201210;050010115001 - FUNDACIÓN INSTITUTO NEUROLOGICO DE COLOMBIA;34
201211;050010115001 - FUNDACIÓN INSTITUTO NEUROLOGICO DE COLOMBIA;31
201212;050010115001 - FUNDACIÓN INSTITUTO NEUROLOGICO DE COLOMBIA;17
201212;050010118801 - CLINICA DE OTORRINOLARINGOLOGÍA DE ANTIOQUIA S.A - ORLANT SA;1
201210;050010119901 - LUIS ALFONSO OCHOA BRAVO;1
201205;050010149801 - CLINICA DE OFTALMOLOGIA SANDIEGO S.A;1
201207;050010149801 - CLINICA DE OFTALMOLOGIA SANDIEGO S.A;1
201210;050010153901 - INSTITUTO DEL TORAX S.A.S;1
201205;050010162101 - RAMIRO CORREA RESTREPO S.A.S.;1
201201;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;6
201202;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;8
201203;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;6
201204;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;3
201205;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;3
201206;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;3
201207;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;2
201208;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;2
201209;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;5
201210;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;6
201211;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;6
201212;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;1
201205;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;1
201205;0500102101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;1
201210;0500102101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;1
201201;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;2
201202;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;5
201204;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;2
201205;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;4
201206;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;4
201207;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;3
201209;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;1
201210;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;3
201211;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;2
201202;0500102104 - HOSPITAL PABLO TOBON URIBE;1
201203;0500102104 - HOSPITAL PABLO TOBON URIBE;1
201204;0500102104 - HOSPITAL PABLO TOBON URIBE;1
201201;050010210401 - HOSPITAL PABLO TOBON URIBE;7
201202;050010210401 - HOSPITAL PABLO TOBON URIBE;4
201203;050010210401 - HOSPITAL PABLO TOBON URIBE;6
201204;050010210401 - HOSPITAL PABLO TOBON URIBE;3
201205;050010210401 - HOSPITAL PABLO TOBON URIBE;6
201206;050010210401 - HOSPITAL PABLO TOBON URIBE;2
201207;050010210401 - HOSPITAL PABLO TOBON URIBE;3
201208;050010210401 - HOSPITAL PABLO TOBON URIBE;7
201209;050010210401 - HOSPITAL PABLO TOBON URIBE;7
201210;050010210401 - HOSPITAL PABLO TOBON URIBE;5
201211;050010210401 - HOSPITAL PABLO TOBON URIBE;3
201212;050010210401 - HOSPITAL PABLO TOBON URIBE;5
201206;0500102110 - CLINICA CARDIO VID;1
201207;0500102110 - CLINICA CARDIO VID;1
201201;050010211001 - CLINICA CARDIO VID;3
201202;050010211001 - CLINICA CARDIO VID;2
201203;050010211001 - CLINICA CARDIO VID;4
201204;050010211001 - CLINICA CARDIO VID;1
201205;050010211001 - CLINICA CARDIO VID;3
201206;050010211001 - CLINICA CARDIO VID;3
201207;050010211001 - CLINICA CARDIO VID;3
201208;050010211001 - CLINICA CARDIO VID;6
201209;050010211001 - CLINICA CARDIO VID;2
201210;050010211001 - CLINICA CARDIO VID;8
201211;050010211001 - CLINICA CARDIO VID;8
201212;050010211001 - CLINICA CARDIO VID;8
201208;050010211801 - CLINICA OFTALMOLÓGICA DE ANTIOQUIA S.A. CLOFAN S.A.;1
201201;0500102120 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;1
201210;0500102120 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;1
201211;0500102120 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;1
201201;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;1
201202;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;2
201203;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;3
201204;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;2
201205;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;4
201206;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;1
201210;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;3
201211;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;1
201201;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;1
201202;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;4
201203;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;3
201204;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;6
201205;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;8
201206;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;7
201207;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;4
201208;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;7
201209;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;10
201210;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;13
201211;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;2
201212;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;12
201203;0500102126 - PROMOTORA MEDICA LAS AMERICAS S.A;1
201201;050010212601 - CLÍNICA LAS AMERICAS;1
201202;050010212601 - CLÍNICA LAS AMERICAS;1
201203;050010212601 - CLÍNICA LAS AMERICAS;1
201205;050010212601 - CLÍNICA LAS AMERICAS;1
201206;050010212601 - CLÍNICA LAS AMERICAS;2
201208;050010212601 - CLÍNICA LAS AMERICAS;3
201209;050010212601 - CLÍNICA LAS AMERICAS;2
201210;050010212601 - CLÍNICA LAS AMERICAS;2
201211;050010212601 - CLÍNICA LAS AMERICAS;3
201201;0500102144 - HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;1
201206;0500102144 - HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;1
201209;0500102144 - HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;1
201201;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;12
201202;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;11
201203;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;10
201204;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;7
201205;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;6
201206;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;8
201207;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;8
201208;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;14
201209;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;6
201210;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;10
201211;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;6
201212;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;8
201201;050010216901 - SALUD TOTAL EPS S.A. POBLADO;3
201202;050010216901 - SALUD TOTAL EPS S.A. POBLADO;3
201203;050010216901 - SALUD TOTAL EPS S.A. POBLADO;4
201204;050010216901 - SALUD TOTAL EPS S.A. POBLADO;4
201205;050010216901 - SALUD TOTAL EPS S.A. POBLADO;3
201206;050010216901 - SALUD TOTAL EPS S.A. POBLADO;3
201207;050010216901 - SALUD TOTAL EPS S.A. POBLADO;2
201209;050010216901 - SALUD TOTAL EPS S.A. POBLADO;1
201210;050010216901 - SALUD TOTAL EPS S.A. POBLADO;1
201211;050010216901 - SALUD TOTAL EPS S.A. POBLADO;1
201212;050010216901 - SALUD TOTAL EPS S.A. POBLADO;2
201201;050010216903 - SALUD TOTAL EPS S.A. JUNIN;1
201206;050010216903 - SALUD TOTAL EPS S.A. JUNIN;1
201206;050010216907 - SALUD TOTAL ENTIDAD PROMOTORA DE SALUD DEL REGIMEN CONTRIBUTIVO Y SUBSIDIADO EPS-S S A SAN DIEGO;1
201211;050010216907 - SALUD TOTAL ENTIDAD PROMOTORA DE SALUD DEL REGIMEN CONTRIBUTIVO Y SUBSIDIADO EPS-S S A SAN DIEGO;1
201210;050010216911 - SALUD TOTAL EPS S.A COLTEJER;1
201211;050010216911 - SALUD TOTAL EPS S.A COLTEJER;1
201201;050010217201 - CLINICA MEDELLIN S.A;10
201202;050010217201 - CLINICA MEDELLIN S.A;7
201203;050010217201 - CLINICA MEDELLIN S.A;4
201204;050010217201 - CLINICA MEDELLIN S.A;5
201205;050010217201 - CLINICA MEDELLIN S.A;6
201206;050010217201 - CLINICA MEDELLIN S.A;6
201207;050010217201 - CLINICA MEDELLIN S.A;5
201208;050010217201 - CLINICA MEDELLIN S.A;14
201209;050010217201 - CLINICA MEDELLIN S.A;13
201210;050010217201 - CLINICA MEDELLIN S.A;11
201211;050010217201 - CLINICA MEDELLIN S.A;4
201212;050010217201 - CLINICA MEDELLIN S.A;4
201210;0500102175 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;1
201211;0500102175 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;2
201201;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;14
201202;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;13
201203;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;18
201204;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;25
201205;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;19
201206;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;24
201207;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;13
201208;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;19
201209;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;20
201210;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;17
201211;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;15
201212;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;5
201207;050010217601 - SANDRA LILIANA VALENCIA ZULUAGA;1
201206;0500102178 - EMPRESA SOCIAL DEL ESTADO METROSALUD;1
201203;050010217804 - UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX;1
201203;050010217808 - UNIDAD HOSPITALARIA DE CASTILLA JAIME TOBON ARBELAEZ;1
201204;050010217808 - UNIDAD HOSPITALARIA DE CASTILLA JAIME TOBON ARBELAEZ;1
201205;050010217808 - UNIDAD HOSPITALARIA DE CASTILLA JAIME TOBON ARBELAEZ;2
201202;050010218601 - CLINICA COLSANITAS S.A.;1
201212;050010218601 - CLINICA COLSANITAS S.A.;1
201201;050010218603 - CLINICENTRO EPS;2
201202;050010218603 - CLINICENTRO EPS;1
201207;050010218603 - CLINICENTRO EPS;1
201209;050010218603 - CLINICENTRO EPS;1
201208;050010242101 - DEPARTAMENTO DE RADIOLOGIA S.A;1
201202;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;3
201207;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;1
201201;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;1
201205;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;1
201206;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;1
201207;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;1
201208;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;2
201212;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;1
201202;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;1
201206;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;1
201207;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;1
201209;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;1
201211;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;2
201212;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;1
201201;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;1
201202;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;1
201205;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;1
201207;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;1
201208;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;1
201210;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;4
201211;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;1
201212;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;1
201201;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;2
201204;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;1
201206;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;1
201208;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;1
201206;050010298903 - PROGRAMAS ESPECIALES;1
201204;050010301001 - JORGE ALBERTO ARIAS HENAO;1
201201;0500103448 - universidad Pontificia Bolivariana;1
201202;0500103448 - universidad Pontificia Bolivariana;1
201205;0500103448 - universidad Pontificia Bolivariana;1
201207;0500103448 - universidad Pontificia Bolivariana;2
201208;0500103448 - universidad Pontificia Bolivariana;2
201209;0500103448 - universidad Pontificia Bolivariana;1
201212;0500103448 - universidad Pontificia Bolivariana;1
201201;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;1
201202;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;2
201203;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;2
201204;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;1
201210;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;2
201211;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;1
201203;0500103468 - ESCANOGRAFÍA NEUROLÓGICA S.A;2
201207;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
201209;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
201210;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;2
201209;050010379501 - INSTITUTO CARDIOVASCULAR Y DE ESTUDIOS ESPECIALES LAS VEGAS;1
201202;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;2
201206;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;1
201207;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;1
201209;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;1
201211;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;1
201205;050010394601 - JAVIER AMANDO MONTOYA RUA;3
201206;050010396901 - LABORATORIO MEDICO ECHAVARRIA SEDE CENTRAL DE PROCESOS;1
201201;050010421001 - CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A;1
201210;050010421001 - CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A;1
201211;050010421001 - CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A;1
201212;050010421001 - CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A;2
201204;050010425902 - IPS SURA ALMACENTRO MEDELLIN;1
201208;050010425902 - IPS SURA ALMACENTRO MEDELLIN;1
201201;050010425907 - IPS SURA LAS AMERICAS MEDELLIN;1
201201;050010425909 - IPS PUNTO DE SALUD BOLIVIA;1
201202;050010425909 - IPS PUNTO DE SALUD BOLIVIA;2
201203;050010425909 - IPS PUNTO DE SALUD BOLIVIA;2
201206;050010425909 - IPS PUNTO DE SALUD BOLIVIA;2
201204;050010425911 - IPS SURA AGUACATALA MEDELLIN;1
201208;050010425911 - IPS SURA AGUACATALA MEDELLIN;1
201209;050010425911 - IPS SURA AGUACATALA MEDELLIN;2
201211;050010425911 - IPS SURA AGUACATALA MEDELLIN;1
201201;050010425912 - IPS SURA MONTERREY MEDELLIN;1
201202;050010425912 - IPS SURA MONTERREY MEDELLIN;1
201204;050010425912 - IPS SURA MONTERREY MEDELLIN;1
201209;050010425912 - IPS SURA MONTERREY MEDELLIN;1
201201;050010425913 - IPS SURA  CORDOBA MEDELLIN;1
201210;050010425913 - IPS SURA  CORDOBA MEDELLIN;2
201211;050010425913 - IPS SURA  CORDOBA MEDELLIN;2
201212;050010425913 - IPS SURA  CORDOBA MEDELLIN;3
201205;050010425914 - I.P.S.  SURA ITAGUI;2
201207;050010425914 - I.P.S.  SURA ITAGUI;2
201208;050010425914 - I.P.S.  SURA ITAGUI;2
201209;050010425914 - I.P.S.  SURA ITAGUI;1
201211;050010425914 - I.P.S.  SURA ITAGUI;1
201204;050010425917 - IPS SURA SAMAN MEDELLIN;2
201205;050010425917 - IPS SURA SAMAN MEDELLIN;1
201206;050010425917 - IPS SURA SAMAN MEDELLIN;2
201207;050010425917 - IPS SURA SAMAN MEDELLIN;1
201208;050010425917 - IPS SURA SAMAN MEDELLIN;1
201209;050010425917 - IPS SURA SAMAN MEDELLIN;1
201210;050010425917 - IPS SURA SAMAN MEDELLIN;2
201212;050010425917 - IPS SURA SAMAN MEDELLIN;1
201201;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;3
201202;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;4
201203;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;1
201204;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;3
201205;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;3
201206;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;3
201207;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;4
201208;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;5
201209;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;6
201210;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;5
201211;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;5
201212;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;4
201201;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;1
201202;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;1
201203;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;2
201204;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;1
201205;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;1
201206;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;5
201210;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;7
201211;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;6
201212;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;6
201202;050010425923 - IPS SURA CENTRO MEDELLIN;1
201203;050010425923 - IPS SURA CENTRO MEDELLIN;2
201204;050010425923 - IPS SURA CENTRO MEDELLIN;1
201206;050010425923 - IPS SURA CENTRO MEDELLIN;1
201208;050010425923 - IPS SURA CENTRO MEDELLIN;5
201209;050010425923 - IPS SURA CENTRO MEDELLIN;1
201210;050010425923 - IPS SURA CENTRO MEDELLIN;1
201211;050010425923 - IPS SURA CENTRO MEDELLIN;2
201212;050010425923 - IPS SURA CENTRO MEDELLIN;2
201209;050010425925 - IPS SURA LOS MOLINOS MEDELLIN;4
201211;050010425925 - IPS SURA LOS MOLINOS MEDELLIN;3
201212;050010425925 - IPS SURA LOS MOLINOS MEDELLIN;5
201204;050010426202 - COOMEVA EPS IPS INTEGRADOS;1
201205;050010426202 - COOMEVA EPS IPS INTEGRADOS;1
201201;050010433601 - CEDIMED POBLADO;1
201202;050010433601 - CEDIMED POBLADO;1
201203;050010433601 - CEDIMED POBLADO;2
201204;050010433601 - CEDIMED POBLADO;1
201206;050010433601 - CEDIMED POBLADO;1
201207;050010433601 - CEDIMED POBLADO;2
201208;050010433601 - CEDIMED POBLADO;3
201209;050010433601 - CEDIMED POBLADO;4
201210;050010433601 - CEDIMED POBLADO;8
201203;050010434401 - REHABILITACION Y DEPORTE REYDE S.A.S;1
201201;050010434701 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE CENTRO;2
201203;050010434701 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE CENTRO;3
201206;050010434701 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE CENTRO;1
201207;050010434701 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE CENTRO;1
201208;050010434701 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE CENTRO;2
201209;050010434701 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE CENTRO;2
201211;050010434701 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE CENTRO;1
201212;050010434701 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE CENTRO;3
201201;050010434703 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE NORTE;1
201206;050010434703 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE NORTE;1
201211;050010434703 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE NORTE;1
201212;050010434703 - COOPERATIVA ANTIOQUEÑA DE SALUD SEDE NORTE;1
201211;050010447401 - JOSE MANUEL RESTREPO ECHEVERRI;1
201201;050010483001 - CARDIOESTUDIO SAS;1
201204;050010483001 - CARDIOESTUDIO SAS;1
201206;050010483001 - CARDIOESTUDIO SAS;1
201207;050010483001 - CARDIOESTUDIO SAS;1
201210;050010483001 - CARDIOESTUDIO SAS;1
201212;050010483001 - CARDIOESTUDIO SAS;1
201203;050010483101 - ANGIOLOGIA MEDICA DIAGNOSTICA SA;1
201212;050010483101 - ANGIOLOGIA MEDICA DIAGNOSTICA SA;1
201208;050010519301 - LUIS ALBERTO RAMIREZ GOMEZ;1
201210;050010519301 - LUIS ALBERTO RAMIREZ GOMEZ;1
201201;050010542901 - VASCULAB LTDA;1
201211;050010542901 - VASCULAB LTDA;1
201202;050010549201 - UBA COOMEVA EPS LA 33 CASA No. 5;1
201203;050010549201 - UBA COOMEVA EPS LA 33 CASA No. 5;1
201205;050010549201 - UBA COOMEVA EPS LA 33 CASA No. 5;1
