PeriodoNum;Prestadores_basicos;CantidadPacientes
202107;050010115002 - FUNDACION INSTITUTO NEUROLOGICO DE ANTIOQUIA SEDE URABA;13
202108;050010115002 - FUNDACION INSTITUTO NEUROLOGICO DE ANTIOQUIA SEDE URABA;15
202109;050010115002 - FUNDACION INSTITUTO NEUROLOGICO DE ANTIOQUIA SEDE URABA;9
202110;050010115002 - FUNDACION INSTITUTO NEUROLOGICO DE ANTIOQUIA SEDE URABA;8
202111;050010115002 - FUNDACION INSTITUTO NEUROLOGICO DE ANTIOQUIA SEDE URABA;18
202112;050010115002 - FUNDACION INSTITUTO NEUROLOGICO DE ANTIOQUIA SEDE URABA;7
202104;050010118803 - CLINICA DE OTORRINOLARINGOLOGÍA DE ANTIOQUIA S.A - FONOAUDIOLOGÍA;1
202102;050010119803 - PRODIAGNOSTICO CENTRAL;1
202101;050010119805 - PRODIAGNOSTICO LAS VEGAS;1
202103;050010119805 - PRODIAGNOSTICO LAS VEGAS;2
202104;050010119805 - PRODIAGNOSTICO LAS VEGAS;3
202105;050010119805 - PRODIAGNOSTICO LAS VEGAS;2
202106;050010119805 - PRODIAGNOSTICO LAS VEGAS;1
202107;050010119805 - PRODIAGNOSTICO LAS VEGAS;1
202108;050010119805 - PRODIAGNOSTICO LAS VEGAS;2
202109;050010119805 - PRODIAGNOSTICO LAS VEGAS;1
202110;050010119805 - PRODIAGNOSTICO LAS VEGAS;3
202112;050010119805 - PRODIAGNOSTICO LAS VEGAS;2
202110;050010119807 - PRODIAGNOSTICO SAN DIEGO;1
202101;050010149801 - CLINICA DE OFTALMOLOGIA SANDIEGO S.A;2
202103;050010149801 - CLINICA DE OFTALMOLOGIA SANDIEGO S.A;1
202104;050010149801 - CLINICA DE OFTALMOLOGIA SANDIEGO S.A;1
202106;050010149801 - CLINICA DE OFTALMOLOGIA SANDIEGO S.A;1
202108;050010149801 - CLINICA DE OFTALMOLOGIA SANDIEGO S.A;3
202109;050010149801 - CLINICA DE OFTALMOLOGIA SANDIEGO S.A;2
202103;050010153901 - INSTITUTO DEL TORAX S.A.S;1
202107;050010153901 - INSTITUTO DEL TORAX S.A.S;3
202108;050010153901 - INSTITUTO DEL TORAX S.A.S;1
202109;050010153901 - INSTITUTO DEL TORAX S.A.S;1
202111;050010153901 - INSTITUTO DEL TORAX S.A.S;2
202102;050010161501 - SANTA LUCIA POBLADO;1
202103;050010161501 - SANTA LUCIA POBLADO;1
202105;050010161501 - SANTA LUCIA POBLADO;1
202106;050010161501 - SANTA LUCIA POBLADO;1
202110;050010161501 - SANTA LUCIA POBLADO;2
202112;050010161501 - SANTA LUCIA POBLADO;3
202103;050010161508 - SANTA LUCIA SAN DIEGO Nº 2;1
202111;050010161513 - SANTA LUCIA BOLIVARIANA;1
202105;050010182801 - GLORIA MARIA GALLEGO VASQUEZ;1
202101;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;1
202102;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;5
202103;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;2
202104;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;4
202105;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;1
202107;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;1
202108;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;1
202109;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;1
202110;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;1
202111;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;3
202112;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;3
202101;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;2
202102;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;4
202103;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;4
202104;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;3
202106;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;1
202107;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;4
202108;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;2
202109;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;2
202110;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;2
202111;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;2
202112;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;1
202101;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;5
202102;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;4
202103;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;7
202104;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;4
202105;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;13
202106;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;3
202107;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;12
202108;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;12
202109;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;8
202110;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;6
202111;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;3
202112;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;2
202101;050010210401 - HOSPITAL PABLO TOBON URIBE;13
202102;050010210401 - HOSPITAL PABLO TOBON URIBE;16
202103;050010210401 - HOSPITAL PABLO TOBON URIBE;16
202104;050010210401 - HOSPITAL PABLO TOBON URIBE;17
202105;050010210401 - HOSPITAL PABLO TOBON URIBE;18
202106;050010210401 - HOSPITAL PABLO TOBON URIBE;21
202107;050010210401 - HOSPITAL PABLO TOBON URIBE;18
202108;050010210401 - HOSPITAL PABLO TOBON URIBE;21
202109;050010210401 - HOSPITAL PABLO TOBON URIBE;12
202110;050010210401 - HOSPITAL PABLO TOBON URIBE;17
202111;050010210401 - HOSPITAL PABLO TOBON URIBE;16
202112;050010210401 - HOSPITAL PABLO TOBON URIBE;20
202101;050010211001 - CLINICA CARDIO VID;2
202102;050010211001 - CLINICA CARDIO VID;3
202103;050010211001 - CLINICA CARDIO VID;4
202104;050010211001 - CLINICA CARDIO VID;2
202105;050010211001 - CLINICA CARDIO VID;2
202106;050010211001 - CLINICA CARDIO VID;6
202107;050010211001 - CLINICA CARDIO VID;4
202108;050010211001 - CLINICA CARDIO VID;8
202109;050010211001 - CLINICA CARDIO VID;4
202110;050010211001 - CLINICA CARDIO VID;2
202111;050010211001 - CLINICA CARDIO VID;2
202112;050010211001 - CLINICA CARDIO VID;2
202103;050010211801 - CLINICA OFTALMOLÓGICA DE ANTIOQUIA S.A. CLOFAN S.A.;1
202107;050010211801 - CLINICA OFTALMOLÓGICA DE ANTIOQUIA S.A. CLOFAN S.A.;1
202108;050010211801 - CLINICA OFTALMOLÓGICA DE ANTIOQUIA S.A. CLOFAN S.A.;1
202109;050010211801 - CLINICA OFTALMOLÓGICA DE ANTIOQUIA S.A. CLOFAN S.A.;1
202101;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;6
202102;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;17
202103;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;16
202104;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;13
202105;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;14
202106;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;8
202107;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;13
202108;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;19
202109;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;15
202110;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;9
202111;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;6
202112;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;5
202101;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;4
202102;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;10
202103;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;7
202104;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;9
202105;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;5
202106;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;7
202107;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;6
202108;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;11
202109;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;5
202110;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;4
202111;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;12
202112;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;13
202101;050010212601 - CLÍNICA LAS AMERICAS;6
202102;050010212601 - CLÍNICA LAS AMERICAS;7
202103;050010212601 - CLÍNICA LAS AMERICAS;8
202104;050010212601 - CLÍNICA LAS AMERICAS;12
202105;050010212601 - CLÍNICA LAS AMERICAS;11
202106;050010212601 - CLÍNICA LAS AMERICAS;13
202107;050010212601 - CLÍNICA LAS AMERICAS;9
202108;050010212601 - CLÍNICA LAS AMERICAS;7
202109;050010212601 - CLÍNICA LAS AMERICAS;2
202111;050010212601 - CLÍNICA LAS AMERICAS;2
202112;050010212601 - CLÍNICA LAS AMERICAS;1
202101;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;11
202102;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;15
202103;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;15
202104;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;24
202105;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;18
202106;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;3
202107;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;8
202108;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;17
202109;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;24
202110;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;7
202111;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;9
202112;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;6
202106;050010217201 - CLINICA MEDELLIN S.A;1
202102;050010217203 - CLINICA MEDELLIN OCCIDENTE;6
202103;050010217203 - CLINICA MEDELLIN OCCIDENTE;7
202104;050010217203 - CLINICA MEDELLIN OCCIDENTE;3
202105;050010217203 - CLINICA MEDELLIN OCCIDENTE;9
202106;050010217203 - CLINICA MEDELLIN OCCIDENTE;8
202107;050010217203 - CLINICA MEDELLIN OCCIDENTE;9
202108;050010217203 - CLINICA MEDELLIN OCCIDENTE;3
202109;050010217203 - CLINICA MEDELLIN OCCIDENTE;11
202110;050010217203 - CLINICA MEDELLIN OCCIDENTE;11
202111;050010217203 - CLINICA MEDELLIN OCCIDENTE;1
202112;050010217203 - CLINICA MEDELLIN OCCIDENTE;7
202101;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;5
202102;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;15
202103;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;14
202104;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;9
202105;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;19
202106;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;12
202107;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;16
202108;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;14
202109;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;14
202110;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;12
202111;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;10
202112;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;15
202102;050010217601 - SANDRA LILIANA VALENCIA ZULUAGA;2
202103;050010217601 - SANDRA LILIANA VALENCIA ZULUAGA;4
202102;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;1
202104;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;1
202105;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;3
202106;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;1
202107;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;2
202108;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;1
202110;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;1
202111;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;2
202108;050010217802 - UNIDAD HOSPITALARIA DE BELEN HECTOR ABAD GOMEZ;1
202106;050010217804 - UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX;1
202109;050010217808 - UNIDAD HOSPITALARIA DE CASTILLA JAIME TOBON ARBELAEZ;1
202112;050010217808 - UNIDAD HOSPITALARIA DE CASTILLA JAIME TOBON ARBELAEZ;1
202101;050010217810 - UNIDAD HOSPITALARIA SAN CRISTOBAL LEONARDO BETANCUR TABORDA;1
202106;050010217810 - UNIDAD HOSPITALARIA SAN CRISTOBAL LEONARDO BETANCUR TABORDA;2
202109;050010217861 - UNIDAD HOSPITALARIA NUEVO OCCIDENTE;1
202101;050010242101 - DEPARTAMENTO DE RADIOLOGIA S.A;1
202104;050010242101 - DEPARTAMENTO DE RADIOLOGIA S.A;1
202106;050010242101 - DEPARTAMENTO DE RADIOLOGIA S.A;1
202108;050010242101 - DEPARTAMENTO DE RADIOLOGIA S.A;1
202109;050010242101 - DEPARTAMENTO DE RADIOLOGIA S.A;1
202103;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;1
202104;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;3
202105;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;1
202106;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;3
202108;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;4
202110;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;2
202112;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;2
202106;050010253601 - ALICIA MARIA LOTERO UPEGUI;1
202110;050010253601 - ALICIA MARIA LOTERO UPEGUI;1
202104;050010254201 - JORGE IGNACIO CELIS MEJIA;1
202112;050010254201 - JORGE IGNACIO CELIS MEJIA;1
202102;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;1
202106;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;3
202107;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;1
202108;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;1
202109;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;1
202110;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;1
202111;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;1
202102;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;2
202103;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;3
202104;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;3
202105;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;2
202101;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;1
202102;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;1
202103;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;3
202104;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;8
202105;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;4
202106;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;4
202107;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;3
202108;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;3
202109;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;4
202110;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;4
202111;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;2
202112;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;2
202112;050010300601 - ANTONIO RAFAEL DE CASTRO ANDRADE;1
202101;050010312301 - CAROLA  RAMÍREZ RAMÍREZ;1
202105;050010329301 - CLINICA DE CIRUGIA AMBULATORIA CONQUISTADORES;1
202106;050010329301 - CLINICA DE CIRUGIA AMBULATORIA CONQUISTADORES;1
202108;050010329301 - CLINICA DE CIRUGIA AMBULATORIA CONQUISTADORES;3
202109;050010329301 - CLINICA DE CIRUGIA AMBULATORIA CONQUISTADORES;1
202110;050010329301 - CLINICA DE CIRUGIA AMBULATORIA CONQUISTADORES;1
202112;050010329301 - CLINICA DE CIRUGIA AMBULATORIA CONQUISTADORES;1
202105;050010344801 - CENTRO DE FAMILIA - UPB;1
202108;050010344801 - CENTRO DE FAMILIA - UPB;1
202109;050010344801 - CENTRO DE FAMILIA - UPB;1
202111;050010344801 - CENTRO DE FAMILIA - UPB;1
202103;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;1
202107;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;2
202108;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;3
202110;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;1
202111;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;1
202101;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
202102;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
202103;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;2
202104;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
202105;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;5
202106;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;6
202107;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
202108;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
202109;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
202110;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;2
202103;050010379501 - INSTITUTO CARDIOVASCULAR Y DE ESTUDIOS ESPECIALES LAS VEGAS;3
202106;050010379501 - INSTITUTO CARDIOVASCULAR Y DE ESTUDIOS ESPECIALES LAS VEGAS;1
202109;050010379501 - INSTITUTO CARDIOVASCULAR Y DE ESTUDIOS ESPECIALES LAS VEGAS;1
202110;050010379501 - INSTITUTO CARDIOVASCULAR Y DE ESTUDIOS ESPECIALES LAS VEGAS;1
202111;050010379501 - INSTITUTO CARDIOVASCULAR Y DE ESTUDIOS ESPECIALES LAS VEGAS;4
202109;050010379502 - INSTITUTO CARDIOVASCULAR Y DE ESTUDIOS ESPECIALES LAS VEGAS SA SEDE TESORO C.1326;1
202104;050010391701 - LABORATORIO MEDICO LAS AMERICAS S.A.S;1
202102;050010397801 - SALUD MENTAL INTEGRAL SOCIEDAD POR ACCIONES SIMPLIFICADA;2
202104;050010397801 - SALUD MENTAL INTEGRAL SOCIEDAD POR ACCIONES SIMPLIFICADA;1
202106;050010397801 - SALUD MENTAL INTEGRAL SOCIEDAD POR ACCIONES SIMPLIFICADA;3
202107;050010397801 - SALUD MENTAL INTEGRAL SOCIEDAD POR ACCIONES SIMPLIFICADA;1
202108;050010397801 - SALUD MENTAL INTEGRAL SOCIEDAD POR ACCIONES SIMPLIFICADA;1
202109;050010397801 - SALUD MENTAL INTEGRAL SOCIEDAD POR ACCIONES SIMPLIFICADA;2
202110;050010397801 - SALUD MENTAL INTEGRAL SOCIEDAD POR ACCIONES SIMPLIFICADA;3
202111;050010397801 - SALUD MENTAL INTEGRAL SOCIEDAD POR ACCIONES SIMPLIFICADA;6
202103;050010417201 - UNIDAD ESTOMATOLOGICA LAS VEGAS S.A;1
202102;050010421001 - CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A;1
202109;050010421001 - CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A;1
202104;050010424601 - AUDIOLOGIA Y VESTIBULOMETRIA S.A.S;1
202106;050010424601 - AUDIOLOGIA Y VESTIBULOMETRIA S.A.S;1
202108;050010424601 - AUDIOLOGIA Y VESTIBULOMETRIA S.A.S;2
202102;050010425902 - IPS SURA ALMACENTRO MEDELLIN;1
202103;050010425902 - IPS SURA ALMACENTRO MEDELLIN;1
202105;050010425902 - IPS SURA ALMACENTRO MEDELLIN;2
202108;050010425902 - IPS SURA ALMACENTRO MEDELLIN;2
202109;050010425902 - IPS SURA ALMACENTRO MEDELLIN;1
202110;050010425902 - IPS SURA ALMACENTRO MEDELLIN;1
202111;050010425911 - IPS SURA AGUACATALA MEDELLIN;1
202102;050010425912 - IPS SURA MONTERREY MEDELLIN;1
202103;050010425912 - IPS SURA MONTERREY MEDELLIN;2
202104;050010425912 - IPS SURA MONTERREY MEDELLIN;2
202105;050010425912 - IPS SURA MONTERREY MEDELLIN;2
202107;050010425912 - IPS SURA MONTERREY MEDELLIN;2
202108;050010425912 - IPS SURA MONTERREY MEDELLIN;1
202109;050010425912 - IPS SURA MONTERREY MEDELLIN;1
202103;050010425913 - IPS SURA  CORDOBA MEDELLIN;1
202104;050010425913 - IPS SURA  CORDOBA MEDELLIN;2
202106;050010425913 - IPS SURA  CORDOBA MEDELLIN;3
202109;050010425913 - IPS SURA  CORDOBA MEDELLIN;3
202110;050010425913 - IPS SURA  CORDOBA MEDELLIN;1
