PeriodoNum;Prestadores_basicos;CantidadPacientes
201508;050010115001 - FUNDACIÓN INSTITUTO NEUROLOGICO DE COLOMBIA;47
201509;050010115001 - FUNDACIÓN INSTITUTO NEUROLOGICO DE COLOMBIA;47
201510;050010115001 - FUNDACIÓN INSTITUTO NEUROLOGICO DE COLOMBIA;63
201511;050010115001 - FUNDACIÓN INSTITUTO NEUROLOGICO DE COLOMBIA;72
201512;050010115001 - FUNDACIÓN INSTITUTO NEUROLOGICO DE COLOMBIA;27
201506;050010118801 - CLINICA DE OTORRINOLARINGOLOGÍA DE ANTIOQUIA S.A - ORLANT SA;1
201503;050010119501 - SEBASTIAN VELEZ PELAEZ;1
201504;050010119501 - SEBASTIAN VELEZ PELAEZ;1
201509;050010119501 - SEBASTIAN VELEZ PELAEZ;1
201502;050010143601 - Jose Lisardo Restrepo Herrera;1
201505;050010149801 - CLINICA DE OFTALMOLOGIA SANDIEGO S.A;1
201510;050010149801 - CLINICA DE OFTALMOLOGIA SANDIEGO S.A;1
201501;050010153901 - INSTITUTO DEL TORAX S.A.S;3
201503;050010153901 - INSTITUTO DEL TORAX S.A.S;6
201504;050010153901 - INSTITUTO DEL TORAX S.A.S;2
201505;050010153901 - INSTITUTO DEL TORAX S.A.S;2
201506;050010153901 - INSTITUTO DEL TORAX S.A.S;2
201507;050010153901 - INSTITUTO DEL TORAX S.A.S;1
201508;050010153901 - INSTITUTO DEL TORAX S.A.S;1
201509;050010153901 - INSTITUTO DEL TORAX S.A.S;2
201510;050010153901 - INSTITUTO DEL TORAX S.A.S;3
201511;050010153901 - INSTITUTO DEL TORAX S.A.S;2
201512;050010153901 - INSTITUTO DEL TORAX S.A.S;3
201501;050010161501 - SANTA LUCIA POBLADO;1
201502;050010161501 - SANTA LUCIA POBLADO;1
201503;050010161501 - SANTA LUCIA POBLADO;1
201505;050010161501 - SANTA LUCIA POBLADO;1
201511;050010161501 - SANTA LUCIA POBLADO;1
201502;050010161513 - SANTA LUCIA BOLIVARIANA;1
201507;050010161513 - SANTA LUCIA BOLIVARIANA;1
201509;050010161513 - SANTA LUCIA BOLIVARIANA;1
201503;050010177401 - JORGE WILLIAM GONZALEZ GONZALEZ;3
201506;050010177401 - JORGE WILLIAM GONZALEZ GONZALEZ;1
201510;050010177401 - JORGE WILLIAM GONZALEZ GONZALEZ;2
201504;0500102092 - COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN DE TOURS PROVINCIA DE MEDELLIN;1
201501;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;7
201502;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;1
201503;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;3
201504;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;2
201505;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;1
201506;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;2
201507;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;5
201508;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;3
201509;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;1
201510;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;4
201512;050010209201 - CLINICA EL ROSARIO SEDE CENTRO;2
201501;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;1
201502;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;2
201503;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;1
201504;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;1
201505;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;2
201509;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;1
201510;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;1
201501;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;2
201502;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;2
201503;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;1
201504;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;2
201508;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;2
201509;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;2
201510;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;2
201511;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;6
201512;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;2
201501;050010210401 - HOSPITAL PABLO TOBON URIBE;13
201502;050010210401 - HOSPITAL PABLO TOBON URIBE;8
201503;050010210401 - HOSPITAL PABLO TOBON URIBE;10
201504;050010210401 - HOSPITAL PABLO TOBON URIBE;7
201505;050010210401 - HOSPITAL PABLO TOBON URIBE;19
201506;050010210401 - HOSPITAL PABLO TOBON URIBE;16
201507;050010210401 - HOSPITAL PABLO TOBON URIBE;9
201508;050010210401 - HOSPITAL PABLO TOBON URIBE;12
201509;050010210401 - HOSPITAL PABLO TOBON URIBE;7
201510;050010210401 - HOSPITAL PABLO TOBON URIBE;4
201511;050010210401 - HOSPITAL PABLO TOBON URIBE;12
201512;050010210401 - HOSPITAL PABLO TOBON URIBE;9
201512;0500102110 - CLINICA CARDIO VID;1
201501;050010211001 - CLINICA CARDIO VID;6
201502;050010211001 - CLINICA CARDIO VID;9
201503;050010211001 - CLINICA CARDIO VID;9
201504;050010211001 - CLINICA CARDIO VID;8
201505;050010211001 - CLINICA CARDIO VID;7
201506;050010211001 - CLINICA CARDIO VID;13
201507;050010211001 - CLINICA CARDIO VID;20
201508;050010211001 - CLINICA CARDIO VID;7
201509;050010211001 - CLINICA CARDIO VID;9
201510;050010211001 - CLINICA CARDIO VID;9
201511;050010211001 - CLINICA CARDIO VID;7
201502;050010211801 - CLINICA OFTALMOLÓGICA DE ANTIOQUIA S.A. CLOFAN S.A.;1
201503;050010211801 - CLINICA OFTALMOLÓGICA DE ANTIOQUIA S.A. CLOFAN S.A.;1
201506;050010211801 - CLINICA OFTALMOLÓGICA DE ANTIOQUIA S.A. CLOFAN S.A.;1
201512;0500102120 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;1
201501;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;2
201502;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;1
201503;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;2
201504;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;3
201506;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;2
201507;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;1
201509;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;2
201510;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;1
201512;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;1
201501;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;13
201502;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;13
201503;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;6
201504;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;6
201505;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;9
201506;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;7
201507;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;6
201508;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;7
201509;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;2
201510;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;2
201511;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;4
201512;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;7
201501;0500102126 - PROMOTORA MEDICA LAS AMERICAS S.A;1
201510;0500102126 - PROMOTORA MEDICA LAS AMERICAS S.A;1
201511;0500102126 - PROMOTORA MEDICA LAS AMERICAS S.A;1
201512;0500102126 - PROMOTORA MEDICA LAS AMERICAS S.A;2
201501;050010212601 - CLÍNICA LAS AMERICAS;3
201502;050010212601 - CLÍNICA LAS AMERICAS;2
201503;050010212601 - CLÍNICA LAS AMERICAS;1
201504;050010212601 - CLÍNICA LAS AMERICAS;4
201505;050010212601 - CLÍNICA LAS AMERICAS;4
201506;050010212601 - CLÍNICA LAS AMERICAS;4
201507;050010212601 - CLÍNICA LAS AMERICAS;1
201508;050010212601 - CLÍNICA LAS AMERICAS;1
201509;050010212601 - CLÍNICA LAS AMERICAS;1
201510;050010212601 - CLÍNICA LAS AMERICAS;3
201511;050010212601 - CLÍNICA LAS AMERICAS;1
201512;050010212601 - CLÍNICA LAS AMERICAS;1
201501;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;16
201502;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;15
201503;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;16
201504;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;21
201505;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;19
201506;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;20
201507;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;12
201508;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;10
201509;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;7
201510;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;9
201511;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;13
201512;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;13
201508;050010216302 - CLINICA OFTALMOLOGICA LAURELES S.A SEDE 2;1
201510;050010216302 - CLINICA OFTALMOLOGICA LAURELES S.A SEDE 2;1
201501;050010217201 - CLINICA MEDELLIN S.A;6
201502;050010217201 - CLINICA MEDELLIN S.A;8
201503;050010217201 - CLINICA MEDELLIN S.A;7
201504;050010217201 - CLINICA MEDELLIN S.A;8
201505;050010217201 - CLINICA MEDELLIN S.A;5
201506;050010217201 - CLINICA MEDELLIN S.A;4
201507;050010217201 - CLINICA MEDELLIN S.A;6
201508;050010217201 - CLINICA MEDELLIN S.A;6
201509;050010217201 - CLINICA MEDELLIN S.A;5
201510;050010217201 - CLINICA MEDELLIN S.A;3
201511;050010217201 - CLINICA MEDELLIN S.A;1
201512;050010217201 - CLINICA MEDELLIN S.A;3
201512;0500102175 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;2
201501;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;22
201502;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;17
201503;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;23
201504;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;32
201505;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;22
201506;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;23
201507;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;20
201508;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;12
201509;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;11
201510;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;14
201511;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;18
201512;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;19
201501;050010217601 - SANDRA LILIANA VALENCIA ZULUAGA;1
201502;050010217601 - SANDRA LILIANA VALENCIA ZULUAGA;1
201503;050010217601 - SANDRA LILIANA VALENCIA ZULUAGA;2
201504;050010217601 - SANDRA LILIANA VALENCIA ZULUAGA;2
201506;050010217601 - SANDRA LILIANA VALENCIA ZULUAGA;2
201507;050010217601 - SANDRA LILIANA VALENCIA ZULUAGA;3
201508;050010217601 - SANDRA LILIANA VALENCIA ZULUAGA;4
201509;050010217601 - SANDRA LILIANA VALENCIA ZULUAGA;3
201501;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;10
201502;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;6
201503;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;5
201504;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;5
201505;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;13
201506;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;1
201507;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;4
201508;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;1
201509;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;2
201510;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;1
201511;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;1
201512;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;2
201505;050010217808 - UNIDAD HOSPITALARIA DE CASTILLA JAIME TOBON ARBELAEZ;1
201507;050010217832 - CENTRO DE SALUD VILLA DEL SOCORRO;2
201509;050010217832 - CENTRO DE SALUD VILLA DEL SOCORRO;1
201510;050010217832 - CENTRO DE SALUD VILLA DEL SOCORRO;5
201501;050010218601 - CLINICA COLSANITAS S.A.;1
201503;050010218601 - CLINICA COLSANITAS S.A.;1
201507;050010218601 - CLINICA COLSANITAS S.A.;1
201508;050010218601 - CLINICA COLSANITAS S.A.;1
201501;050010242101 - DEPARTAMENTO DE RADIOLOGIA S.A;1
201504;050010242101 - DEPARTAMENTO DE RADIOLOGIA S.A;3
201505;050010242101 - DEPARTAMENTO DE RADIOLOGIA S.A;2
201507;050010242101 - DEPARTAMENTO DE RADIOLOGIA S.A;1
201508;050010242101 - DEPARTAMENTO DE RADIOLOGIA S.A;3
201509;050010242101 - DEPARTAMENTO DE RADIOLOGIA S.A;1
201511;050010242101 - DEPARTAMENTO DE RADIOLOGIA S.A;2
201502;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;1
201508;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;1
201509;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;1
201512;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;1
201501;050010253501 - JAIME ALBERTO VELASQUEZ ORTEGA;1
201503;050010253501 - JAIME ALBERTO VELASQUEZ ORTEGA;1
201509;050010253501 - JAIME ALBERTO VELASQUEZ ORTEGA;1
201501;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;1
201502;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;1
201503;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;1
201505;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;2
201509;050010256501 - HECTOR ALFREDO JARAMILLO BETANCUR;1
201502;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;1
201503;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;1
201504;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;2
201506;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;1
201508;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;1
201502;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;4
201503;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;5
201504;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;2
201505;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;1
201506;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;1
201507;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;2
201508;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;4
201510;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;1
201511;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;3
201512;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;2
201502;050010329301 - CLINICA DE CIRUGIA AMBULATORIA CONQUISTADORES;1
201505;050010329301 - CLINICA DE CIRUGIA AMBULATORIA CONQUISTADORES;2
201506;050010329301 - CLINICA DE CIRUGIA AMBULATORIA CONQUISTADORES;2
201503;050010344801 - CENTRO DE FAMILIA - UPB;2
201504;050010344801 - CENTRO DE FAMILIA - UPB;1
201505;050010344801 - CENTRO DE FAMILIA - UPB;1
201506;050010344801 - CENTRO DE FAMILIA - UPB;1
201508;050010344801 - CENTRO DE FAMILIA - UPB;1
201511;050010344801 - CENTRO DE FAMILIA - UPB;1
201502;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;1
201503;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;1
201506;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;2
201510;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;1
201511;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;1
201502;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
201503;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;3
201507;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;2
201508;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
201509;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
201511;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
201505;050010361301 - JUAN GUILLERMO ARISTIZABAL VASQUEZ;1
201502;050010379501 - INSTITUTO CARDIOVASCULAR Y DE ESTUDIOS ESPECIALES LAS VEGAS;1
201503;050010379501 - INSTITUTO CARDIOVASCULAR Y DE ESTUDIOS ESPECIALES LAS VEGAS;1
201501;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;4
201502;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;2
201503;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;1
201506;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;2
201508;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;2
201509;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;2
201510;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;1
201511;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;1
201501;050010392301 - CLINICA DE FRACTURAS DE MEDELLÍN LTDA;1
201505;050010392301 - CLINICA DE FRACTURAS DE MEDELLÍN LTDA;1
201509;050010392301 - CLINICA DE FRACTURAS DE MEDELLÍN LTDA;1
201503;050010421001 - CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A;1
201504;050010421001 - CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A;1
201505;050010421001 - CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A;1
201510;050010421001 - CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A;1
201507;050010425902 - IPS SURA ALMACENTRO MEDELLIN;1
201508;050010425902 - IPS SURA ALMACENTRO MEDELLIN;1
201509;050010425902 - IPS SURA ALMACENTRO MEDELLIN;1
201511;050010425902 - IPS SURA ALMACENTRO MEDELLIN;1
201512;050010425902 - IPS SURA ALMACENTRO MEDELLIN;1
201501;050010425912 - IPS SURA MONTERREY MEDELLIN;1
201502;050010425912 - IPS SURA MONTERREY MEDELLIN;1
201505;050010425912 - IPS SURA MONTERREY MEDELLIN;1
201506;050010425912 - IPS SURA MONTERREY MEDELLIN;2
201507;050010425912 - IPS SURA MONTERREY MEDELLIN;1
201508;050010425912 - IPS SURA MONTERREY MEDELLIN;1
201509;050010425912 - IPS SURA MONTERREY MEDELLIN;1
201502;050010425913 - IPS SURA  CORDOBA MEDELLIN;3
201503;050010425913 - IPS SURA  CORDOBA MEDELLIN;1
201504;050010425913 - IPS SURA  CORDOBA MEDELLIN;2
201506;050010425913 - IPS SURA  CORDOBA MEDELLIN;1
201507;050010425913 - IPS SURA  CORDOBA MEDELLIN;2
201508;050010425913 - IPS SURA  CORDOBA MEDELLIN;3
201509;050010425913 - IPS SURA  CORDOBA MEDELLIN;3
201510;050010425913 - IPS SURA  CORDOBA MEDELLIN;3
201512;050010425913 - IPS SURA  CORDOBA MEDELLIN;2
201501;050010425917 - IPS SURA SAMAN MEDELLIN;1
201504;050010425917 - IPS SURA SAMAN MEDELLIN;1
201505;050010425917 - IPS SURA SAMAN MEDELLIN;2
201507;050010425917 - IPS SURA SAMAN MEDELLIN;1
201509;050010425917 - IPS SURA SAMAN MEDELLIN;1
201510;050010425917 - IPS SURA SAMAN MEDELLIN;1
201501;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;2
201502;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;6
201503;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;3
201504;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;3
201505;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;6
201506;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;5
201507;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;6
201508;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;3
201509;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;1
201510;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;5
201511;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;2
201512;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;2
201501;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;4
201502;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;3
201503;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;3
201504;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;3
201505;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;6
201506;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;4
201507;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;3
201508;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;1
201509;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;1
201510;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;2
201502;050010425923 - IPS SURA CENTRO MEDELLIN;1
201503;050010425923 - IPS SURA CENTRO MEDELLIN;1
201505;050010425923 - IPS SURA CENTRO MEDELLIN;3
201506;050010425923 - IPS SURA CENTRO MEDELLIN;2
201507;050010425923 - IPS SURA CENTRO MEDELLIN;2
201509;050010425923 - IPS SURA CENTRO MEDELLIN;1
201510;050010425923 - IPS SURA CENTRO MEDELLIN;1
201512;050010425923 - IPS SURA CENTRO MEDELLIN;1
201501;050010425925 - IPS SURA LOS MOLINOS MEDELLIN;1
201503;050010425925 - IPS SURA LOS MOLINOS MEDELLIN;1
