PeriodoNum;Prestadores_basicos;CantidadPacientes
201703;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;1
201705;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;1
201707;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;2
201709;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;1
201710;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;3
201711;050010209202 - CLINICA EL ROSARIO SEDE EL TESORO;2
201701;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;2
201703;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;1
201704;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;4
201705;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;15
201706;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;10
201707;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;3
201708;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;11
201709;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;1
201710;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;1
201711;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;9
201712;050010210101 - SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA;7
201701;050010210401 - HOSPITAL PABLO TOBON URIBE;11
201702;050010210401 - HOSPITAL PABLO TOBON URIBE;9
201703;050010210401 - HOSPITAL PABLO TOBON URIBE;9
201704;050010210401 - HOSPITAL PABLO TOBON URIBE;18
201705;050010210401 - HOSPITAL PABLO TOBON URIBE;21
201706;050010210401 - HOSPITAL PABLO TOBON URIBE;8
201707;050010210401 - HOSPITAL PABLO TOBON URIBE;12
201708;050010210401 - HOSPITAL PABLO TOBON URIBE;10
201709;050010210401 - HOSPITAL PABLO TOBON URIBE;15
201710;050010210401 - HOSPITAL PABLO TOBON URIBE;14
201711;050010210401 - HOSPITAL PABLO TOBON URIBE;23
201712;050010210401 - HOSPITAL PABLO TOBON URIBE;20
201701;050010211001 - CLINICA CARDIO VID;6
201702;050010211001 - CLINICA CARDIO VID;4
201703;050010211001 - CLINICA CARDIO VID;3
201704;050010211001 - CLINICA CARDIO VID;1
201705;050010211001 - CLINICA CARDIO VID;6
201706;050010211001 - CLINICA CARDIO VID;6
201707;050010211001 - CLINICA CARDIO VID;8
201708;050010211001 - CLINICA CARDIO VID;8
201709;050010211001 - CLINICA CARDIO VID;6
201710;050010211001 - CLINICA CARDIO VID;3
201711;050010211001 - CLINICA CARDIO VID;6
201712;050010211001 - CLINICA CARDIO VID;8
201710;050010211801 - CLINICA OFTALMOLÓGICA DE ANTIOQUIA S.A. CLOFAN S.A.;1
201701;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;2
201702;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;4
201703;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;3
201704;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;2
201705;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;5
201706;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;1
201707;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;4
201708;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;4
201709;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;1
201710;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;4
201711;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;6
201712;050010212001 - INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;2
201701;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;5
201702;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;6
201703;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;8
201704;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;9
201705;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;6
201706;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;5
201707;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;1
201708;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;13
201709;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;5
201710;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;8
201711;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;6
201712;050010212401 - CORPORACIÓN PARA ESTUDIOS EN SALUD CLINICA CES;8
201701;050010212601 - CLÍNICA LAS AMERICAS;3
201702;050010212601 - CLÍNICA LAS AMERICAS;2
201703;050010212601 - CLÍNICA LAS AMERICAS;5
201704;050010212601 - CLÍNICA LAS AMERICAS;6
201705;050010212601 - CLÍNICA LAS AMERICAS;3
201706;050010212601 - CLÍNICA LAS AMERICAS;6
201707;050010212601 - CLÍNICA LAS AMERICAS;5
201708;050010212601 - CLÍNICA LAS AMERICAS;2
201709;050010212601 - CLÍNICA LAS AMERICAS;1
201710;050010212601 - CLÍNICA LAS AMERICAS;6
201711;050010212601 - CLÍNICA LAS AMERICAS;2
201712;050010212601 - CLÍNICA LAS AMERICAS;2
201701;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;12
201702;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;15
201703;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;20
201704;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;21
201705;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;6
201706;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;6
201707;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;7
201708;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;17
201709;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;16
201710;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;13
201711;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;12
201712;050010214401 - HOSPITAL GENERAL DE MEDELLÍN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;11
201701;050010216303 - CLINICA OFTALMOLOGICA LAURELES SA;1
201701;050010217201 - CLINICA MEDELLIN S.A;3
201702;050010217201 - CLINICA MEDELLIN S.A;4
201703;050010217201 - CLINICA MEDELLIN S.A;4
201704;050010217201 - CLINICA MEDELLIN S.A;3
201705;050010217201 - CLINICA MEDELLIN S.A;3
201706;050010217201 - CLINICA MEDELLIN S.A;8
201707;050010217201 - CLINICA MEDELLIN S.A;7
201708;050010217201 - CLINICA MEDELLIN S.A;6
201709;050010217201 - CLINICA MEDELLIN S.A;4
201710;050010217201 - CLINICA MEDELLIN S.A;4
201711;050010217201 - CLINICA MEDELLIN S.A;6
201712;050010217201 - CLINICA MEDELLIN S.A;4
201702;050010217203 - CLINICA MEDELLIN OCCIDENTE;1
201703;050010217203 - CLINICA MEDELLIN OCCIDENTE;1
201704;050010217203 - CLINICA MEDELLIN OCCIDENTE;1
201705;050010217203 - CLINICA MEDELLIN OCCIDENTE;1
201708;050010217203 - CLINICA MEDELLIN OCCIDENTE;1
201709;050010217203 - CLINICA MEDELLIN OCCIDENTE;3
201710;050010217203 - CLINICA MEDELLIN OCCIDENTE;3
201711;050010217203 - CLINICA MEDELLIN OCCIDENTE;3
201712;050010217203 - CLINICA MEDELLIN OCCIDENTE;3
201701;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;11
201702;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;9
201703;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;14
201704;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;18
201705;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;22
201706;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;17
201707;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;9
201708;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;20
201709;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;17
201710;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;15
201711;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;16
201712;050010217501 - FUNDACION HOSPITALARIA SAN VICENTE DE PAUL;17
201701;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;10
201702;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;7
201703;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;4
201704;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;7
201705;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;8
201706;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;6
201707;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;8
201708;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;7
201709;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;7
201710;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;8
201711;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;8
201712;050010217801 - SEDE ADMINISTRATIVA EDIFICIO SACATIN;4
201705;050010217802 - UNIDAD HOSPITALARIA DE BELEN HECTOR ABAD GOMEZ;1
201706;050010217802 - UNIDAD HOSPITALARIA DE BELEN HECTOR ABAD GOMEZ;1
201708;050010217802 - UNIDAD HOSPITALARIA DE BELEN HECTOR ABAD GOMEZ;1
201711;050010217802 - UNIDAD HOSPITALARIA DE BELEN HECTOR ABAD GOMEZ;1
201712;050010217802 - UNIDAD HOSPITALARIA DE BELEN HECTOR ABAD GOMEZ;1
201711;050010217808 - UNIDAD HOSPITALARIA DE CASTILLA JAIME TOBON ARBELAEZ;1
201705;050010217809 - UNIDAD HOSPITALARIA SAN JAVIER JESÚS PELÁEZ BOTERO;1
201708;050010217810 - UNIDAD HOSPITALARIA SAN CRISTOBAL LEONARDO BETANCUR TABORDA;1
201708;050010217811 - UNIDAD HOSPITALARIA SAN ANTONIO DE PRADO DIEGO ECHAVARRIA MISAS;1
201709;050010217811 - UNIDAD HOSPITALARIA SAN ANTONIO DE PRADO DIEGO ECHAVARRIA MISAS;1
201710;050010217811 - UNIDAD HOSPITALARIA SAN ANTONIO DE PRADO DIEGO ECHAVARRIA MISAS;1
201706;050010217857 - UNIDAD HOSPITALARIA SANTA CRUZ VÍCTOR CÁRDENAS JARAMILLO;1
201708;050010217857 - UNIDAD HOSPITALARIA SANTA CRUZ VÍCTOR CÁRDENAS JARAMILLO;1
201712;050010242101 - DEPARTAMENTO DE RADIOLOGIA S.A;1
201702;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;1
201703;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;1
201710;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;1
201711;050010251401 - CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A;1
201702;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;1
201703;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;1
201705;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;1
201706;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;8
201709;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;1
201710;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;2
201712;050010280301 - ADOLFO RAUL CUMPLIDO POSADA;1
201702;050010298901 - CENTRO DE ATENCION OCUPACIONAL - JAIME CANO ALVAREZ;2
201701;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;1
201703;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;2
201705;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;2
201706;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;4
201707;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;6
201708;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;3
201710;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;2
201711;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;1
201712;050010298902 - UNIDAD DE REHABILITACIÓN FUNCIONAL;2
201704;050010344801 - CENTRO DE FAMILIA - UPB;1
201705;050010344801 - CENTRO DE FAMILIA - UPB;1
201709;050010344801 - CENTRO DE FAMILIA - UPB;1
201702;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;1
201704;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;1
201709;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;1
201711;050010344803 - CLINICA UNIVERSITARIA BOLIVARIANA;1
201711;050010345501 - CARLOS ALBERTO RESTREPO RAMIREZ;1
201701;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
201702;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
201703;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
201707;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;4
201708;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
201709;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;1
201710;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;3
201711;050010346801 - ESCANOGRAFÍA NEUROLÓGICA S.A;2
201710;050010379501 - INSTITUTO CARDIOVASCULAR Y DE ESTUDIOS ESPECIALES LAS VEGAS;1
201702;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;2
201703;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;1
201704;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;2
201705;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;3
201706;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;3
201707;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;1
201709;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;3
201710;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;2
201711;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;2
201712;050010383201 - COOPERATIVA MEDICA SOCIAL COOMSOCIAL;1
201708;050010392001 - FRACTURAS Y RAYOS X DE ANTIOQUIA S.A.;1
201711;050010392201 - COOPERATIVA ODONTOLOGICA DE ANTIOQUIA;1
201701;050010396301 - SYNLAB SEDE PRADO;1
201702;050010396301 - SYNLAB SEDE PRADO;1
201704;050010396301 - SYNLAB SEDE PRADO;2
201712;050010396301 - SYNLAB SEDE PRADO;1
201703;050010396901 - LABORATORIO MEDICO ECHAVARRIA SEDE CENTRAL DE PROCESOS;1
201711;050010396901 - LABORATORIO MEDICO ECHAVARRIA SEDE CENTRAL DE PROCESOS;1
201712;050010396901 - LABORATORIO MEDICO ECHAVARRIA SEDE CENTRAL DE PROCESOS;1
201704;050010397801 - SALUD MENTAL INTEGRAL SOCIEDAD POR ACCIONES SIMPLIFICADA;1
201708;050010397801 - SALUD MENTAL INTEGRAL SOCIEDAD POR ACCIONES SIMPLIFICADA;1
201709;050010397801 - SALUD MENTAL INTEGRAL SOCIEDAD POR ACCIONES SIMPLIFICADA;2
201710;050010397801 - SALUD MENTAL INTEGRAL SOCIEDAD POR ACCIONES SIMPLIFICADA;2
201711;050010397801 - SALUD MENTAL INTEGRAL SOCIEDAD POR ACCIONES SIMPLIFICADA;4
201712;050010397801 - SALUD MENTAL INTEGRAL SOCIEDAD POR ACCIONES SIMPLIFICADA;1
201709;050010420901 - COOPERATIVA DE SALUD SAN ESTEBAN;1
201712;050010420901 - COOPERATIVA DE SALUD SAN ESTEBAN;1
201702;050010421001 - CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A;1
201710;050010421001 - CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A;1
201712;050010421001 - CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A;1
201711;050010424601 - AUDIOLOGIA Y VESTIBULOMETRIA S.A.S;1
201702;050010425902 - IPS SURA ALMACENTRO MEDELLIN;1
201703;050010425902 - IPS SURA ALMACENTRO MEDELLIN;2
201705;050010425902 - IPS SURA ALMACENTRO MEDELLIN;1
201706;050010425902 - IPS SURA ALMACENTRO MEDELLIN;2
201707;050010425902 - IPS SURA ALMACENTRO MEDELLIN;1
201708;050010425902 - IPS SURA ALMACENTRO MEDELLIN;1
201709;050010425902 - IPS SURA ALMACENTRO MEDELLIN;1
201710;050010425902 - IPS SURA ALMACENTRO MEDELLIN;2
201712;050010425902 - IPS SURA ALMACENTRO MEDELLIN;3
201702;050010425912 - IPS SURA MONTERREY MEDELLIN;1
201703;050010425912 - IPS SURA MONTERREY MEDELLIN;1
201706;050010425912 - IPS SURA MONTERREY MEDELLIN;3
201707;050010425912 - IPS SURA MONTERREY MEDELLIN;1
201708;050010425912 - IPS SURA MONTERREY MEDELLIN;2
201710;050010425912 - IPS SURA MONTERREY MEDELLIN;2
201712;050010425912 - IPS SURA MONTERREY MEDELLIN;1
201702;050010425913 - IPS SURA  CORDOBA MEDELLIN;2
201703;050010425913 - IPS SURA  CORDOBA MEDELLIN;1
201705;050010425913 - IPS SURA  CORDOBA MEDELLIN;1
201706;050010425913 - IPS SURA  CORDOBA MEDELLIN;2
201707;050010425913 - IPS SURA  CORDOBA MEDELLIN;3
201708;050010425913 - IPS SURA  CORDOBA MEDELLIN;3
201709;050010425913 - IPS SURA  CORDOBA MEDELLIN;4
201710;050010425913 - IPS SURA  CORDOBA MEDELLIN;5
201711;050010425913 - IPS SURA  CORDOBA MEDELLIN;5
201712;050010425913 - IPS SURA  CORDOBA MEDELLIN;1
201702;050010425917 - IPS SURA SAMAN MEDELLIN;1
201703;050010425917 - IPS SURA SAMAN MEDELLIN;1
201707;050010425917 - IPS SURA SAMAN MEDELLIN;1
201708;050010425917 - IPS SURA SAMAN MEDELLIN;1
201710;050010425917 - IPS SURA SAMAN MEDELLIN;1
201711;050010425917 - IPS SURA SAMAN MEDELLIN;1
201701;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;1
201702;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;9
201703;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;3
201704;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;8
201705;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;6
201706;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;7
201707;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;6
201708;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;9
201709;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;7
201710;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;13
201711;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;9
201712;050010425918 - IPS SURA SALUD EN CASA MEDELLIN;13
201709;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;2
201711;050010425919 - IPS SURA  INDUSTRIALES MEDELLIN;1
201702;050010425923 - IPS SURA CENTRO MEDELLIN;2
201703;050010425923 - IPS SURA CENTRO MEDELLIN;2
201705;050010425923 - IPS SURA CENTRO MEDELLIN;1
201707;050010425923 - IPS SURA CENTRO MEDELLIN;4
201708;050010425923 - IPS SURA CENTRO MEDELLIN;1
201709;050010425923 - IPS SURA CENTRO MEDELLIN;3
201710;050010425923 - IPS SURA CENTRO MEDELLIN;2
201711;050010425923 - IPS SURA CENTRO MEDELLIN;2
201712;050010425923 - IPS SURA CENTRO MEDELLIN;3
201702;050010425925 - IPS SURA LOS MOLINOS MEDELLIN;4
201703;050010425925 - IPS SURA LOS MOLINOS MEDELLIN;2
201704;050010425925 - IPS SURA LOS MOLINOS MEDELLIN;3
201705;050010425925 - IPS SURA LOS MOLINOS MEDELLIN;3
201706;050010425925 - IPS SURA LOS MOLINOS MEDELLIN;4
201707;050010425925 - IPS SURA LOS MOLINOS MEDELLIN;3
201708;050010425925 - IPS SURA LOS MOLINOS MEDELLIN;8
201709;050010425925 - IPS SURA LOS MOLINOS MEDELLIN;1
201710;050010425925 - IPS SURA LOS MOLINOS MEDELLIN;3
201711;050010425925 - IPS SURA LOS MOLINOS MEDELLIN;7
201712;050010425925 - IPS SURA LOS MOLINOS MEDELLIN;7
201706;050010425927 - IPS SALUD SURA SAO PAULO MEDELLIN;1
201702;050010425930 - IPS SURA LAS VEGAS MEDELLIN;1
201703;050010425930 - IPS SURA LAS VEGAS MEDELLIN;1
201705;050010425930 - IPS SURA LAS VEGAS MEDELLIN;1
201709;050010425930 - IPS SURA LAS VEGAS MEDELLIN;1
201703;050010425934 - IPS SURA CENTRAL DE ESPECIALISTAS CLINICA MEDELLIN;1
201709;050010425934 - IPS SURA CENTRAL DE ESPECIALISTAS CLINICA MEDELLIN;1
201703;050010425936 - IPS SURA SAN DIEGO;2
201704;050010425936 - IPS SURA SAN DIEGO;1
201708;050010425936 - IPS SURA SAN DIEGO;1
