PeriodoNum;Administradora;CantidadPacientes
201606;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;2
201607;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;3
201608;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;4
201610;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;2
201611;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;5
201612;13-26 - MAPFRE SEGUROS GENERALES DE COLOMBIA S.A;1
201603;13-27 - ASEG SEGUROS COMERCIALES BOLÍVAR S.A.;1
201602;13-29 - SEGUROS DEL ESTADO S.A.;2
201603;13-29 - SEGUROS DEL ESTADO S.A.;1
201604;13-29 - SEGUROS DEL ESTADO S.A.;1
201606;13-29 - SEGUROS DEL ESTADO S.A.;1
201607;13-29 - SEGUROS DEL ESTADO S.A.;1
201611;13-29 - SEGUROS DEL ESTADO S.A.;4
201612;13-29 - SEGUROS DEL ESTADO S.A.;8
201603;13-33 - LIBERTY SEGUROS S.A.;1
201605;13-33 - LIBERTY SEGUROS S.A.;1
201606;13-33 - LIBERTY SEGUROS S.A.;1
201611;13-33 - LIBERTY SEGUROS S.A.;1
201603;13-44 - CARDIF COLOMBIA SEGUROS GENERALES S.A.;1
201608;13-44 - CARDIF COLOMBIA SEGUROS GENERALES S.A.;3
201609;13-44 - CARDIF COLOMBIA SEGUROS GENERALES S.A.;1
201610;13-44 - CARDIF COLOMBIA SEGUROS GENERALES S.A.;2
201601;13-6 - SEGUROS COLPATRIA S.A.;1
201603;13-6 - SEGUROS COLPATRIA S.A.;1
201604;13-6 - SEGUROS COLPATRIA S.A.;1
201606;13-6 - SEGUROS COLPATRIA S.A.;3
201607;13-6 - SEGUROS COLPATRIA S.A.;1
201608;13-6 - SEGUROS COLPATRIA S.A.;1
201609;13-6 - SEGUROS COLPATRIA S.A.;1
201610;13-6 - SEGUROS COLPATRIA S.A.;2
201602;13-9 - CENTRAL DE SEGUROS;1
201603;13-9 - CENTRAL DE SEGUROS;1
201604;13-9 - CENTRAL DE SEGUROS;1
201605;13-9 - CENTRAL DE SEGUROS;1
201606;13-9 - CENTRAL DE SEGUROS;2
201607;13-9 - CENTRAL DE SEGUROS;1
201609;13-9 - CENTRAL DE SEGUROS;5
201610;13-9 - CENTRAL DE SEGUROS;2
201612;13-9 - CENTRAL DE SEGUROS;3
201601;14-1 - COLSEGUROS;2
201602;14-1 - COLSEGUROS;3
201603;14-1 - COLSEGUROS;1
201605;14-1 - COLSEGUROS;1
201606;14-1 - COLSEGUROS;3
201607;14-1 - COLSEGUROS;3
201609;14-1 - COLSEGUROS;3
201610;14-1 - COLSEGUROS;1
201611;14-1 - COLSEGUROS;1
201612;14-10 - GENERALI COLOMBIA VIDA COMPAÑIA DE SEGUR;1
201604;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;1
201607;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;1
201611;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;2
201608;14-17 - VIDA ALFA S.A.;1
201603;14-18 - LIBERTY;1
201611;14-18 - LIBERTY;1
201605;14-23 - POSITIVA;1
201606;14-23 - POSITIVA;1
201607;14-23 - POSITIVA;1
201608;14-23 - POSITIVA;1
201609;14-23 - POSITIVA;1
201610;14-23 - POSITIVA;1
201611;14-23 - POSITIVA;2
201612;14-23 - POSITIVA;1
201602;14-28 - SURAMERICANA;2
201609;14-28 - SURAMERICANA;1
201611;14-28 - SURAMERICANA;3
201603;14-29 - LA EQUIDAD;1
201612;14-29 - LA EQUIDAD;1
201601;14-30 - MAPFRE;1
201602;14-30 - MAPFRE;1
201608;14-30 - MAPFRE;1
201604;14-4 - COLPATRIA;1
201608;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;1
201609;15000 - DIRECCION DEPARTAMENTAL DE SALUD DE BOYA;1
201604;15-1 - LA EQUIDAD SEGUROS GENERALES ORGANISMO C;2
201610;15-1 - LA EQUIDAD SEGUROS GENERALES ORGANISMO C;1
201611;15-1 - LA EQUIDAD SEGUROS GENERALES ORGANISMO C;3
201612;15-1 - LA EQUIDAD SEGUROS GENERALES ORGANISMO C;1
201601;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;1
201602;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;1
201603;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;3
201604;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;2
201605;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;2
201608;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;1
201609;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;1
201610;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;3
201603;18000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAQU;1
201606;18000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAQU;1
201607;18000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAQU;1
201608;18000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAQU;2
201609;18000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAQU;1
201601;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201603;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201604;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;3
201605;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;2
201606;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201608;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201609;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201612;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201601;20000 - DIRECCION DEPARTAMENTAL DE SALUD DE CESA;1
201603;20000 - DIRECCION DEPARTAMENTAL DE SALUD DE CESA;1
201604;20000 - DIRECCION DEPARTAMENTAL DE SALUD DE CESA;2
201608;20000 - DIRECCION DEPARTAMENTAL DE SALUD DE CESA;1
201602;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;1
201603;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;2
201604;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;1
201605;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;2
201606;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;1
201607;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;2
201608;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;3
201609;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;1
201610;41000 - DIRECCION DEPARTAMENTAL DE SALUD DE HUIL;2
201601;47000 - DIRECCION DEPARTAMENTAL DE SALUD DE MAGD;1
201601;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;5
201602;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;3
201603;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;2
201604;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;1
201605;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;4
201606;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;3
201607;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;2
201608;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;1
201612;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;2
201601;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;1
201602;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;1
201603;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;2
201604;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;2
201605;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;3
201606;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;4
201607;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;4
201608;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;2
201610;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;1
201611;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;3
201612;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;1
201601;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;3
201602;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;1
201604;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;1
201605;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;2
201606;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;1
201601;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;1
201606;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;2
201607;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;1
201610;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;1
201611;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;2
201607;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;1
201611;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;1
201601;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;3
201602;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;1
201603;86000 - DIRECCION DEPARTAMENTAL DE SALUD DE PUTU;1
201608;86000 - DIRECCION DEPARTAMENTAL DE SALUD DE PUTU;1
201609;86000 - DIRECCION DEPARTAMENTAL DE SALUD DE PUTU;1
201610;86000 - DIRECCION DEPARTAMENTAL DE SALUD DE PUTU;1
201609;95000 - DIRECCION DEPARTAMENTAL DE SALUD DE GUAV;1
201608;99000 - SECRETARIA SECCIONAL DE SALUD DEL VICHAD;1
201609;99000 - SECRETARIA SECCIONAL DE SALUD DEL VICHAD;1
201607;CCF007 - COMFAMILIAR CARTAGENA;1
201611;CCF007 - COMFAMILIAR CARTAGENA;1
201601;CCF015 - COMFACOR;22
201602;CCF015 - COMFACOR;29
201603;CCF015 - COMFACOR;54
201604;CCF015 - COMFACOR;87
201605;CCF015 - COMFACOR;18
201606;CCF015 - COMFACOR;17
201607;CCF015 - COMFACOR;15
201608;CCF015 - COMFACOR;16
201609;CCF015 - COMFACOR;13
201610;CCF015 - COMFACOR;13
201611;CCF015 - COMFACOR;13
201612;CCF015 - COMFACOR;19
201601;CCF023 - COMFAGUAJIRA;1
201602;CCF023 - COMFAGUAJIRA;1
201603;CCF023 - COMFAGUAJIRA;3
201604;CCF023 - COMFAGUAJIRA;2
201605;CCF023 - COMFAGUAJIRA;4
201606;CCF023 - COMFAGUAJIRA;7
201607;CCF023 - COMFAGUAJIRA;6
201601;CCF024 - COMFAMILIAR HUILA;12
201602;CCF024 - COMFAMILIAR HUILA;19
201603;CCF024 - COMFAMILIAR HUILA;34
201604;CCF024 - COMFAMILIAR HUILA;28
201605;CCF024 - COMFAMILIAR HUILA;28
201606;CCF024 - COMFAMILIAR HUILA;20
201607;CCF024 - COMFAMILIAR HUILA;26
201608;CCF024 - COMFAMILIAR HUILA;26
201609;CCF024 - COMFAMILIAR HUILA;37
201610;CCF024 - COMFAMILIAR HUILA;28
201611;CCF024 - COMFAMILIAR HUILA;39
201612;CCF024 - COMFAMILIAR HUILA;20
201608;CCF027 - COMFAMILIAR NARIÑO;1
201609;CCF027 - COMFAMILIAR NARIÑO;17
201601;CCF053 - COMFACUNDI;10
201602;CCF053 - COMFACUNDI;6
201603;CCF053 - COMFACUNDI;6
201604;CCF053 - COMFACUNDI;11
201605;CCF053 - COMFACUNDI;4
201606;CCF053 - COMFACUNDI;7
201607;CCF053 - COMFACUNDI;5
201608;CCF053 - COMFACUNDI;7
201609;CCF053 - COMFACUNDI;7
201610;CCF053 - COMFACUNDI;6
201611;CCF053 - COMFACUNDI;7
201612;CCF053 - COMFACUNDI;10
201601;CCF102 - COMFACHOCO;3
201602;CCF102 - COMFACHOCO;2
201603;CCF102 - COMFACHOCO;2
201606;CCF102 - COMFACHOCO;2
201608;CCF102 - COMFACHOCO;2
201609;CCF102 - COMFACHOCO;2
201610;CCF102 - COMFACHOCO;2
201611;CCF102 - COMFACHOCO;5
201612;CCF102 - COMFACHOCO;7
201601;EAS016 - EPM;1
201602;EAS016 - EPM;1
201603;EAS016 - EPM;1
201604;EAS016 - EPM;1
201605;EAS016 - EPM;2
201606;EAS016 - EPM;1
201607;EAS016 - EPM;1
201609;EAS016 - EPM;1
201610;EAS016 - EPM;2
201611;EAS016 - EPM;1
201612;EAS016 - EPM;2
201603;EAS027 - FERROCARRILES NALES;1
201606;EAS027 - FERROCARRILES NALES;1
201607;EAS027 - FERROCARRILES NALES;4
201608;EAS027 - FERROCARRILES NALES;1
201609;EAS027 - FERROCARRILES NALES;2
201601;EMP002 - EMP CAFESALUD;4
201602;EMP002 - EMP CAFESALUD;4
201603;EMP002 - EMP CAFESALUD;3
201604;EMP002 - EMP CAFESALUD;1
201605;EMP002 - EMP CAFESALUD;1
201606;EMP002 - EMP CAFESALUD;1
201607;EMP002 - EMP CAFESALUD;1
201609;EMP002 - EMP CAFESALUD;2
201610;EMP002 - EMP CAFESALUD;4
201611;EMP002 - EMP CAFESALUD;4
201612;EMP002 - EMP CAFESALUD;4
201602;EMP015 - EMP MEDISANITAS S. A.;1
201601;EMP017 - EMP COLMENA S.A;35
201602;EMP017 - EMP COLMENA S.A;31
201603;EMP017 - EMP COLMENA S.A;34
201604;EMP017 - EMP COLMENA S.A;31
201605;EMP017 - EMP COLMENA S.A;29
201606;EMP017 - EMP COLMENA S.A;31
201607;EMP017 - EMP COLMENA S.A;33
201608;EMP017 - EMP COLMENA S.A;43
201609;EMP017 - EMP COLMENA S.A;45
201610;EMP017 - EMP COLMENA S.A;32
201611;EMP017 - EMP COLMENA S.A;25
201612;EMP017 - EMP COLMENA S.A;26
201602;EMP021 - EMP SUSALUD SA;2
201601;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;8
201602;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;8
201603;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;6
201604;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;7
201605;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;1
201606;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;7
201607;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;3
201608;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;8
201609;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;8
201610;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;2
201611;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;4
201612;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;6
201601;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201602;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;2
201604;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201605;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201606;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201601;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;4
201602;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;6
201603;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;9
201604;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;3
201605;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;5
201606;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;5
201607;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;4
201611;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
201612;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
201601;EPS001 - ALIANSALUD;5
201602;EPS001 - ALIANSALUD;8
201603;EPS001 - ALIANSALUD;9
201604;EPS001 - ALIANSALUD;4
201605;EPS001 - ALIANSALUD;4
201606;EPS001 - ALIANSALUD;7
201607;EPS001 - ALIANSALUD;7
201608;EPS001 - ALIANSALUD;7
201609;EPS001 - ALIANSALUD;8
201610;EPS001 - ALIANSALUD;4
201611;EPS001 - ALIANSALUD;7
201601;EPS002 - SALUD TOTAL;102
201602;EPS002 - SALUD TOTAL;83
201603;EPS002 - SALUD TOTAL;91
201604;EPS002 - SALUD TOTAL;101
201605;EPS002 - SALUD TOTAL;121
201606;EPS002 - SALUD TOTAL;112
201607;EPS002 - SALUD TOTAL;85
201608;EPS002 - SALUD TOTAL;93
201609;EPS002 - SALUD TOTAL;99
201610;EPS002 - SALUD TOTAL;102
201611;EPS002 - SALUD TOTAL;78
201612;EPS002 - SALUD TOTAL;93
201601;EPS003 - CAFESALUD;167
201602;EPS003 - CAFESALUD;114
201603;EPS003 - CAFESALUD;104
201604;EPS003 - CAFESALUD;124
201605;EPS003 - CAFESALUD;53
201606;EPS003 - CAFESALUD;54
201601;EPS005 - SANITAS;18
201602;EPS005 - SANITAS;10
201603;EPS005 - SANITAS;3
201604;EPS005 - SANITAS;3
201608;EPS005 - SANITAS;1
201610;EPS005 - SANITAS;1
201611;EPS005 - SANITAS;1
201612;EPS005 - SANITAS;3
201601;EPS008 - COMPENSAR;2
201602;EPS008 - COMPENSAR;3
201603;EPS008 - COMPENSAR;2
201604;EPS008 - COMPENSAR;6
201605;EPS008 - COMPENSAR;4
201606;EPS008 - COMPENSAR;15
201607;EPS008 - COMPENSAR;7
201608;EPS008 - COMPENSAR;7
201609;EPS008 - COMPENSAR;27
201610;EPS008 - COMPENSAR;40
201611;EPS008 - COMPENSAR;34
201612;EPS008 - COMPENSAR;41
201601;EPS010 - EPS SURA;31
201602;EPS010 - EPS SURA;65
201603;EPS010 - EPS SURA;113
201604;EPS010 - EPS SURA;113
201605;EPS010 - EPS SURA;113
201606;EPS010 - EPS SURA;131
201607;EPS010 - EPS SURA;136
201608;EPS010 - EPS SURA;119
201609;EPS010 - EPS SURA;128
201610;EPS010 - EPS SURA;136
201611;EPS010 - EPS SURA;124
201612;EPS010 - EPS SURA;146
201601;EPS012 - COMFENALCO VALLE;2
201602;EPS012 - COMFENALCO VALLE;1
201603;EPS012 - COMFENALCO VALLE;1
201604;EPS012 - COMFENALCO VALLE;1
201605;EPS012 - COMFENALCO VALLE;1
201608;EPS012 - COMFENALCO VALLE;2
201610;EPS012 - COMFENALCO VALLE;4
201611;EPS012 - COMFENALCO VALLE;4
201612;EPS012 - COMFENALCO VALLE;1
201601;EPS016 - COOMEVA;137
201602;EPS016 - COOMEVA;145
201603;EPS016 - COOMEVA;59
201604;EPS016 - COOMEVA;120
201605;EPS016 - COOMEVA;97
201606;EPS016 - COOMEVA;45
201607;EPS016 - COOMEVA;111
201608;EPS016 - COOMEVA;148
201609;EPS016 - COOMEVA;144
201610;EPS016 - COOMEVA;125
201611;EPS016 - COOMEVA;138
201612;EPS016 - COOMEVA;134
201601;EPS017 - FAMISANAR;119
201602;EPS017 - FAMISANAR;139
201603;EPS017 - FAMISANAR;142
201604;EPS017 - FAMISANAR;146
201605;EPS017 - FAMISANAR;166
201606;EPS017 - FAMISANAR;147
201607;EPS017 - FAMISANAR;119
201608;EPS017 - FAMISANAR;159
201609;EPS017 - FAMISANAR;128
201610;EPS017 - FAMISANAR;136
201611;EPS017 - FAMISANAR;107
201612;EPS017 - FAMISANAR;133
201601;EPS018 - SOS;31
201602;EPS018 - SOS;19
201603;EPS018 - SOS;9
201604;EPS018 - SOS;20
201605;EPS018 - SOS;9
201606;EPS018 - SOS;12
201607;EPS018 - SOS;16
201608;EPS018 - SOS;13
201609;EPS018 - SOS;19
201610;EPS018 - SOS;9
201611;EPS018 - SOS;8
201612;EPS018 - SOS;22
201601;EPS022 - CONVIDA;57
201602;EPS022 - CONVIDA;52
201603;EPS022 - CONVIDA;43
201604;EPS022 - CONVIDA;59
201605;EPS022 - CONVIDA;42
201606;EPS022 - CONVIDA;37
201607;EPS022 - CONVIDA;34
201608;EPS022 - CONVIDA;49
201609;EPS022 - CONVIDA;33
201610;EPS022 - CONVIDA;42
201611;EPS022 - CONVIDA;47
201612;EPS022 - CONVIDA;32
201601;EPS023 - CRUZ BLANCA;8
201602;EPS023 - CRUZ BLANCA;15
201603;EPS023 - CRUZ BLANCA;10
201604;EPS023 - CRUZ BLANCA;23
201605;EPS023 - CRUZ BLANCA;34
201606;EPS023 - CRUZ BLANCA;14
201607;EPS023 - CRUZ BLANCA;22
201608;EPS023 - CRUZ BLANCA;23
201609;EPS023 - CRUZ BLANCA;19
201610;EPS023 - CRUZ BLANCA;17
201611;EPS023 - CRUZ BLANCA;24
201612;EPS023 - CRUZ BLANCA;4
201601;EPS025 - CAPRESOCA;3
201602;EPS025 - CAPRESOCA;9
201603;EPS025 - CAPRESOCA;13
201604;EPS025 - CAPRESOCA;14
201605;EPS025 - CAPRESOCA;10
201606;EPS025 - CAPRESOCA;13
201607;EPS025 - CAPRESOCA;14
201608;EPS025 - CAPRESOCA;11
201609;EPS025 - CAPRESOCA;10
201610;EPS025 - CAPRESOCA;11
201611;EPS025 - CAPRESOCA;8
201612;EPS025 - CAPRESOCA;7
201601;EPS033 - SALUDVIDA;2
201602;EPS033 - SALUDVIDA;7
201603;EPS033 - SALUDVIDA;11
201604;EPS033 - SALUDVIDA;25
201605;EPS033 - SALUDVIDA;24
201606;EPS033 - SALUDVIDA;19
201607;EPS033 - SALUDVIDA;29
201608;EPS033 - SALUDVIDA;25
201609;EPS033 - SALUDVIDA;23
201610;EPS033 - SALUDVIDA;18
201611;EPS033 - SALUDVIDA;1
201612;EPS033 - SALUDVIDA;18
201601;EPS037 - NUEVA EPS;222
201602;EPS037 - NUEVA EPS;143
201603;EPS037 - NUEVA EPS;108
201604;EPS037 - NUEVA EPS;265
201605;EPS037 - NUEVA EPS;130
201606;EPS037 - NUEVA EPS;11
201607;EPS037 - NUEVA EPS;35
201608;EPS037 - NUEVA EPS;136
201609;EPS037 - NUEVA EPS;185
201610;EPS037 - NUEVA EPS;126
201611;EPS037 - NUEVA EPS;110
201612;EPS037 - NUEVA EPS;36
201601;EPSI02 - MANEXKA;5
201602;EPSI02 - MANEXKA;5
201603;EPSI02 - MANEXKA;7
201604;EPSI02 - MANEXKA;7
201605;EPSI02 - MANEXKA;9
201606;EPSI02 - MANEXKA;1
201607;EPSI02 - MANEXKA;2
201608;EPSI02 - MANEXKA;6
201609;EPSI02 - MANEXKA;6
201610;EPSI02 - MANEXKA;8
201611;EPSI02 - MANEXKA;8
201612;EPSI02 - MANEXKA;6
201601;EPSI04 - ANASWAYUU;1
201602;EPSI04 - ANASWAYUU;1
201603;EPSI04 - ANASWAYUU;2
201604;EPSI04 - ANASWAYUU;2
201605;EPSI04 - ANASWAYUU;1
201606;EPSI04 - ANASWAYUU;2
