PeriodoNum;Administradora;CantidadPacientes
201811;11001 - DIRECCIÓN DISTRITAL DE SALUD DE BOGOTÁ;13
201812;11001 - DIRECCIÓN DISTRITAL DE SALUD DE BOGOTÁ;12
201811;13000 - DIRECCIÓN DEPARTAMENTAL DE SALUD DE BOLÍ;1
201805;13-1 - COLSEGUROS S. A.;1
201811;13-17 - ASEG COMPAÑÍA MUNDIAL DE SEGUROS S.A.;2
201812;13-17 - ASEG COMPAÑÍA MUNDIAL DE SEGUROS S.A.;2
201801;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;2
201802;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;1
201803;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;3
201804;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;1
201805;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;4
201807;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;3
201809;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;2
201810;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;4
201811;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;2
201812;13-18 - ASEG COMPAÑÍA SURAMERICANA DE SEGUROS S.;1
201801;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;4
201802;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;4
201803;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;2
201804;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;1
201806;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;7
201808;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;2
201809;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;1
201810;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;4
201812;13-24 - LA PREVISORA S.A. COMPAÑIA DE SEGUROS;1
201805;13-26 - MAPFRE SEGUROS GENERALES DE COLOMBIA S.A;1
201801;13-27 - ASEG SEGUROS COMERCIALES BOLÍVAR S.A.;1
201802;13-27 - ASEG SEGUROS COMERCIALES BOLÍVAR S.A.;1
201803;13-27 - ASEG SEGUROS COMERCIALES BOLÍVAR S.A.;1
201805;13-27 - ASEG SEGUROS COMERCIALES BOLÍVAR S.A.;1
201806;13-27 - ASEG SEGUROS COMERCIALES BOLÍVAR S.A.;1
201801;13-29 - SEGUROS DEL ESTADO S.A.;6
201802;13-29 - SEGUROS DEL ESTADO S.A.;4
201803;13-29 - SEGUROS DEL ESTADO S.A.;11
201804;13-29 - SEGUROS DEL ESTADO S.A.;6
201805;13-29 - SEGUROS DEL ESTADO S.A.;2
201806;13-29 - SEGUROS DEL ESTADO S.A.;4
201807;13-29 - SEGUROS DEL ESTADO S.A.;3
201808;13-29 - SEGUROS DEL ESTADO S.A.;3
201809;13-29 - SEGUROS DEL ESTADO S.A.;2
201810;13-29 - SEGUROS DEL ESTADO S.A.;2
201811;13-29 - SEGUROS DEL ESTADO S.A.;8
201812;13-29 - SEGUROS DEL ESTADO S.A.;3
201801;13-6 - SEGUROS COLPATRIA S.A.;4
201810;13-6 - SEGUROS COLPATRIA S.A.;3
201801;13-9 - CENTRAL DE SEGUROS;4
201806;13-9 - CENTRAL DE SEGUROS;2
201807;13-9 - CENTRAL DE SEGUROS;1
201808;13-9 - CENTRAL DE SEGUROS;1
201809;13-9 - CENTRAL DE SEGUROS;1
201801;14-1 - COLSEGUROS;1
201802;14-1 - COLSEGUROS;1
201803;14-1 - COLSEGUROS;1
201804;14-1 - COLSEGUROS;3
201805;14-1 - COLSEGUROS;3
201806;14-1 - COLSEGUROS;4
201807;14-1 - COLSEGUROS;2
201808;14-1 - COLSEGUROS;6
201809;14-1 - COLSEGUROS;5
201810;14-1 - COLSEGUROS;5
201811;14-1 - COLSEGUROS;6
201805;14-10 - GENERALI COLOMBIA VIDA COMPAÑIA DE SEGUR;1
201807;14-10 - GENERALI COLOMBIA VIDA COMPAÑIA DE SEGUR;1
201810;14-10 - GENERALI COLOMBIA VIDA COMPAÑIA DE SEGUR;1
201801;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;3
201802;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;1
201803;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;14
201804;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;17
201805;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;6
201806;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;6
201807;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;7
201808;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;1
201809;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;7
201810;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;11
201811;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;3
201812;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;7
201802;14-23 - POSITIVA;3
201803;14-23 - POSITIVA;1
201805;14-23 - POSITIVA;1
201807;14-23 - POSITIVA;2
201810;14-23 - POSITIVA;1
201801;14-28 - SURAMERICANA;1
201804;14-28 - SURAMERICANA;2
201805;14-28 - SURAMERICANA;1
201808;14-28 - SURAMERICANA;1
201803;14-29 - LA EQUIDAD;1
201806;14-30 - MAPFRE;2
201807;14-30 - MAPFRE;1
201808;14-30 - MAPFRE;1
201809;14-30 - MAPFRE;2
201810;14-30 - MAPFRE;2
201802;14-4 - COLPATRIA;1
201803;14-4 - COLPATRIA;1
201804;14-4 - COLPATRIA;1
201802;15-1 - LA EQUIDAD SEGUROS GENERALES ORGANISMO C;1
201803;15-1 - LA EQUIDAD SEGUROS GENERALES ORGANISMO C;3
201806;15-1 - LA EQUIDAD SEGUROS GENERALES ORGANISMO C;1
201809;15-1 - LA EQUIDAD SEGUROS GENERALES ORGANISMO C;1
201811;15-1 - LA EQUIDAD SEGUROS GENERALES ORGANISMO C;1
201812;15-1 - LA EQUIDAD SEGUROS GENERALES ORGANISMO C;2
201802;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;1
201803;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;1
201804;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;1
201805;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;3
201806;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;2
201808;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;3
201809;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;1
201811;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;2
201812;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;1
201801;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;4
201804;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;2
201805;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;4
201806;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201809;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;2
201810;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201811;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;2
201812;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
201807;20000 - DIRECCION DEPARTAMENTAL DE SALUD DE CESA;3
201808;20000 - DIRECCION DEPARTAMENTAL DE SALUD DE CESA;2
201809;20000 - DIRECCION DEPARTAMENTAL DE SALUD DE CESA;1
201811;20000 - DIRECCION DEPARTAMENTAL DE SALUD DE CESA;1
201801;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;2
201806;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;1
201808;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;1
201810;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;1
201801;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;1
201803;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;2
201812;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;1
201801;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;5
201802;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;4
201803;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;5
201804;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;6
201805;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;9
201806;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;10
201807;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;5
201808;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;3
201809;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;12
201810;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;9
201811;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;7
201812;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;5
201801;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;1
201802;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;1
201803;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;2
201804;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;4
201805;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;5
201806;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;1
201807;63000 - DIRECCION DEPARTAMENTAL DE SALUD DE QUIN;1
201801;63001 - DIRECCION MUNICIPAL DE SALUD DE ARMENIA;1
201804;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
201806;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
201810;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
201812;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
201801;66075 - DIRECCION MUNICIPAL DE SALUD DE BALBOA;1
201801;66170 - DIRECCION MUNICIPAL DE SALUD DE DOS QUEB;1
201811;66170 - DIRECCION MUNICIPAL DE SALUD DE DOS QUEB;1
201803;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;1
201805;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;1
201808;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;1
201810;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;1
201811;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;1
201812;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;1
201812;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;2
201801;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;1
201802;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;5
201803;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;4
201804;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;10
201805;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;7
201806;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;1
201807;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;4
201808;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;9
201809;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;5
201811;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;2
201812;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;1
201802;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;1
201807;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;1
201808;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;1
201801;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;1
201803;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;1
201808;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;1
201810;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;1
201812;85000 - DIRECCION DEPARTAMENTAL DE SALUD DE CASA;1
201808;86000 - DIRECCION DEPARTAMENTAL DE SALUD DE PUTU;1
201812;86000 - DIRECCION DEPARTAMENTAL DE SALUD DE PUTU;1
201801;CCF015 - COMFACOR;20
201802;CCF015 - COMFACOR;13
201803;CCF015 - COMFACOR;13
201804;CCF015 - COMFACOR;19
201805;CCF015 - COMFACOR;22
201806;CCF015 - COMFACOR;14
201807;CCF015 - COMFACOR;21
201808;CCF015 - COMFACOR;13
201809;CCF015 - COMFACOR;16
201810;CCF015 - COMFACOR;16
201811;CCF015 - COMFACOR;26
201812;CCF015 - COMFACOR;30
201801;CCF023 - COMFAGUAJIRA;5
201802;CCF023 - COMFAGUAJIRA;7
201803;CCF023 - COMFAGUAJIRA;10
201804;CCF023 - COMFAGUAJIRA;7
201805;CCF023 - COMFAGUAJIRA;5
201806;CCF023 - COMFAGUAJIRA;4
201807;CCF023 - COMFAGUAJIRA;3
201808;CCF023 - COMFAGUAJIRA;4
201809;CCF023 - COMFAGUAJIRA;5
201810;CCF023 - COMFAGUAJIRA;2
201811;CCF023 - COMFAGUAJIRA;7
201812;CCF023 - COMFAGUAJIRA;8
201801;CCF024 - COMFAMILIAR HUILA;40
201802;CCF024 - COMFAMILIAR HUILA;43
201803;CCF024 - COMFAMILIAR HUILA;43
201804;CCF024 - COMFAMILIAR HUILA;8
201805;CCF024 - COMFAMILIAR HUILA;44
201806;CCF024 - COMFAMILIAR HUILA;35
201807;CCF024 - COMFAMILIAR HUILA;9
201808;CCF024 - COMFAMILIAR HUILA;34
201809;CCF024 - COMFAMILIAR HUILA;37
201810;CCF024 - COMFAMILIAR HUILA;29
201811;CCF024 - COMFAMILIAR HUILA;51
201812;CCF024 - COMFAMILIAR HUILA;43
201801;CCF027 - COMFAMILIAR NARIÑO;19
201802;CCF027 - COMFAMILIAR NARIÑO;18
201803;CCF027 - COMFAMILIAR NARIÑO;15
201804;CCF027 - COMFAMILIAR NARIÑO;26
201805;CCF027 - COMFAMILIAR NARIÑO;24
201806;CCF027 - COMFAMILIAR NARIÑO;21
201807;CCF027 - COMFAMILIAR NARIÑO;20
201808;CCF027 - COMFAMILIAR NARIÑO;14
201809;CCF027 - COMFAMILIAR NARIÑO;5
201810;CCF027 - COMFAMILIAR NARIÑO;10
201811;CCF027 - COMFAMILIAR NARIÑO;26
201812;CCF027 - COMFAMILIAR NARIÑO;17
201801;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;4
201802;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;6
201803;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;4
201804;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;4
201805;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;9
201806;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;10
201807;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;6
201808;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;4
201809;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;2
201811;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;11
201812;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;10
201801;CCF053 - COMFACUNDI;8
201802;CCF053 - COMFACUNDI;6
201803;CCF053 - COMFACUNDI;11
201804;CCF053 - COMFACUNDI;10
201805;CCF053 - COMFACUNDI;11
201806;CCF053 - COMFACUNDI;13
201807;CCF053 - COMFACUNDI;2
201808;CCF053 - COMFACUNDI;4
201809;CCF053 - COMFACUNDI;7
201810;CCF053 - COMFACUNDI;6
201811;CCF053 - COMFACUNDI;3
201812;CCF053 - COMFACUNDI;10
201801;CCF102 - COMFACHOCO;2
201802;CCF102 - COMFACHOCO;4
201803;CCF102 - COMFACHOCO;4
201804;CCF102 - COMFACHOCO;2
201805;CCF102 - COMFACHOCO;3
201806;CCF102 - COMFACHOCO;6
201807;CCF102 - COMFACHOCO;4
201808;CCF102 - COMFACHOCO;2
201809;CCF102 - COMFACHOCO;3
201810;CCF102 - COMFACHOCO;7
201811;CCF102 - COMFACHOCO;10
201812;CCF102 - COMFACHOCO;8
201806;"CCFC27 - COMFAMILIAR NARI&#209;O EPS -CCF";1
201809;"CCFC27 - COMFAMILIAR NARI&#209;O EPS -CCF";1
201810;"CCFC27 - COMFAMILIAR NARI&#209;O EPS -CCF";1
201811;"CCFC27 - COMFAMILIAR NARI&#209;O EPS -CCF";1
201812;"CCFC27 - COMFAMILIAR NARI&#209;O EPS -CCF";1
201801;EAS016 - EPM;2
201802;EAS016 - EPM;4
201803;EAS016 - EPM;5
201804;EAS016 - EPM;5
201805;EAS016 - EPM;3
201806;EAS016 - EPM;4
201807;EAS016 - EPM;1
201808;EAS016 - EPM;3
201811;EAS016 - EPM;4
201812;EAS016 - EPM;2
201801;EAS027 - FERROCARRILES NALES;7
201802;EAS027 - FERROCARRILES NALES;11
201803;EAS027 - FERROCARRILES NALES;5
201804;EAS027 - FERROCARRILES NALES;9
201805;EAS027 - FERROCARRILES NALES;6
201806;EAS027 - FERROCARRILES NALES;3
201807;EAS027 - FERROCARRILES NALES;7
201808;EAS027 - FERROCARRILES NALES;9
201809;EAS027 - FERROCARRILES NALES;7
201810;EAS027 - FERROCARRILES NALES;10
201811;EAS027 - FERROCARRILES NALES;6
201812;EAS027 - FERROCARRILES NALES;3
201801;EMP002 - EMP CAFESALUD;6
201802;EMP002 - EMP CAFESALUD;4
201803;EMP002 - EMP CAFESALUD;8
201804;EMP002 - EMP CAFESALUD;6
201805;EMP002 - EMP CAFESALUD;3
201806;EMP002 - EMP CAFESALUD;3
201807;EMP002 - EMP CAFESALUD;1
201808;EMP002 - EMP CAFESALUD;1
201810;EMP002 - EMP CAFESALUD;4
201811;EMP002 - EMP CAFESALUD;4
201812;EMP002 - EMP CAFESALUD;5
201801;EMP017 - EMP COLMENA S.A;14
201802;EMP017 - EMP COLMENA S.A;21
201803;EMP017 - EMP COLMENA S.A;22
201804;EMP017 - EMP COLMENA S.A;17
201805;EMP017 - EMP COLMENA S.A;19
201806;EMP017 - EMP COLMENA S.A;16
201807;EMP017 - EMP COLMENA S.A;16
201808;EMP017 - EMP COLMENA S.A;18
201809;EMP017 - EMP COLMENA S.A;17
201810;EMP017 - EMP COLMENA S.A;19
201811;EMP017 - EMP COLMENA S.A;24
201812;EMP017 - EMP COLMENA S.A;11
201801;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;2
201804;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201807;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;2
201808;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;2
201810;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;2
201811;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;1
201801;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;3
201802;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;5
201803;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;5
201804;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;4
201805;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;3
201806;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;5
201807;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
201808;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;2
201809;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
201810;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
201811;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;3
201812;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
201801;EPS001 - ALIANSALUD;8
201802;EPS001 - ALIANSALUD;5
201803;EPS001 - ALIANSALUD;8
201804;EPS001 - ALIANSALUD;5
201805;EPS001 - ALIANSALUD;8
201806;EPS001 - ALIANSALUD;7
201807;EPS001 - ALIANSALUD;5
201808;EPS001 - ALIANSALUD;10
201809;EPS001 - ALIANSALUD;10
201810;EPS001 - ALIANSALUD;7
201811;EPS001 - ALIANSALUD;5
201812;EPS001 - ALIANSALUD;5
201801;EPS002 - SALUD TOTAL;124
201802;EPS002 - SALUD TOTAL;133
201803;EPS002 - SALUD TOTAL;138
201804;EPS002 - SALUD TOTAL;122
201805;EPS002 - SALUD TOTAL;100
201806;EPS002 - SALUD TOTAL;66
201807;EPS002 - SALUD TOTAL;70
201808;EPS002 - SALUD TOTAL;62
201809;EPS002 - SALUD TOTAL;49
201810;EPS002 - SALUD TOTAL;100
201811;EPS002 - SALUD TOTAL;122
201812;EPS002 - SALUD TOTAL;130
201801;EPS005 - SANITAS;67
201802;EPS005 - SANITAS;54
201803;EPS005 - SANITAS;59
201804;EPS005 - SANITAS;44
201805;EPS005 - SANITAS;96
201806;EPS005 - SANITAS;76
201807;EPS005 - SANITAS;71
201808;EPS005 - SANITAS;57
201809;EPS005 - SANITAS;77
201810;EPS005 - SANITAS;111
201811;EPS005 - SANITAS;83
201812;EPS005 - SANITAS;72
201801;EPS008 - COMPENSAR;62
201802;EPS008 - COMPENSAR;76
201803;EPS008 - COMPENSAR;72
201804;EPS008 - COMPENSAR;77
201805;EPS008 - COMPENSAR;71
201806;EPS008 - COMPENSAR;78
201807;EPS008 - COMPENSAR;65
201808;EPS008 - COMPENSAR;40
201809;EPS008 - COMPENSAR;61
201810;EPS008 - COMPENSAR;104
201811;EPS008 - COMPENSAR;96
201812;EPS008 - COMPENSAR;100
201801;EPS010 - EPS SURA;201
201802;EPS010 - EPS SURA;186
201803;EPS010 - EPS SURA;185
201804;EPS010 - EPS SURA;204
201805;EPS010 - EPS SURA;226
201806;EPS010 - EPS SURA;200
201807;EPS010 - EPS SURA;198
201808;EPS010 - EPS SURA;156
201809;EPS010 - EPS SURA;164
201810;EPS010 - EPS SURA;233
201811;EPS010 - EPS SURA;241
201812;EPS010 - EPS SURA;229
201801;EPS012 - COMFENALCO VALLE;14
201802;EPS012 - COMFENALCO VALLE;12
201803;EPS012 - COMFENALCO VALLE;21
201804;EPS012 - COMFENALCO VALLE;25
201805;EPS012 - COMFENALCO VALLE;19
201806;EPS012 - COMFENALCO VALLE;2
201807;EPS012 - COMFENALCO VALLE;19
201808;EPS012 - COMFENALCO VALLE;23
201809;EPS012 - COMFENALCO VALLE;31
201810;EPS012 - COMFENALCO VALLE;20
201811;EPS012 - COMFENALCO VALLE;15
201812;EPS012 - COMFENALCO VALLE;14
201801;EPS016 - COOMEVA;140
201802;EPS016 - COOMEVA;131
201803;EPS016 - COOMEVA;127
201804;EPS016 - COOMEVA;112
201805;EPS016 - COOMEVA;130
201806;EPS016 - COOMEVA;105
201807;EPS016 - COOMEVA;154
201808;EPS016 - COOMEVA;100
201809;EPS016 - COOMEVA;101
201810;EPS016 - COOMEVA;145
201811;EPS016 - COOMEVA;130
201812;EPS016 - COOMEVA;124
201801;EPS017 - FAMISANAR;180
201802;EPS017 - FAMISANAR;181
201803;EPS017 - FAMISANAR;159
201804;EPS017 - FAMISANAR;213
201805;EPS017 - FAMISANAR;217
201806;EPS017 - FAMISANAR;193
201807;EPS017 - FAMISANAR;148
201808;EPS017 - FAMISANAR;191
201809;EPS017 - FAMISANAR;232
201810;EPS017 - FAMISANAR;215
201811;EPS017 - FAMISANAR;202
201812;EPS017 - FAMISANAR;195
201801;EPS018 - SOS;36
201802;EPS018 - SOS;47
201803;EPS018 - SOS;38
201804;EPS018 - SOS;36
201805;EPS018 - SOS;21
201806;EPS018 - SOS;17
201807;EPS018 - SOS;18
201808;EPS018 - SOS;20
201809;EPS018 - SOS;36
201810;EPS018 - SOS;33
201811;EPS018 - SOS;127
201812;EPS018 - SOS;33
201801;EPS022 - CONVIDA;39
201802;EPS022 - CONVIDA;35
201803;EPS022 - CONVIDA;42
201804;EPS022 - CONVIDA;61
201805;EPS022 - CONVIDA;39
201806;EPS022 - CONVIDA;44
201807;EPS022 - CONVIDA;46
201808;EPS022 - CONVIDA;44
201809;EPS022 - CONVIDA;66
201810;EPS022 - CONVIDA;47
201811;EPS022 - CONVIDA;42
201812;EPS022 - CONVIDA;41
201801;EPS023 - CRUZ BLANCA;7
201802;EPS023 - CRUZ BLANCA;4
201803;EPS023 - CRUZ BLANCA;5
201804;EPS023 - CRUZ BLANCA;12
201805;EPS023 - CRUZ BLANCA;5
201806;EPS023 - CRUZ BLANCA;13
201807;EPS023 - CRUZ BLANCA;14
