PeriodoNum;Administradora;CantidadPacientes
202012;14-11 - SURAMERICANA DE SEGUROS DE VIDA S.A.;1
202002;14-23 - POSITIVA;1
202003;14-23 - POSITIVA;2
202008;14-23 - POSITIVA;1
202009;14-23 - POSITIVA;1
202001;14-4 - COLPATRIA;1
202007;14-4 - COLPATRIA;1
202008;14-4 - COLPATRIA;1
202010;14-4 - COLPATRIA;2
202001;15-1 - LA EQUIDAD SEGUROS GENERALES ORGANISMO C;2
202003;17000 - DIRECCION DEPARTAMENTAL DE SALUD DE CALD;1
202001;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;3
202002;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;2
202010;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
202011;19000 - DIRECCION DEPARTAMENTAL DE SALUD DE CAUC;1
202008;25000 - DIRECCION DEPARTAMENTAL DE SALUD DE CUND;1
202001;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;1
202002;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;3
202003;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;3
202004;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;2
202005;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;1
202006;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;1
202007;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;2
202008;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;1
202009;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;1
202011;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;1
202012;52000 - DIRECCION DEPARTAMENTAL DE SALUD DE NARI;2
202002;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;5
202003;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;5
202005;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;1
202007;54000 - DIRECCION DEPARTAMENTAL DE SALUD DE NORT;1
202011;63001 - DIRECCION MUNICIPAL DE SALUD DE ARMENIA;1
202001;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
202004;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
202009;66000 - DIRECCION DEPARTAMENTAL DE SALUD DE RISA;1
202001;68000 - DIRECCION DEPARTAMENTAL DE SALUD DE SANT;1
202002;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;1
202003;73000 - DIRECCION DEPARTAMENTAL DE SALUD DE TOLI;1
202001;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;2
202002;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;2
202004;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;1
202005;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;2
202009;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;4
202010;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;2
202011;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;2
202012;76000 - DIRECCION DEPARTAMENTAL DE SALUD DE VALL;3
202001;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;1
202002;81000 - DIRECCION DEPARTAMENTAL DE SALUD DE ARAU;1
202002;86000 - DIRECCION DEPARTAMENTAL DE SALUD DE PUTU;1
202011;86000 - DIRECCION DEPARTAMENTAL DE SALUD DE PUTU;1
202001;CCF023 - COMFAGUAJIRA;6
202002;CCF023 - COMFAGUAJIRA;3
202003;CCF023 - COMFAGUAJIRA;7
202004;CCF023 - COMFAGUAJIRA;7
202005;CCF023 - COMFAGUAJIRA;3
202006;CCF023 - COMFAGUAJIRA;4
202007;CCF023 - COMFAGUAJIRA;1
202008;CCF023 - COMFAGUAJIRA;3
202009;CCF023 - COMFAGUAJIRA;6
202010;CCF023 - COMFAGUAJIRA;4
202011;CCF023 - COMFAGUAJIRA;2
202012;CCF023 - COMFAGUAJIRA;2
202001;CCF024 - COMFAMILIAR HUILA;56
202002;CCF024 - COMFAMILIAR HUILA;53
202003;CCF024 - COMFAMILIAR HUILA;42
202004;CCF024 - COMFAMILIAR HUILA;30
202005;CCF024 - COMFAMILIAR HUILA;34
202006;CCF024 - COMFAMILIAR HUILA;50
202007;CCF024 - COMFAMILIAR HUILA;43
202008;CCF024 - COMFAMILIAR HUILA;15
202009;CCF024 - COMFAMILIAR HUILA;59
202010;CCF024 - COMFAMILIAR HUILA;56
202011;CCF024 - COMFAMILIAR HUILA;42
202012;CCF024 - COMFAMILIAR HUILA;49
202001;CCF027 - COMFAMILIAR NARIÑO;18
202002;CCF027 - COMFAMILIAR NARIÑO;20
202003;CCF027 - COMFAMILIAR NARIÑO;1
202007;CCF027 - COMFAMILIAR NARIÑO;5
202008;CCF027 - COMFAMILIAR NARIÑO;18
202009;CCF027 - COMFAMILIAR NARIÑO;15
202010;CCF027 - COMFAMILIAR NARIÑO;15
202011;CCF027 - COMFAMILIAR NARIÑO;8
202012;CCF027 - COMFAMILIAR NARIÑO;9
202002;CCF033 - COMFASUCRE;2
202004;CCF033 - COMFASUCRE;1
202005;CCF033 - COMFASUCRE;4
202006;CCF033 - COMFASUCRE;4
202007;CCF033 - COMFASUCRE;1
202008;CCF033 - COMFASUCRE;1
202009;CCF033 - COMFASUCRE;6
202010;CCF033 - COMFASUCRE;2
202011;CCF033 - COMFASUCRE;7
202001;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;20
202002;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;7
202003;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;7
202004;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;10
202005;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;8
202006;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;3
202007;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;8
202009;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;18
202010;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;8
202011;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;3
202012;CCF050 - CENTRO ORIENTE MOVILIDAD SUBSIDIADO EPS;13
202001;CCF053 - COMFACUNDI;17
202002;CCF053 - COMFACUNDI;16
202003;CCF053 - COMFACUNDI;17
202004;CCF053 - COMFACUNDI;11
202005;CCF053 - COMFACUNDI;10
202006;CCF053 - COMFACUNDI;5
202007;CCF053 - COMFACUNDI;2
202008;CCF053 - COMFACUNDI;10
202001;CCF055 - CAJACOPI;23
202002;CCF055 - CAJACOPI;50
202003;CCF055 - CAJACOPI;47
202004;CCF055 - CAJACOPI;1
202005;CCF055 - CAJACOPI;31
202006;CCF055 - CAJACOPI;47
202007;CCF055 - CAJACOPI;33
202008;CCF055 - CAJACOPI;32
202009;CCF055 - CAJACOPI;42
202010;CCF055 - CAJACOPI;44
202011;CCF055 - CAJACOPI;40
202012;CCF055 - CAJACOPI;37
202001;CCF102 - COMFACHOCO;6
202002;CCF102 - COMFACHOCO;4
202003;CCF102 - COMFACHOCO;3
202004;CCF102 - COMFACHOCO;3
202005;CCF102 - COMFACHOCO;3
202006;CCF102 - COMFACHOCO;2
202007;CCF102 - COMFACHOCO;2
202008;CCF102 - COMFACHOCO;3
202009;CCF102 - COMFACHOCO;1
202010;CCF102 - COMFACHOCO;8
202011;CCF102 - COMFACHOCO;4
202012;CCF102 - COMFACHOCO;3
202008;"CCFC27 - COMFAMILIAR NARI&#209;O EPS -CCF";1
202009;"CCFC27 - COMFAMILIAR NARI&#209;O EPS -CCF";1
202008;CCFC50 - CAJA DE COMPENSACION FAMILIAR DEL ORIENT;1
202010;CCFC50 - CAJA DE COMPENSACION FAMILIAR DEL ORIENT;1
202001;CCFC55 - CAJACOPI ATLANTICO - CCF;2
202002;CCFC55 - CAJACOPI ATLANTICO - CCF;2
202003;CCFC55 - CAJACOPI ATLANTICO - CCF;1
202004;CCFC55 - CAJACOPI ATLANTICO - CCF;2
202005;CCFC55 - CAJACOPI ATLANTICO - CCF;1
202006;CCFC55 - CAJACOPI ATLANTICO - CCF;3
202007;CCFC55 - CAJACOPI ATLANTICO - CCF;2
202008;CCFC55 - CAJACOPI ATLANTICO - CCF;1
202009;CCFC55 - CAJACOPI ATLANTICO - CCF;2
202010;CCFC55 - CAJACOPI ATLANTICO - CCF;2
202011;CCFC55 - CAJACOPI ATLANTICO - CCF;1
202012;CCFC55 - CAJACOPI ATLANTICO - CCF;3
202001;EAS016 - EPM;4
202002;EAS016 - EPM;3
202003;EAS016 - EPM;1
202005;EAS016 - EPM;1
202006;EAS016 - EPM;2
202007;EAS016 - EPM;2
202008;EAS016 - EPM;1
202009;EAS016 - EPM;4
202010;EAS016 - EPM;2
202011;EAS016 - EPM;4
202012;EAS016 - EPM;3
202001;EAS027 - FERROCARRILES NALES;3
202002;EAS027 - FERROCARRILES NALES;2
202003;EAS027 - FERROCARRILES NALES;2
202001;EMP002 - EMP CAFESALUD;2
202002;EMP002 - EMP CAFESALUD;4
202004;EMP002 - EMP CAFESALUD;1
202005;EMP002 - EMP CAFESALUD;1
202006;EMP002 - EMP CAFESALUD;1
202007;EMP002 - EMP CAFESALUD;4
202008;EMP002 - EMP CAFESALUD;3
202009;EMP002 - EMP CAFESALUD;2
202010;EMP002 - EMP CAFESALUD;3
202011;EMP002 - EMP CAFESALUD;1
202012;EMP002 - EMP CAFESALUD;1
202001;EMP017 - EMP COLMENA S.A;22
202002;EMP017 - EMP COLMENA S.A;14
202003;EMP017 - EMP COLMENA S.A;14
202004;EMP017 - EMP COLMENA S.A;10
202005;EMP017 - EMP COLMENA S.A;10
202006;EMP017 - EMP COLMENA S.A;5
202007;EMP017 - EMP COLMENA S.A;7
202008;EMP017 - EMP COLMENA S.A;14
202009;EMP017 - EMP COLMENA S.A;18
202010;EMP017 - EMP COLMENA S.A;12
202011;EMP017 - EMP COLMENA S.A;2
202012;EMP017 - EMP COLMENA S.A;4
202001;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;25
202002;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;12
202003;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;26
202004;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;9
202005;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;16
202006;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;14
202007;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;23
202008;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;18
202009;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;9
202010;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;11
202011;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;16
202012;EMP023 - COLSANITAS S.A. COMPAÑÍA DE MEDICINA PRE;1
202002;EMP024 - SERVICIO DE SALUD INMEDIATO MEDICINA PRE;1
202001;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;34
202002;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;32
202003;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;15
202004;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;10
202005;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;13
202006;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;7
202007;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;24
202008;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;13
202009;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;29
202010;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;32
202011;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;29
202012;EMP028 - SALUD COOMEVA  MEDICINA PREPAGADA S. A.;26
202002;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
202006;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
202007;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;2
202008;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
202009;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;2
202010;EMP029 - COLPATRIA MEDICINA PREPAGADA S.A.;1
202001;EPS001 - ALIANSALUD;7
202002;EPS001 - ALIANSALUD;9
202003;EPS001 - ALIANSALUD;9
202004;EPS001 - ALIANSALUD;7
202005;EPS001 - ALIANSALUD;6
202006;EPS001 - ALIANSALUD;9
202007;EPS001 - ALIANSALUD;2
202008;EPS001 - ALIANSALUD;4
202009;EPS001 - ALIANSALUD;8
202010;EPS001 - ALIANSALUD;11
202011;EPS001 - ALIANSALUD;5
202012;EPS001 - ALIANSALUD;2
202001;EPS002 - SALUD TOTAL;185
202002;EPS002 - SALUD TOTAL;156
202003;EPS002 - SALUD TOTAL;133
202004;EPS002 - SALUD TOTAL;112
202005;EPS002 - SALUD TOTAL;104
202006;EPS002 - SALUD TOTAL;107
202007;EPS002 - SALUD TOTAL;107
202008;EPS002 - SALUD TOTAL;88
202009;EPS002 - SALUD TOTAL;141
202010;EPS002 - SALUD TOTAL;131
202011;EPS002 - SALUD TOTAL;142
202012;EPS002 - SALUD TOTAL;111
202001;EPS005 - SANITAS;154
202002;EPS005 - SANITAS;116
202003;EPS005 - SANITAS;130
202004;EPS005 - SANITAS;79
202005;EPS005 - SANITAS;106
202006;EPS005 - SANITAS;105
202007;EPS005 - SANITAS;111
202008;EPS005 - SANITAS;100
202009;EPS005 - SANITAS;115
202010;EPS005 - SANITAS;100
202011;EPS005 - SANITAS;85
202012;EPS005 - SANITAS;57
202001;EPS008 - COMPENSAR;158
202002;EPS008 - COMPENSAR;98
202003;EPS008 - COMPENSAR;86
202004;EPS008 - COMPENSAR;82
202005;EPS008 - COMPENSAR;73
202006;EPS008 - COMPENSAR;80
202007;EPS008 - COMPENSAR;63
202008;EPS008 - COMPENSAR;48
202009;EPS008 - COMPENSAR;82
202010;EPS008 - COMPENSAR;97
202011;EPS008 - COMPENSAR;77
202012;EPS008 - COMPENSAR;42
202001;EPS010 - EPS SURA;267
202002;EPS010 - EPS SURA;231
202003;EPS010 - EPS SURA;92
202004;EPS010 - EPS SURA;136
202005;EPS010 - EPS SURA;164
202006;EPS010 - EPS SURA;189
202007;EPS010 - EPS SURA;171
202008;EPS010 - EPS SURA;65
202009;EPS010 - EPS SURA;249
202010;EPS010 - EPS SURA;202
202011;EPS010 - EPS SURA;177
202012;EPS010 - EPS SURA;181
202001;EPS012 - COMFENALCO VALLE;81
202002;EPS012 - COMFENALCO VALLE;10
202003;EPS012 - COMFENALCO VALLE;4
202004;EPS012 - COMFENALCO VALLE;2
202005;EPS012 - COMFENALCO VALLE;3
202006;EPS012 - COMFENALCO VALLE;2
202007;EPS012 - COMFENALCO VALLE;1
202008;EPS012 - COMFENALCO VALLE;10
202009;EPS012 - COMFENALCO VALLE;5
202010;EPS012 - COMFENALCO VALLE;10
202011;EPS012 - COMFENALCO VALLE;2
202012;EPS012 - COMFENALCO VALLE;3
202001;EPS016 - COOMEVA;100
202002;EPS016 - COOMEVA;78
202003;EPS016 - COOMEVA;68
202004;EPS016 - COOMEVA;27
202005;EPS016 - COOMEVA;38
202006;EPS016 - COOMEVA;58
202007;EPS016 - COOMEVA;74
202008;EPS016 - COOMEVA;30
202009;EPS016 - COOMEVA;63
202010;EPS016 - COOMEVA;81
202011;EPS016 - COOMEVA;72
202012;EPS016 - COOMEVA;45
202001;EPS017 - FAMISANAR;282
202002;EPS017 - FAMISANAR;255
202003;EPS017 - FAMISANAR;234
202004;EPS017 - FAMISANAR;144
202005;EPS017 - FAMISANAR;123
202006;EPS017 - FAMISANAR;139
202007;EPS017 - FAMISANAR;215
202008;EPS017 - FAMISANAR;174
202009;EPS017 - FAMISANAR;168
202010;EPS017 - FAMISANAR;144
202011;EPS017 - FAMISANAR;156
202012;EPS017 - FAMISANAR;152
202001;EPS018 - SOS;41
202002;EPS018 - SOS;41
202003;EPS018 - SOS;24
202004;EPS018 - SOS;18
202005;EPS018 - SOS;18
202006;EPS018 - SOS;32
202007;EPS018 - SOS;30
202008;EPS018 - SOS;28
202009;EPS018 - SOS;45
202010;EPS018 - SOS;45
202011;EPS018 - SOS;58
202012;EPS018 - SOS;23
202001;EPS022 - CONVIDA;45
202002;EPS022 - CONVIDA;52
202003;EPS022 - CONVIDA;37
202004;EPS022 - CONVIDA;33
202005;EPS022 - CONVIDA;39
202006;EPS022 - CONVIDA;39
202007;EPS022 - CONVIDA;14
202008;EPS022 - CONVIDA;24
202009;EPS022 - CONVIDA;53
202010;EPS022 - CONVIDA;51
202011;EPS022 - CONVIDA;50
202012;EPS022 - CONVIDA;12
202007;EPS025 - CAPRESOCA;6
202011;EPS025 - CAPRESOCA;1
202001;EPS037 - NUEVA EPS;491
202002;EPS037 - NUEVA EPS;546
202003;EPS037 - NUEVA EPS;421
202004;EPS037 - NUEVA EPS;329
202005;EPS037 - NUEVA EPS;341
202006;EPS037 - NUEVA EPS;357
202007;EPS037 - NUEVA EPS;127
202008;EPS037 - NUEVA EPS;484
202009;EPS037 - NUEVA EPS;542
202010;EPS037 - NUEVA EPS;442
202011;EPS037 - NUEVA EPS;390
202012;EPS037 - NUEVA EPS;475
202001;EPS040 - SAVIA SALUD EPS;9
202002;EPS040 - SAVIA SALUD EPS;9
202003;EPS040 - SAVIA SALUD EPS;8
202004;EPS040 - SAVIA SALUD EPS;4
202005;EPS040 - SAVIA SALUD EPS;7
202006;EPS040 - SAVIA SALUD EPS;1
202007;EPS040 - SAVIA SALUD EPS;3
202008;EPS040 - SAVIA SALUD EPS;2
202009;EPS040 - SAVIA SALUD EPS;4
202010;EPS040 - SAVIA SALUD EPS;2
202011;EPS040 - SAVIA SALUD EPS;2
202012;EPS040 - SAVIA SALUD EPS;1
202001;EPS044 - MEDIMAS Contributivo;204
202002;EPS044 - MEDIMAS Contributivo;190
202003;EPS044 - MEDIMAS Contributivo;154
202004;EPS044 - MEDIMAS Contributivo;99
202005;EPS044 - MEDIMAS Contributivo;121
202006;EPS044 - MEDIMAS Contributivo;145
202007;EPS044 - MEDIMAS Contributivo;152
202008;EPS044 - MEDIMAS Contributivo;135
202009;EPS044 - MEDIMAS Contributivo;108
202010;EPS044 - MEDIMAS Contributivo;123
202011;EPS044 - MEDIMAS Contributivo;117
202012;EPS044 - MEDIMAS Contributivo;43
202001;EPS046 - Fundación SALUD MIA_CONTRIBUTIVO;5
202002;EPS046 - Fundación SALUD MIA_CONTRIBUTIVO;5
202003;EPS046 - Fundación SALUD MIA_CONTRIBUTIVO;4
202004;EPS046 - Fundación SALUD MIA_CONTRIBUTIVO;3
202005;EPS046 - Fundación SALUD MIA_CONTRIBUTIVO;3
202006;EPS046 - Fundación SALUD MIA_CONTRIBUTIVO;2
202007;EPS046 - Fundación SALUD MIA_CONTRIBUTIVO;1
202008;EPS046 - Fundación SALUD MIA_CONTRIBUTIVO;5
202009;EPS046 - Fundación SALUD MIA_CONTRIBUTIVO;4
202010;EPS046 - Fundación SALUD MIA_CONTRIBUTIVO;5
202011;EPS046 - Fundación SALUD MIA_CONTRIBUTIVO;6
202012;EPS046 - Fundación SALUD MIA_CONTRIBUTIVO;2
202001;EPSI01 - DUSAKAWI E.P.S.I.;3
202002;EPSI01 - DUSAKAWI E.P.S.I.;2
202003;EPSI01 - DUSAKAWI E.P.S.I.;4
202004;EPSI01 - DUSAKAWI E.P.S.I.;3
202006;EPSI01 - DUSAKAWI E.P.S.I.;2
202007;EPSI01 - DUSAKAWI E.P.S.I.;1
202008;EPSI01 - DUSAKAWI E.P.S.I.;3
202009;EPSI01 - DUSAKAWI E.P.S.I.;2
202010;EPSI01 - DUSAKAWI E.P.S.I.;4
202011;EPSI01 - DUSAKAWI E.P.S.I.;2
202012;EPSI01 - DUSAKAWI E.P.S.I.;1
202001;EPSI03 -  AIC-EPSI-I;20
202002;EPSI03 -  AIC-EPSI-I;26
202003;EPSI03 -  AIC-EPSI-I;12
202008;EPSI03 -  AIC-EPSI-I;11
202009;EPSI03 -  AIC-EPSI-I;15
202010;EPSI03 -  AIC-EPSI-I;3
202011;EPSI03 -  AIC-EPSI-I;18
202001;EPSI04 - ANASWAYUU;4
202002;EPSI04 - ANASWAYUU;6
202003;EPSI04 - ANASWAYUU;5
202004;EPSI04 - ANASWAYUU;2
202005;EPSI04 - ANASWAYUU;2
202006;EPSI04 - ANASWAYUU;3
202007;EPSI04 - ANASWAYUU;6
202008;EPSI04 - ANASWAYUU;9
202009;EPSI04 - ANASWAYUU;4
202010;EPSI04 - ANASWAYUU;3
202011;EPSI04 - ANASWAYUU;4
202001;EPSI05 - MALLAMAS;11
202002;EPSI05 - MALLAMAS;19
202003;EPSI05 - MALLAMAS;10
202004;EPSI05 - MALLAMAS;10
202005;EPSI05 - MALLAMAS;11
202006;EPSI05 - MALLAMAS;9
202007;EPSI05 - MALLAMAS;5
202008;EPSI05 - MALLAMAS;9
202009;EPSI05 - MALLAMAS;15
