PeriodoNum;Edad;CantidadPacientes
201106;17;6
201107;17;9
201108;17;4
201109;17;8
201110;17;5
201111;17;2
201112;17;8
201101;18;8
201102;18;3
201103;18;8
201104;18;2
201105;18;2
201106;18;5
201107;18;7
201108;18;9
201109;18;3
201110;18;5
201111;18;3
201112;18;2
201101;19;4
201102;19;4
201103;19;6
201104;19;2
201105;19;4
201106;19;7
201107;19;3
201108;19;1
201109;19;5
201110;19;4
201111;19;3
201112;19;4
201101;20;7
201102;20;7
201103;20;7
201104;20;8
201105;20;8
201106;20;6
201107;20;6
201108;20;9
201109;20;4
201110;20;1
201111;20;4
201112;20;2
201101;21;3
201102;21;5
201103;21;5
201104;21;4
201105;21;7
201106;21;2
201107;21;4
201108;21;8
201109;21;5
201111;21;4
201112;21;3
201101;22;7
201102;22;4
201103;22;8
201105;22;8
201106;22;3
201107;22;4
201108;22;2
201109;22;5
201110;22;7
201111;22;2
201112;22;3
201101;23;6
201102;23;5
201103;23;4
201104;23;8
201105;23;4
201106;23;2
201107;23;7
201108;23;7
201109;23;6
201110;23;4
201111;23;4
201112;23;8
201101;24;9
201102;24;14
201103;24;14
201104;24;4
201105;24;9
201106;24;5
201107;24;4
201108;24;7
201109;24;2
201110;24;2
201111;24;6
201112;24;6
201101;25;5
201102;25;6
201103;25;9
201104;25;3
201105;25;2
201106;25;5
201107;25;5
201108;25;5
201109;25;5
201110;25;4
201111;25;6
201112;25;12
201101;26;7
201102;26;4
201103;26;5
201104;26;4
201105;26;8
201106;26;4
201107;26;11
201108;26;9
201109;26;5
201110;26;2
201111;26;4
201101;27;6
201102;27;8
201103;27;7
201104;27;5
201105;27;8
201106;27;7
201107;27;9
201108;27;9
201109;27;6
201110;27;6
201111;27;11
201112;27;7
201101;28;11
201102;28;12
201103;28;13
201104;28;8
201105;28;8
201106;28;12
201107;28;8
201108;28;5
201109;28;3
201110;28;4
201111;28;7
201112;28;2
201101;29;7
201102;29;11
201103;29;10
201104;29;7
201105;29;6
201106;29;11
201107;29;9
201108;29;6
201109;29;6
201110;29;8
201111;29;3
201112;29;8
201101;30;15
201102;30;11
201103;30;8
201104;30;10
201105;30;10
201106;30;15
201107;30;11
201108;30;6
201109;30;9
201110;30;6
201111;30;6
201112;30;6
201101;31;11
201102;31;7
201103;31;10
201104;31;3
201105;31;9
201106;31;7
201107;31;8
201108;31;10
201109;31;10
201110;31;5
201111;31;7
201112;31;17
201101;32;11
201102;32;10
201103;32;6
201104;32;4
201105;32;5
201106;32;8
201107;32;11
201108;32;8
201109;32;7
201110;32;8
201111;32;6
201112;32;6
201101;33;11
201102;33;10
201103;33;10
201104;33;9
201105;33;9
201106;33;8
201107;33;8
201108;33;13
201109;33;7
201110;33;5
201111;33;2
201112;33;4
201101;34;5
201102;34;9
201103;34;10
201104;34;6
201105;34;9
201106;34;9
201107;34;8
201108;34;8
201109;34;10
201110;34;7
201111;34;4
201112;34;4
201101;35;13
201102;35;7
201103;35;11
201104;35;9
201105;35;5
201106;35;10
201107;35;3
201108;35;8
201109;35;6
201110;35;7
201111;35;6
201112;35;5
201101;36;13
201102;36;10
201103;36;12
201104;36;15
201105;36;7
201106;36;7
201107;36;12
201108;36;10
201109;36;8
201110;36;4
201111;36;8
201112;36;9
201101;37;11
201102;37;4
201103;37;8
201104;37;6
201105;37;4
201106;37;12
201107;37;11
201108;37;7
201109;37;11
201110;37;5
201111;37;8
201112;37;9
201101;38;6
201102;38;7
201103;38;7
201104;38;8
201105;38;12
201106;38;14
201107;38;9
201108;38;14
201109;38;12
201110;38;10
201111;38;5
201112;38;5
201101;39;9
201102;39;11
201103;39;13
201104;39;5
201105;39;12
201106;39;14
201107;39;7
201108;39;6
201109;39;9
201110;39;3
201111;39;5
201112;39;10
201101;40;13
201102;40;9
201103;40;9
201104;40;6
201105;40;12
201106;40;7
201107;40;8
201108;40;6
201109;40;9
201110;40;7
201111;40;5
201112;40;4
201101;41;12
201102;41;10
201103;41;13
201104;41;8
201105;41;9
201106;41;16
201107;41;8
201108;41;10
201109;41;12
201110;41;9
201111;41;10
201112;41;9
201101;42;18
201102;42;14
201103;42;14
201104;42;12
201105;42;17
201106;42;13
201107;42;8
201108;42;15
201109;42;14
201110;42;12
201111;42;10
201112;42;12
201101;43;19
201102;43;17
201103;43;20
201104;43;12
201105;43;15
201106;43;24
201107;43;14
201108;43;19
201109;43;22
201110;43;21
201111;43;14
201112;43;10
201101;44;14
201102;44;18
201103;44;17
201104;44;8
201105;44;15
201106;44;8
201107;44;11
201108;44;8
201109;44;17
201110;44;15
201111;44;15
201112;44;15
201101;45;12
201102;45;13
201103;45;14
201104;45;11
201105;45;18
201106;45;17
201107;45;17
201108;45;16
201109;45;15
201110;45;7
201111;45;16
201112;45;13
201101;46;12
201102;46;17
201103;46;9
201104;46;13
201105;46;19
201106;46;20
201107;46;23
201108;46;23
201109;46;10
201110;46;11
201111;46;8
201112;46;14
201101;47;14
201102;47;23
201103;47;16
201104;47;13
201105;47;21
201106;47;17
201107;47;9
201108;47;23
201109;47;17
201110;47;15
201111;47;21
201112;47;21
201101;48;19
201102;48;21
201103;48;20
201104;48;14
201105;48;16
201106;48;15
201107;48;20
201108;48;22
201109;48;25
201110;48;7
201111;48;14
201112;48;13
201101;49;23
201102;49;17
201103;49;21
201104;49;14
201105;49;23
201106;49;21
201107;49;18
201108;49;20
201109;49;15
201110;49;18
201111;49;17
201112;49;18
201101;50;23
201102;50;27
201103;50;29
201104;50;9
201105;50;22
201106;50;16
201107;50;20
201108;50;23
201109;50;24
201110;50;16
201111;50;13
201112;50;21
201101;51;19
201102;51;22
201103;51;30
201104;51;16
201105;51;16
201106;51;25
201107;51;20
201108;51;23
201109;51;17
201110;51;16
201111;51;20
201112;51;20
201101;52;27
201102;52;23
201103;52;33
201104;52;26
201105;52;20
201106;52;18
201107;52;18
201108;52;24
201109;52;8
201110;52;19
201111;52;17
201112;52;25
201101;53;28
201102;53;27
201103;53;26
201104;53;12
201105;53;29
201106;53;25
201107;53;16
201108;53;14
201109;53;25
201110;53;12
201111;53;16
201112;53;11
201101;54;35
201102;54;26
201103;54;20
201104;54;18
201105;54;24
201106;54;23
201107;54;18
201108;54;18
201109;54;28
201110;54;20
201111;54;26
201112;54;13
201101;55;21
201102;55;29
201103;55;35
201104;55;26
201105;55;25
201106;55;21
201107;55;28
201108;55;29
201109;55;24
201110;55;22
201111;55;22
201112;55;19
201101;56;18
201102;56;25
201103;56;30
201104;56;25
201105;56;31
201106;56;29
201107;56;22
201108;56;27
201109;56;33
201110;56;13
201111;56;26
201112;56;16
201101;57;22
201102;57;24
201103;57;22
201104;57;20
201105;57;29
201106;57;25
201107;57;21
201108;57;23
201109;57;26
201110;57;15
201111;57;23
201112;57;27
201101;58;28
201102;58;31
201103;58;25
201104;58;14
201105;58;35
201106;58;29
201107;58;26
201108;58;32
201109;58;21
201110;58;20
201111;58;27
201112;58;20
201101;59;25
201102;59;27
201103;59;17
201104;59;12
201105;59;28
201106;59;27
201107;59;16
201108;59;14
201109;59;26
201110;59;17
201111;59;15
201112;59;24
201101;60;26
201102;60;27
201103;60;32
201104;60;18
201105;60;36
201106;60;30
201107;60;28
201108;60;23
201109;60;21
201110;60;15
201111;60;11
201112;60;21
201101;61;33
201102;61;21
201103;61;22
201104;61;23
201105;61;35
201106;61;35
201107;61;23
201108;61;27
201109;61;28
201110;61;19
201111;61;30
201112;61;26
201101;62;29
201102;62;31
201103;62;19
201104;62;23
201105;62;32
201106;62;25
201107;62;35
201108;62;28
201109;62;30
201110;62;22
201111;62;14
201112;62;27
201101;63;30
201102;63;29
201103;63;30
201104;63;23
201105;63;37
201106;63;23
201107;63;25
201108;63;38
201109;63;31
201110;63;21
201111;63;28
201112;63;24
201101;64;27
201102;64;32
201103;64;28
201104;64;17
201105;64;25
201106;64;33
201107;64;25
201108;64;26
201109;64;31
201110;64;22
201111;64;26
201112;64;27
201101;65;44
201102;65;15
201103;65;31
201104;65;23
201105;65;28
201106;65;33
201107;65;35
201108;65;24
201109;65;32
201110;65;19
201111;65;35
201112;65;34
201101;66;28
201102;66;36
201103;66;20
201104;66;22
201105;66;28
201106;66;29
201107;66;23
201108;66;24
201109;66;21
201110;66;21
201111;66;20
201112;66;24
201101;67;31
201102;67;32
201103;67;23
201104;67;16
201105;67;40
201106;67;21
201107;67;21
201108;67;36
201109;67;24
201110;67;17
201111;67;20
201112;67;19
201101;68;17
201102;68;26
201103;68;29
201104;68;19
201105;68;26
201106;68;22
201107;68;31
201108;68;16
201109;68;24
201110;68;21
201111;68;24
201112;68;27
201101;69;25
201102;69;24
201103;69;25
201104;69;15
201105;69;32
201106;69;17
201107;69;24
201108;69;30
201109;69;26
201110;69;20
201111;69;24
201112;69;22
201101;70;34
201102;70;32
201103;70;23
201104;70;21
201105;70;30
201106;70;24
201107;70;30
201108;70;21
201109;70;26
201110;70;24
201111;70;22
201112;70;27
201101;71;26
201102;71;38
201103;71;26
201104;71;22
201105;71;30
201106;71;34
201107;71;29
201108;71;35
201109;71;19
201110;71;20
201111;71;25
201112;71;36
201101;72;28
201102;72;39
201103;72;30
201104;72;17
201105;72;28
201106;72;31
201107;72;22
201108;72;32
201109;72;38
201110;72;31
201111;72;23
201112;72;21
201101;73;30
201102;73;25
201103;73;33
201104;73;14
201105;73;31
201106;73;32
201107;73;30
201108;73;29
201109;73;40
201110;73;27
201111;73;24
201112;73;24
201101;74;30
201102;74;25
201103;74;32
201104;74;21
201105;74;24
201106;74;37
201107;74;28
201108;74;27
201109;74;18
201110;74;22
201111;74;35
201112;74;26
201101;75;25
201102;75;31
201103;75;38
201104;75;23
201105;75;27
201106;75;27
201107;75;23
201108;75;21
201109;75;30
201110;75;24
201111;75;26
201112;75;26
201101;76;36
201102;76;25
201103;76;25
201104;76;21
201105;76;29
201106;76;26
201107;76;27
201108;76;35
201109;76;36
201110;76;27
201111;76;21
201112;76;26
201101;77;26
201102;77;32
201103;77;35
201104;77;22
201105;77;26
201106;77;30
201107;77;22
201108;77;25
201109;77;23
201110;77;17
201111;77;27
201112;77;24
201101;78;19
201102;78;30
201103;78;21
201104;78;26
201105;78;31
201106;78;30
201107;78;33
201108;78;30
201109;78;32
201110;78;27
201111;78;27
201112;78;18
201101;79;28
201102;79;35
201103;79;30
201104;79;14
201105;79;23
201106;79;31
201107;79;21
201108;79;28
201109;79;23
201110;79;18
201111;79;27
201112;79;32
201101;80;19
201102;80;23
201103;80;34
201104;80;18
201105;80;32
201106;80;25
201107;80;24
201108;80;18
201109;80;35
201110;80;31
201111;80;38
201112;80;26
201101;81;29
201102;81;35
201103;81;30
201104;81;18
201105;81;27
201106;81;34
201107;81;31
201108;81;22
201109;81;31
201110;81;29
201111;81;29
201112;81;28
201101;82;19
201102;82;24
201103;82;14
201104;82;20
201105;82;20
201106;82;30
201107;82;22
201108;82;20
201109;82;18
201110;82;22
201111;82;26
201112;82;28
201101;83;16
201102;83;25
201103;83;22
201104;83;9
201105;83;24
201106;83;15
201107;83;18
201108;83;21
201109;83;25
201110;83;13
201111;83;18
201112;83;27
201101;84;28
201102;84;20
201103;84;21
201104;84;7
201105;84;26
201106;84;25
201107;84;13
201108;84;27
201109;84;20
201110;84;18
201111;84;12
201112;84;22
201101;85;8
201102;85;10
201103;85;12
201104;85;12
201105;85;17
201106;85;16
201107;85;14
201108;85;14
201109;85;14
201110;85;15
201111;85;17
201112;85;19
201101;86;11
201102;86;12
201103;86;12
201104;86;12
201105;86;10
201106;86;8
201107;86;20
201108;86;15
201109;86;8
201110;86;9
201111;86;14
201112;86;11
201101;87;17
201102;87;19
201103;87;15
201104;87;7
201105;87;16
201106;87;9
201107;87;12
201108;87;8
201109;87;17
201110;87;12
201111;87;16
201112;87;6
201101;88;13
201102;88;11
201103;88;10
201104;88;4
201105;88;10
201106;88;6
201107;88;7
201108;88;15
201109;88;12
201110;88;9
201111;88;10
201112;88;6
201101;89;10
201102;89;9
201103;89;8
201104;89;3
201105;89;7
201106;89;8
201107;89;9
201108;89;11
201109;89;19
201110;89;3
201111;89;5
201112;89;4
201101;90;5
201102;90;6
201103;90;6
201104;90;4
201105;90;10
201106;90;14
201107;90;5
201108;90;8
201109;90;9
201110;90;7
201111;90;9
201112;90;8
201101;91;2
201102;91;5
201103;91;7
201104;91;5
201105;91;4
201106;91;7
201107;91;9
201108;91;4
201109;91;8
201110;91;7
201111;91;10
201112;91;4
201101;92;6
201102;92;6
201103;92;3
201104;92;5
201105;92;7
201106;92;2
201107;92;5
201108;92;3
201109;92;6
201110;92;4
201111;92;6
201112;92;4
201101;93;5
201102;93;6
201103;93;6
201104;93;5
201105;93;2
201106;93;5
201107;93;4
201108;93;3
201109;93;4
201110;93;4
201111;93;1
201112;93;7
201101;94;3
201102;94;6
201103;94;3
201104;94;4
201106;94;1
201107;94;5
201108;94;6
201109;94;2
201110;94;4
201112;94;6
201101;95;2
201104;95;1
201105;95;1
201107;95;2
201108;95;2
201109;95;3
201111;95;1
201112;95;2
201101;96;2
201102;96;3
201103;96;1
201105;96;2
201106;96;3
201107;96;3
201108;96;4
201109;96;1
201112;96;1
201103;97;1
201105;97;1
201106;97;1
201108;97;1
201110;97;1
201111;97;2
201101;98;1
201103;98;3
201105;98;1
201107;98;1
201108;98;1
201110;98;1
201111;98;2
201104;99;1
201107;102;1
201105;111;1
